Expression,HHHH,HHHM,HHHN,HHMH,HHMM,HHMN,HHNH,HHNM,HHNN,HMHH,HMHM,HMHN,HMMH,HMMM,HMMN,HMNH,HMNM,HMNN,HNHH,HNHM,HNHN,HNMH,HNMM,HNMN,HNNH,HNNM,HNNN,MHHH,MHHM,MHHN,MHMH,MHMM,MHMN,MHNH,MHNM,MHNN,MMHH,MMHM,MMHN,MMMH,MMMM,MMMN,MMNH,MMNM,MMNN,MNHH,MNHM,MNHN,MNMH,MNMM,MNMN,MNNH,MNNM,MNNN,NHHH,NHHM,NHHN,NHMH,NHMM,NHMN,NHNH,NHNM,NHNN,NMHH,NMHM,NMHN,NMMH,NMMM,NMMN,NMNH,NMNM,NMNN,NNHH,NNHM,NNHN,NNMH,NNMM,NNMN,NNNH,NNNM,NNNN
p1_p4==66,2.198,0.0,0.0,2.198,0.0,0.0,2.198,0.0,0.0,2.198,0.0,0.0,2.198,0.0,0.0,2.198,0.0,0.0,2.198,0.0,0.0,2.198,0.0,0.0,2.198,0.0,0.0,0.0,0.4794,0.0,0.0,0.4794,0.0,0.0,0.4794,0.0,0.0,0.4794,0.0,0.0,0.4794,0.0,0.0,0.4794,0.0,0.0,0.4794,0.0,0.0,0.4794,0.0,0.0,0.4794,0.0,0.0,0.0,1.512,0.0,0.0,1.512,0.0,0.0,1.512,0.0,0.0,1.512,0.0,0.0,1.512,0.0,0.0,1.512,0.0,0.0,1.512,0.0,0.0,1.512,0.0,0.0,1.512
p2_p3==66,2.198,2.198,2.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4794,0.4794,0.4794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.512,1.512,1.512,2.198,2.198,2.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4794,0.4794,0.4794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.512,1.512,1.512,2.198,2.198,2.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4794,0.4794,0.4794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.512,1.512,1.512
p2_p4==66,2.198,0.0,0.0,2.198,0.0,0.0,2.198,0.0,0.0,0.0,0.4794,0.0,0.0,0.4794,0.0,0.0,0.4794,0.0,0.0,0.0,1.512,0.0,0.0,1.512,0.0,0.0,1.512,2.198,0.0,0.0,2.198,0.0,0.0,2.198,0.0,0.0,0.0,0.4794,0.0,0.0,0.4794,0.0,0.0,0.4794,0.0,0.0,0.0,1.512,0.0,0.0,1.512,0.0,0.0,1.512,2.198,0.0,0.0,2.198,0.0,0.0,2.198,0.0,0.0,0.0,0.4794,0.0,0.0,0.4794,0.0,0.0,0.4794,0.0,0.0,0.0,1.512,0.0,0.0,1.512,0.0,0.0,1.512
p3_p4==66,2.198,0.0,0.0,0.0,0.4794,0.0,0.0,0.0,1.512,2.198,0.0,0.0,0.0,0.4794,0.0,0.0,0.0,1.512,2.198,0.0,0.0,0.0,0.4794,0.0,0.0,0.0,1.512,2.198,0.0,0.0,0.0,0.4794,0.0,0.0,0.0,1.512,2.198,0.0,0.0,0.0,0.4794,0.0,0.0,0.0,1.512,2.198,0.0,0.0,0.0,0.4794,0.0,0.0,0.0,1.512,2.198,0.0,0.0,0.0,0.4794,0.0,0.0,0.0,1.512,2.198,0.0,0.0,0.0,0.4794,0.0,0.0,0.0,1.512,2.198,0.0,0.0,0.0,0.4794,0.0,0.0,0.0,1.512
p1_p2==67,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151,0.5151,0.5151,0.5151,0.5151,0.5151,0.5151,0.5151,0.5151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.422,1.422,1.422,1.422,1.422,1.422,1.422,1.422,1.422
p1_p3==67,0.977,0.977,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.977,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0.977,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151,0.5151,0.5151,0.0,0.0,0.0,0.0,0.0,0.0,0.5151,0.5151,0.5151,0.0,0.0,0.0,0.0,0.0,0.0,0.5151,0.5151,0.5151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.422,1.422,1.422,0.0,0.0,0.0,0.0,0.0,0.0,1.422,1.422,1.422,0.0,0.0,0.0,0.0,0.0,0.0,1.422,1.422,1.422
p1_p4==67,0.977,0.0,0.0,0.977,0.0,0.0,0.977,0.0,0.0,0.977,0.0,0.0,0.977,0.0,0.0,0.977,0.0,0.0,0.977,0.0,0.0,0.977,0.0,0.0,0.977,0.0,0.0,0.0,0.5151,0.0,0.0,0.5151,0.0,0.0,0.5151,0.0,0.0,0.5151,0.0,0.0,0.5151,0.0,0.0,0.5151,0.0,0.0,0.5151,0.0,0.0,0.5151,0.0,0.0,0.5151,0.0,0.0,0.0,1.422,0.0,0.0,1.422,0.0,0.0,1.422,0.0,0.0,1.422,0.0,0.0,1.422,0.0,0.0,1.422,0.0,0.0,1.422,0.0,0.0,1.422,0.0,0.0,1.422
p2_p3==67,0.977,0.977,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151,0.5151,0.5151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.422,1.422,1.422,0.977,0.977,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151,0.5151,0.5151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.422,1.422,1.422,0.977,0.977,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151,0.5151,0.5151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.422,1.422,1.422
p2_p4==67,0.977,0.0,0.0,0.977,0.0,0.0,0.977,0.0,0.0,0.0,0.5151,0.0,0.0,0.5151,0.0,0.0,0.5151,0.0,0.0,0.0,1.422,0.0,0.0,1.422,0.0,0.0,1.422,0.977,0.0,0.0,0.977,0.0,0.0,0.977,0.0,0.0,0.0,0.5151,0.0,0.0,0.5151,0.0,0.0,0.5151,0.0,0.0,0.0,1.422,0.0,0.0,1.422,0.0,0.0,1.422,0.977,0.0,0.0,0.977,0.0,0.0,0.977,0.0,0.0,0.0,0.5151,0.0,0.0,0.5151,0.0,0.0,0.5151,0.0,0.0,0.0,1.422,0.0,0.0,1.422,0.0,0.0,1.422
p3_p4==67,0.977,0.0,0.0,0.0,0.5151,0.0,0.0,0.0,1.422,0.977,0.0,0.0,0.0,0.5151,0.0,0.0,0.0,1.422,0.977,0.0,0.0,0.0,0.5151,0.0,0.0,0.0,1.422,0.977,0.0,0.0,0.0,0.5151,0.0,0.0,0.0,1.422,0.977,0.0,0.0,0.0,0.5151,0.0,0.0,0.0,1.422,0.977,0.0,0.0,0.0,0.5151,0.0,0.0,0.0,1.422,0.977,0.0,0.0,0.0,0.5151,0.0,0.0,0.0,1.422,0.977,0.0,0.0,0.0,0.5151,0.0,0.0,0.0,1.422,0.977,0.0,0.0,0.0,0.5151,0.0,0.0,0.0,1.422
p1_p2==68,1.467,1.467,1.467,1.467,1.467,1.467,1.467,1.467,1.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516,0.5516,0.5516,0.5516,0.5516,0.5516,0.5516,0.5516,0.5516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.273,1.273,1.273,1.273,1.273,1.273,1.273,1.273,1.273
p1_p3==68,1.467,1.467,1.467,0.0,0.0,0.0,0.0,0.0,0.0,1.467,1.467,1.467,0.0,0.0,0.0,0.0,0.0,0.0,1.467,1.467,1.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516,0.5516,0.5516,0.0,0.0,0.0,0.0,0.0,0.0,0.5516,0.5516,0.5516,0.0,0.0,0.0,0.0,0.0,0.0,0.5516,0.5516,0.5516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.273,1.273,1.273,0.0,0.0,0.0,0.0,0.0,0.0,1.273,1.273,1.273,0.0,0.0,0.0,0.0,0.0,0.0,1.273,1.273,1.273
p1_p4==68,1.467,0.0,0.0,1.467,0.0,0.0,1.467,0.0,0.0,1.467,0.0,0.0,1.467,0.0,0.0,1.467,0.0,0.0,1.467,0.0,0.0,1.467,0.0,0.0,1.467,0.0,0.0,0.0,0.5516,0.0,0.0,0.5516,0.0,0.0,0.5516,0.0,0.0,0.5516,0.0,0.0,0.5516,0.0,0.0,0.5516,0.0,0.0,0.5516,0.0,0.0,0.5516,0.0,0.0,0.5516,0.0,0.0,0.0,1.273,0.0,0.0,1.273,0.0,0.0,1.273,0.0,0.0,1.273,0.0,0.0,1.273,0.0,0.0,1.273,0.0,0.0,1.273,0.0,0.0,1.273,0.0,0.0,1.273
p2_p3==68,1.467,1.467,1.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516,0.5516,0.5516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.273,1.273,1.273,1.467,1.467,1.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516,0.5516,0.5516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.273,1.273,1.273,1.467,1.467,1.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516,0.5516,0.5516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.273,1.273,1.273
p2_p4==68,1.467,0.0,0.0,1.467,0.0,0.0,1.467,0.0,0.0,0.0,0.5516,0.0,0.0,0.5516,0.0,0.0,0.5516,0.0,0.0,0.0,1.273,0.0,0.0,1.273,0.0,0.0,1.273,1.467,0.0,0.0,1.467,0.0,0.0,1.467,0.0,0.0,0.0,0.5516,0.0,0.0,0.5516,0.0,0.0,0.5516,0.0,0.0,0.0,1.273,0.0,0.0,1.273,0.0,0.0,1.273,1.467,0.0,0.0,1.467,0.0,0.0,1.467,0.0,0.0,0.0,0.5516,0.0,0.0,0.5516,0.0,0.0,0.5516,0.0,0.0,0.0,1.273,0.0,0.0,1.273,0.0,0.0,1.273
p3_p4==68,1.467,0.0,0.0,0.0,0.5516,0.0,0.0,0.0,1.273,1.467,0.0,0.0,0.0,0.5516,0.0,0.0,0.0,1.273,1.467,0.0,0.0,0.0,0.5516,0.0,0.0,0.0,1.273,1.467,0.0,0.0,0.0,0.5516,0.0,0.0,0.0,1.273,1.467,0.0,0.0,0.0,0.5516,0.0,0.0,0.0,1.273,1.467,0.0,0.0,0.0,0.5516,0.0,0.0,0.0,1.273,1.467,0.0,0.0,0.0,0.5516,0.0,0.0,0.0,1.273,1.467,0.0,0.0,0.0,0.5516,0.0,0.0,0.0,1.273,1.467,0.0,0.0,0.0,0.5516,0.0,0.0,0.0,1.273
p1_p2==77,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731,0.9731,0.9731,0.9731,0.9731,0.9731,0.9731,0.9731,0.9731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.553,1.553,1.553,1.553,1.553,1.553,1.553,1.553,1.553
p1_p3==77,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731,0.9731,0.9731,0.0,0.0,0.0,0.0,0.0,0.0,0.9731,0.9731,0.9731,0.0,0.0,0.0,0.0,0.0,0.0,0.9731,0.9731,0.9731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.553,1.553,1.553,0.0,0.0,0.0,0.0,0.0,0.0,1.553,1.553,1.553,0.0,0.0,0.0,0.0,0.0,0.0,1.553,1.553,1.553
p1_p4==77,2.8,0.0,0.0,2.8,0.0,0.0,2.8,0.0,0.0,2.8,0.0,0.0,2.8,0.0,0.0,2.8,0.0,0.0,2.8,0.0,0.0,2.8,0.0,0.0,2.8,0.0,0.0,0.0,0.9731,0.0,0.0,0.9731,0.0,0.0,0.9731,0.0,0.0,0.9731,0.0,0.0,0.9731,0.0,0.0,0.9731,0.0,0.0,0.9731,0.0,0.0,0.9731,0.0,0.0,0.9731,0.0,0.0,0.0,1.553,0.0,0.0,1.553,0.0,0.0,1.553,0.0,0.0,1.553,0.0,0.0,1.553,0.0,0.0,1.553,0.0,0.0,1.553,0.0,0.0,1.553,0.0,0.0,1.553
p2_p3==77,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731,0.9731,0.9731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.553,1.553,1.553,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731,0.9731,0.9731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.553,1.553,1.553,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731,0.9731,0.9731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.553,1.553,1.553
p2_p4==77,2.8,0.0,0.0,2.8,0.0,0.0,2.8,0.0,0.0,0.0,0.9731,0.0,0.0,0.9731,0.0,0.0,0.9731,0.0,0.0,0.0,1.553,0.0,0.0,1.553,0.0,0.0,1.553,2.8,0.0,0.0,2.8,0.0,0.0,2.8,0.0,0.0,0.0,0.9731,0.0,0.0,0.9731,0.0,0.0,0.9731,0.0,0.0,0.0,1.553,0.0,0.0,1.553,0.0,0.0,1.553,2.8,0.0,0.0,2.8,0.0,0.0,2.8,0.0,0.0,0.0,0.9731,0.0,0.0,0.9731,0.0,0.0,0.9731,0.0,0.0,0.0,1.553,0.0,0.0,1.553,0.0,0.0,1.553
p3_p4==77,2.8,0.0,0.0,0.0,0.9731,0.0,0.0,0.0,1.553,2.8,0.0,0.0,0.0,0.9731,0.0,0.0,0.0,1.553,2.8,0.0,0.0,0.0,0.9731,0.0,0.0,0.0,1.553,2.8,0.0,0.0,0.0,0.9731,0.0,0.0,0.0,1.553,2.8,0.0,0.0,0.0,0.9731,0.0,0.0,0.0,1.553,2.8,0.0,0.0,0.0,0.9731,0.0,0.0,0.0,1.553,2.8,0.0,0.0,0.0,0.9731,0.0,0.0,0.0,1.553,2.8,0.0,0.0,0.0,0.9731,0.0,0.0,0.0,1.553,2.8,0.0,0.0,0.0,0.9731,0.0,0.0,0.0,1.553
p1_p2==78,1.434,1.434,1.434,1.434,1.434,1.434,1.434,1.434,1.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5961,0.5961,0.5961,0.5961,0.5961,0.5961,0.5961,0.5961,0.5961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6184,0.6184,0.6184,0.6184,0.6184,0.6184,0.6184,0.6184,0.6184
p1_p3==78,1.434,1.434,1.434,0.0,0.0,0.0,0.0,0.0,0.0,1.434,1.434,1.434,0.0,0.0,0.0,0.0,0.0,0.0,1.434,1.434,1.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5961,0.5961,0.5961,0.0,0.0,0.0,0.0,0.0,0.0,0.5961,0.5961,0.5961,0.0,0.0,0.0,0.0,0.0,0.0,0.5961,0.5961,0.5961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6184,0.6184,0.6184,0.0,0.0,0.0,0.0,0.0,0.0,0.6184,0.6184,0.6184,0.0,0.0,0.0,0.0,0.0,0.0,0.6184,0.6184,0.6184
p1_p4==78,1.434,0.0,0.0,1.434,0.0,0.0,1.434,0.0,0.0,1.434,0.0,0.0,1.434,0.0,0.0,1.434,0.0,0.0,1.434,0.0,0.0,1.434,0.0,0.0,1.434,0.0,0.0,0.0,0.5961,0.0,0.0,0.5961,0.0,0.0,0.5961,0.0,0.0,0.5961,0.0,0.0,0.5961,0.0,0.0,0.5961,0.0,0.0,0.5961,0.0,0.0,0.5961,0.0,0.0,0.5961,0.0,0.0,0.0,0.6184,0.0,0.0,0.6184,0.0,0.0,0.6184,0.0,0.0,0.6184,0.0,0.0,0.6184,0.0,0.0,0.6184,0.0,0.0,0.6184,0.0,0.0,0.6184,0.0,0.0,0.6184
p2_p3==78,1.434,1.434,1.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5961,0.5961,0.5961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6184,0.6184,0.6184,1.434,1.434,1.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5961,0.5961,0.5961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6184,0.6184,0.6184,1.434,1.434,1.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5961,0.5961,0.5961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6184,0.6184,0.6184
p2_p4==78,1.434,0.0,0.0,1.434,0.0,0.0,1.434,0.0,0.0,0.0,0.5961,0.0,0.0,0.5961,0.0,0.0,0.5961,0.0,0.0,0.0,0.6184,0.0,0.0,0.6184,0.0,0.0,0.6184,1.434,0.0,0.0,1.434,0.0,0.0,1.434,0.0,0.0,0.0,0.5961,0.0,0.0,0.5961,0.0,0.0,0.5961,0.0,0.0,0.0,0.6184,0.0,0.0,0.6184,0.0,0.0,0.6184,1.434,0.0,0.0,1.434,0.0,0.0,1.434,0.0,0.0,0.0,0.5961,0.0,0.0,0.5961,0.0,0.0,0.5961,0.0,0.0,0.0,0.6184,0.0,0.0,0.6184,0.0,0.0,0.6184
p3_p4==78,1.434,0.0,0.0,0.0,0.5961,0.0,0.0,0.0,0.6184,1.434,0.0,0.0,0.0,0.5961,0.0,0.0,0.0,0.6184,1.434,0.0,0.0,0.0,0.5961,0.0,0.0,0.0,0.6184,1.434,0.0,0.0,0.0,0.5961,0.0,0.0,0.0,0.6184,1.434,0.0,0.0,0.0,0.5961,0.0,0.0,0.0,0.6184,1.434,0.0,0.0,0.0,0.5961,0.0,0.0,0.0,0.6184,1.434,0.0,0.0,0.0,0.5961,0.0,0.0,0.0,0.6184,1.434,0.0,0.0,0.0,0.5961,0.0,0.0,0.0,0.6184,1.434,0.0,0.0,0.0,0.5961,0.0,0.0,0.0,0.6184
p1_p2==88,1.378,1.378,1.378,1.378,1.378,1.378,1.378,1.378,1.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.651,1.651,1.651,1.651,1.651,1.651,1.651,1.651,1.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8771,0.8771,0.8771,0.8771,0.8771,0.8771,0.8771,0.8771,0.8771
p1_p3==88,1.378,1.378,1.378,0.0,0.0,0.0,0.0,0.0,0.0,1.378,1.378,1.378,0.0,0.0,0.0,0.0,0.0,0.0,1.378,1.378,1.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.651,1.651,1.651,0.0,0.0,0.0,0.0,0.0,0.0,1.651,1.651,1.651,0.0,0.0,0.0,0.0,0.0,0.0,1.651,1.651,1.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8771,0.8771,0.8771,0.0,0.0,0.0,0.0,0.0,0.0,0.8771,0.8771,0.8771,0.0,0.0,0.0,0.0,0.0,0.0,0.8771,0.8771,0.8771
p1_p4==88,1.378,0.0,0.0,1.378,0.0,0.0,1.378,0.0,0.0,1.378,0.0,0.0,1.378,0.0,0.0,1.378,0.0,0.0,1.378,0.0,0.0,1.378,0.0,0.0,1.378,0.0,0.0,0.0,1.651,0.0,0.0,1.651,0.0,0.0,1.651,0.0,0.0,1.651,0.0,0.0,1.651,0.0,0.0,1.651,0.0,0.0,1.651,0.0,0.0,1.651,0.0,0.0,1.651,0.0,0.0,0.0,0.8771,0.0,0.0,0.8771,0.0,0.0,0.8771,0.0,0.0,0.8771,0.0,0.0,0.8771,0.0,0.0,0.8771,0.0,0.0,0.8771,0.0,0.0,0.8771,0.0,0.0,0.8771
p2_p3==88,1.378,1.378,1.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.651,1.651,1.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8771,0.8771,0.8771,1.378,1.378,1.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.651,1.651,1.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8771,0.8771,0.8771,1.378,1.378,1.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.651,1.651,1.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8771,0.8771,0.8771
p2_p4==88,1.378,0.0,0.0,1.378,0.0,0.0,1.378,0.0,0.0,0.0,1.651,0.0,0.0,1.651,0.0,0.0,1.651,0.0,0.0,0.0,0.8771,0.0,0.0,0.8771,0.0,0.0,0.8771,1.378,0.0,0.0,1.378,0.0,0.0,1.378,0.0,0.0,0.0,1.651,0.0,0.0,1.651,0.0,0.0,1.651,0.0,0.0,0.0,0.8771,0.0,0.0,0.8771,0.0,0.0,0.8771,1.378,0.0,0.0,1.378,0.0,0.0,1.378,0.0,0.0,0.0,1.651,0.0,0.0,1.651,0.0,0.0,1.651,0.0,0.0,0.0,0.8771,0.0,0.0,0.8771,0.0,0.0,0.8771
p3_p4==88,1.378,0.0,0.0,0.0,1.651,0.0,0.0,0.0,0.8771,1.378,0.0,0.0,0.0,1.651,0.0,0.0,0.0,0.8771,1.378,0.0,0.0,0.0,1.651,0.0,0.0,0.0,0.8771,1.378,0.0,0.0,0.0,1.651,0.0,0.0,0.0,0.8771,1.378,0.0,0.0,0.0,1.651,0.0,0.0,0.0,0.8771,1.378,0.0,0.0,0.0,1.651,0.0,0.0,0.0,0.8771,1.378,0.0,0.0,0.0,1.651,0.0,0.0,0.0,0.8771,1.378,0.0,0.0,0.0,1.651,0.0,0.0,0.0,0.8771,1.378,0.0,0.0,0.0,1.651,0.0,0.0,0.0,0.8771
p1_p2_p3==124,0.9573,0.9573,0.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491,0.3491,0.3491
p1_p2_p4==124,0.9573,0.0,0.0,0.9573,0.0,0.0,0.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491,0.0,0.0,0.3491,0.0,0.0,0.3491
p1_p3_p4==124,0.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491
p2_p3_p4==124,0.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491,0.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491,0.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491
p1_p2_p3==122,0.9573,0.9573,0.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491,0.3491,0.3491
