HHID,PERSONS,workers,VEHICL,MAZ,income,HHT,unittype,bldgsz
11971,5,3,0,100541,66326,1,0,8
11972,4,1,0,100543,21232,1,0,8
11973,3,2,0,100538,26371,5,0,3
11974,4,2,0,100536,166584,1,0,2
11975,8,1,0,100537,15455,1,0,8
11976,4,2,0,100525,44167,1,0,2
11977,2,2,0,100528,64385,1,0,8
11978,2,2,0,100523,123853,5,0,8
11979,2,1,0,100525,27667,5,0,8
11980,4,1,0,100539,143843,3,0,2
11981,4,1,0,100542,87254,1,0,2
11982,2,1,0,100519,24909,1,0,2
11983,2,1,0,100519,103239,3,0,2
11985,3,1,0,100524,65590,3,0,8
11986,2,0,0,100523,26324,5,0,8
11987,4,0,0,100519,55886,3,0,2
11988,5,1,0,100530,154503,1,0,2
11989,3,1,0,100537,35885,1,0,8
11990,5,2,0,100543,32866,3,0,8
11991,2,2,0,100542,91172,1,0,2
11992,2,2,0,100522,121963,1,0,8
11993,4,2,0,100542,16049,1,0,8
11994,1,0,0,100540,77811,4,0,8
11995,2,0,0,100541,77287,1,0,8
11996,2,1,0,100522,93555,3,0,8
11997,3,2,0,100529,33588,1,0,8
11998,3,2,0,100531,30514,1,0,2
11999,3,2,0,100521,63181,1,0,8
12000,2,1,0,100543,34784,1,0,8
12001,2,2,0,100540,98770,1,0,8
12002,5,2,0,100523,28559,1,0,2
12003,3,1,0,100541,26795,1,0,3
12004,2,1,0,100537,177955,1,0,8
12005,2,2,0,100523,57358,1,0,8
12006,2,2,0,100538,20550,3,0,2
12007,4,0,0,100519,85593,3,0,8
12008,3,1,0,100538,104282,3,0,2
12009,3,1,0,100543,63047,3,0,2
12010,1,0,0,100542,17776,6,0,8
12011,3,2,0,100542,1094,1,0,2
12012,4,1,0,100523,46695,1,0,8
12013,3,1,0,100537,92811,3,0,8
12015,2,1,0,100526,17804,1,0,8
12016,4,1,0,100523,17464,3,0,8
12017,4,1,0,100537,43943,1,0,8
12018,2,1,0,100538,40621,5,0,3
12019,4,2,0,100536,110688,1,0,2
12020,2,2,0,100523,135670,1,0,8
12021,2,2,0,100537,91917,7,0,8
12022,2,1,0,100543,25947,5,0,8
12023,6,3,0,100528,51532,1,0,8
12024,3,2,0,100539,28757,1,0,8
12025,2,0,0,100522,36693,3,0,8
12026,2,2,0,100539,32646,7,0,2
12027,4,2,0,100543,147751,5,0,8
12028,2,1,0,100528,108602,1,0,2
12029,3,2,0,100531,312898,7,0,3
12030,4,1,0,100540,17662,1,0,8
12031,2,1,0,100529,78773,1,0,8
12032,2,2,0,100537,43764,1,0,2
12033,2,1,0,100540,108156,1,0,2
12034,2,1,0,100543,2494,3,0,2
12035,2,1,0,100529,76500,1,0,8
12037,2,0,0,100526,41746,1,0,8
12038,3,2,0,100529,33809,5,0,2
12039,4,2,0,100537,2581,1,0,8
12040,2,1,0,100536,62109,7,0,2
12041,2,2,0,100523,106368,1,0,8
12042,4,2,0,100537,29920,1,0,2
12043,5,3,0,100542,15738,3,0,8
12044,6,4,0,100525,97876,1,0,3
12045,2,2,0,100528,306472,5,0,8
12046,2,1,0,100521,146685,1,0,2
12047,4,1,0,100521,41253,5,0,8
12048,4,2,0,100542,5645,1,0,8
12050,2,0,0,100529,78424,1,0,8
12051,2,2,0,100541,110390,5,0,2
12052,2,2,0,100538,43001,7,0,2
12053,4,3,0,100528,23635,3,0,8
12054,3,2,0,100524,3501,3,0,2
12055,4,2,0,100528,69681,3,0,2
12056,4,2,0,100529,114874,1,0,2
12057,2,1,0,100531,918,1,0,3
12058,2,2,0,100529,95939,1,0,2
12059,3,2,0,100523,62377,1,0,8
12060,3,3,0,100521,126925,1,0,8
12061,2,1,0,100529,10234,1,0,8
12062,2,1,0,100541,136380,5,0,2
12064,2,1,0,100523,67464,7,0,2
12065,2,2,0,100531,43741,7,0,2
12066,2,1,0,100537,106070,7,0,8
12067,3,0,0,100537,84456,3,0,8
12068,2,0,0,100523,70293,1,0,8
12069,2,2,0,100537,41544,5,0,8
12070,5,1,0,100523,15795,1,0,8
12071,2,2,0,100525,132832,1,0,8
12072,2,1,0,100541,5994,1,0,2
12073,2,0,0,100525,48366,1,0,8
12074,2,1,0,100540,109049,1,0,8
12075,2,1,0,100523,34029,3,0,3
12076,3,3,0,100521,81571,1,0,2
12077,4,3,0,100542,206859,1,0,8
12078,2,2,0,100521,62176,5,0,2
12079,2,0,0,100521,296832,5,0,2
12080,2,2,0,100538,29425,1,0,2
12081,5,2,0,100537,309685,1,0,2
12082,4,2,0,100521,66661,1,0,8
12083,2,1,0,100519,106219,1,0,8
12084,3,2,0,100521,81746,1,0,8
12085,2,1,0,100542,39651,3,0,2
12086,2,2,0,100542,36508,5,0,8
12088,3,1,0,100531,101004,3,0,2
12089,2,1,0,100536,13870,3,0,2
12090,5,3,0,100523,107262,3,0,2
12091,3,1,0,100543,32236,5,0,2
12092,3,1,0,100529,40205,1,0,8
12093,2,1,0,100521,87342,3,0,8
12094,2,2,0,100525,80348,1,0,2
12095,2,1,0,100521,81483,1,0,8
12096,3,2,0,100530,122909,1,0,2
12097,2,0,0,100521,56621,3,0,8
12098,4,2,0,100523,55819,1,0,3
12099,6,1,0,100521,48717,1,0,8
12100,3,3,0,100528,71080,3,0,2
12101,2,1,0,100536,15030,3,0,2
12102,2,2,0,100519,78948,7,0,2
12103,2,1,0,100542,277552,1,0,8
12104,2,2,0,100521,103537,1,0,8
12105,2,2,0,100523,29747,1,0,8
12106,4,2,0,100521,20453,1,0,8
12107,3,1,0,100529,27420,1,0,2
12108,3,1,0,100528,137801,5,0,2
12109,2,2,0,100541,1444,1,0,2
12110,2,1,0,100538,16898,5,0,2
12111,5,1,0,100536,7045,1,0,2
12112,2,1,0,100537,111731,7,0,8
12113,2,1,0,100532,168716,1,0,8
12114,2,2,0,100519,30340,7,0,2
12115,3,1,0,100525,31083,1,0,2
12116,2,1,0,100528,89528,3,0,8
12117,5,2,0,100522,15766,1,0,2
12118,4,1,0,100524,18408,1,0,8
12119,2,0,0,100525,51707,1,0,2
12120,2,1,0,100542,102941,5,0,2
12121,2,2,0,100529,47839,1,0,8
12122,2,1,0,100529,26654,1,0,8
12123,1,1,0,100538,83494,4,0,3
12124,2,2,0,100531,131415,5,0,3
12125,2,1,0,100525,17833,3,0,8
12126,2,1,0,100541,72217,3,0,2
12127,2,1,0,100538,29673,1,0,3
12128,2,1,0,100523,20161,7,0,8
12129,2,0,0,100523,83845,1,0,8
12130,2,1,0,100521,61106,1,0,8
12131,2,0,0,100531,9234,1,0,2
12132,2,0,0,100525,29599,3,0,2
12133,2,1,0,100522,27816,7,0,8
12134,2,1,0,100540,171559,5,0,2
12135,2,2,0,100523,69244,5,0,8
12136,2,1,0,100523,33714,3,0,2
12137,2,1,0,100531,29202,3,0,2
12138,2,1,0,100521,68020,5,0,8
12139,2,1,0,100525,106666,1,0,8
12140,2,1,0,100541,38403,1,0,2
12141,2,2,0,100521,28039,1,0,8
12142,2,1,0,100529,167295,1,0,2
12144,3,2,0,100523,5426,1,0,8
12145,3,3,0,100521,75626,7,0,8
12146,3,2,0,100540,29326,5,0,2
12147,2,1,0,100519,70468,1,0,3
12148,3,2,0,100522,30588,1,0,8
12149,3,1,0,100533,184367,1,0,8
12150,5,3,0,100532,16361,1,0,2
12151,6,3,0,100525,160188,3,0,2
12152,4,1,0,100537,35790,1,0,8
12153,2,1,0,100540,16757,7,0,8
12154,2,1,0,100529,174756,1,0,8
12155,3,3,0,100521,94151,1,0,8
12156,2,2,0,100519,59433,7,0,2
12157,4,2,0,100521,174046,1,0,8
12158,2,1,0,100536,42530,5,0,2
12159,3,2,0,100537,102792,1,0,8
12160,4,2,0,100519,31059,1,0,2
12161,5,2,0,100542,62043,1,0,8
12162,2,2,0,100528,89265,3,0,8
12163,3,1,0,100529,3807,3,0,8
12164,2,1,0,100532,75276,5,0,8
12165,5,2,0,100542,45243,1,0,8
12166,3,1,0,100540,39697,1,0,8
12167,2,2,0,100525,51972,7,0,8
12168,2,1,0,100523,73703,7,0,8
12170,2,0,0,100524,98621,1,0,3
12171,3,2,0,100521,3325,1,0,8
12172,3,2,0,100540,86292,1,0,3
12173,4,3,0,100523,34312,1,0,8
12174,3,2,0,100542,172980,1,0,8
12175,2,1,0,100522,37617,3,0,8
12176,2,0,0,100523,32079,1,0,8
12177,4,2,0,100529,569,7,0,8
12178,2,2,0,100521,88391,3,0,8
12179,2,1,0,100523,88827,1,0,8
12180,3,1,0,100521,65857,3,0,2
12181,2,2,0,100541,77637,3,0,8
12182,2,1,0,100542,3632,1,0,2
12183,3,1,0,100540,143132,1,0,8
12184,2,1,0,100537,30563,1,0,8
12185,10,6,0,100540,13728,1,0,2
12186,2,2,0,100542,23965,7,0,8
12187,2,0,0,100532,54747,1,0,2
12188,2,1,0,100523,88303,1,0,8
12189,2,2,0,100528,92513,3,0,8
12190,2,1,0,100523,77462,5,0,8
12191,2,1,0,100532,23399,5,0,2
12192,3,0,0,100521,350,3,0,8
12193,3,1,0,100524,13926,7,0,2
12194,2,0,0,100522,34501,1,0,2
12195,2,1,0,100519,54614,7,0,2
12196,2,2,0,100523,162675,7,0,3
12197,2,1,0,100540,108006,7,0,2
12198,3,1,0,100525,58027,1,0,8
12199,2,0,0,100539,11351,7,0,2
12200,4,1,0,100541,3763,1,0,8
12201,2,0,0,100521,41589,1,0,8
12202,4,2,0,100523,3982,1,0,8
12203,3,2,0,100532,100558,1,0,3
12204,2,1,0,100541,22400,3,0,2
12205,2,2,0,100533,67865,5,0,2
12206,2,2,0,100532,62779,5,0,3
12207,2,1,0,100541,112327,3,0,8
12208,2,1,0,100533,90402,1,0,2
12209,2,2,0,100542,101154,1,0,8
12210,1,0,0,100528,14294,6,0,8
12211,3,2,0,100980,30985,3,0,3
12212,2,0,0,100523,107708,3,0,3
12213,2,2,0,100541,12410,1,0,2
12214,4,2,0,100528,89615,1,0,8
12215,3,3,0,100522,29945,5,0,8
12216,2,1,0,100532,27396,1,0,2
12217,4,4,0,100537,123617,1,0,8
12218,3,2,0,100542,24484,1,0,8
12219,2,1,0,100523,44302,1,0,2
12220,3,2,0,100523,152015,5,0,8
12221,5,1,0,100540,8489,1,0,2
12222,3,1,0,100530,66996,1,0,2
12223,5,1,0,100522,106517,3,0,8
12224,6,3,0,100523,175467,3,0,8
12225,2,1,0,100523,39326,3,0,8
12226,2,0,0,100541,51092,7,0,8
12227,2,2,0,100542,32676,5,0,2
12228,4,1,0,100536,63716,1,0,2
12229,3,2,0,100522,36415,1,0,2
12230,4,2,0,100542,97727,1,0,8
12231,4,2,0,100525,44750,1,0,2
12232,2,2,0,100541,54480,1,0,8
12233,2,1,0,100521,26135,7,0,8
12234,4,0,0,100523,11881,3,0,2
12235,2,2,0,100528,44930,5,0,2
12236,2,1,0,100529,73440,1,0,8
12237,5,2,0,100538,88041,3,0,2
12238,2,2,0,100538,27297,1,0,2
12239,3,3,0,100519,69593,3,0,2
12240,1,1,0,100543,33778,6,0,2
12241,2,2,0,100541,216499,7,0,8
12242,4,1,0,100532,98323,3,0,3
12243,2,1,0,100540,172625,1,0,8
12244,3,1,0,100521,235780,1,0,8
12245,3,2,0,100540,3150,3,0,8
12246,3,2,0,100525,87604,1,0,8
12247,5,1,0,100537,78599,1,0,8
12248,5,1,0,100525,44392,1,0,3
12249,4,2,0,100522,27494,1,0,8
12250,4,2,0,100519,110539,1,0,8
12251,2,2,0,100537,124090,3,0,2
12252,2,1,0,100525,16332,1,0,8
12253,2,2,0,100529,125980,5,0,8
12254,2,1,0,100539,41477,1,0,2
12255,4,1,0,100541,41925,1,0,8
12257,4,2,0,100525,28906,7,0,8
12258,1,1,0,100540,9470,6,0,8
12259,2,2,0,100531,48190,2,0,2
12260,3,2,0,100519,112178,1,0,2
12261,2,2,0,100521,10704,5,0,8
12262,2,2,0,100536,82708,1,0,8
12263,2,2,0,100519,34626,5,0,2
12264,2,2,0,100523,82009,7,0,2
12265,4,3,0,100540,303259,1,0,8
12266,3,1,0,100521,41813,1,0,8
12267,2,2,0,100537,75451,5,0,8
12268,4,2,0,100531,79386,1,0,2
12269,2,1,0,100521,16191,1,0,8
12270,3,1,0,100524,22833,3,0,3
12271,2,1,0,100523,43831,1,0,8
12272,2,1,0,100540,26842,7,0,3
12273,2,2,0,100521,73790,1,0,8
12274,2,1,0,100528,66594,1,0,8
12275,4,2,0,100529,62511,1,0,2
12276,2,2,0,100542,30539,1,0,8
12277,2,2,0,100522,151659,1,0,2
12278,2,1,0,100522,23918,1,0,8
12279,4,2,0,100529,17917,3,0,8
12280,2,2,0,100523,1619,3,0,3
12281,3,2,0,100541,30143,1,0,8
12282,4,1,0,100522,84806,3,0,8
12283,2,1,0,100540,16530,1,0,8
12284,2,2,0,100537,31890,3,0,8
12285,5,2,0,100519,42486,1,0,8
12286,3,2,0,100530,99515,3,0,3
12287,3,2,0,100543,45042,3,0,8
12288,5,3,0,100521,44840,3,0,8
12289,2,2,0,100521,34250,5,0,8
12290,3,2,0,100541,146330,5,0,8
12291,2,1,0,100528,32330,1,0,8
12292,2,1,0,100532,32174,1,0,8
12293,4,1,0,100538,88478,3,0,2
12294,5,1,0,100526,26701,1,0,8
12295,4,3,0,100536,40805,1,0,2
12296,2,0,0,100531,5733,3,0,2
12297,4,1,0,100537,66125,3,0,8
12298,2,2,0,100539,117238,3,0,3
12299,3,2,0,100523,112923,1,0,2
12300,2,1,0,100528,14067,5,0,2
12301,2,1,0,100530,15511,1,0,2
12302,2,1,0,100519,72304,2,0,8
12303,4,1,0,100523,24060,1,0,8
12304,1,1,0,100524,161254,4,0,2
12305,2,1,0,100541,245419,7,0,2
12306,3,1,0,100523,48982,1,0,2
12307,3,0,0,100540,76763,3,0,8
12308,4,2,0,100538,40297,1,0,2
12309,2,1,0,100521,10411,5,0,8
12310,5,2,0,100519,32425,1,0,8
12311,2,2,0,100523,90314,1,0,2
12312,2,1,0,100525,44145,1,0,8
12313,2,2,0,100528,37525,1,0,2
12314,5,3,0,100529,163386,3,0,8
12315,4,2,0,100533,394,1,0,2
12316,3,1,0,100529,242206,5,0,8
12317,3,2,0,100532,38911,1,0,2
12318,3,2,0,100540,117710,1,0,2
12319,2,2,0,100525,81134,5,0,3
12320,2,1,0,100532,203646,3,0,8
12321,3,1,0,100523,77725,1,0,8
12322,2,1,0,100521,28287,1,0,8
12323,3,2,0,100522,42440,1,0,8
12325,2,2,0,100529,44055,1,0,2
12326,4,1,0,100525,81658,1,0,8
12327,3,1,0,100523,19187,3,0,2
12328,2,2,0,100523,22304,7,0,8
12329,3,2,0,100529,108304,1,0,8
12330,2,1,0,100523,115347,5,0,8
12331,3,2,0,100536,62243,1,0,2
12332,2,2,0,100524,125034,1,0,8
12333,1,1,0,100537,11410,6,0,8
12334,5,2,0,100521,134014,3,0,8
12335,2,2,0,100540,92662,5,0,8
12336,2,2,0,100519,38264,1,0,2
12337,3,2,0,100537,13785,1,0,2
12338,3,1,0,100529,17181,3,0,8
12339,3,2,0,100537,25522,1,0,2
12340,2,1,0,100523,39465,1,0,8
12341,2,1,0,100519,174401,1,0,2
12342,2,2,0,100530,30885,5,0,2
12343,3,2,0,100540,24956,1,0,8
12344,4,1,0,100541,60169,1,0,8
12345,3,2,0,100542,101898,1,0,8
12346,6,3,0,100543,57626,3,0,3
12347,2,2,0,100519,110092,1,0,8
12348,2,1,0,100537,35476,7,0,8
12349,2,0,0,100525,42508,1,0,2
12350,2,1,0,100523,42799,5,0,8
12351,3,1,0,100530,42822,1,0,2
12352,2,1,0,100523,1400,3,0,2
12354,3,1,0,100524,222926,1,0,8
12355,2,2,0,100519,108751,3,0,8
12356,5,0,0,100528,16814,3,0,2
12357,4,2,0,100538,35822,1,0,2
12358,2,2,0,100523,30316,1,0,2
12359,2,2,0,100542,41051,3,0,2
12360,4,2,0,100528,10175,3,0,2
12361,2,2,0,100542,131887,5,0,8
12362,6,4,0,100542,42306,1,0,8
12363,5,3,0,100541,70905,1,0,8
12364,2,2,0,100525,72478,1,0,8
12365,3,2,0,100525,29549,3,0,2
12366,2,1,0,100541,19820,7,0,8
12367,2,1,0,100533,15653,2,0,3
12368,3,2,0,100531,97131,1,0,2
12370,4,0,0,100531,37848,3,0,8
12371,5,1,0,100537,23257,3,0,8
12372,2,1,0,100525,59030,1,0,2
12373,4,1,0,100541,525,1,0,8
12374,2,1,0,100525,60570,1,0,2
12375,4,2,0,100523,40872,1,0,8
12376,2,2,0,100531,42217,3,0,2
12377,2,2,0,100524,29128,7,0,8
12378,3,2,0,100531,177600,1,0,3
12379,2,2,0,100528,67196,1,0,2
12380,3,1,0,100542,15257,3,0,8
12381,3,2,0,100536,42419,1,0,3
12382,4,0,0,100537,28831,1,0,2
12383,2,0,0,100537,18002,1,0,8
12384,3,2,0,100537,163741,3,0,8
12385,2,1,0,100537,169072,1,0,3
12386,5,1,0,100523,159122,1,0,8
12387,3,1,0,100542,36010,3,0,8
12389,3,1,0,100543,48015,1,0,2
12390,6,2,0,100540,32551,1,0,8
12391,2,0,0,100523,29895,3,0,3
12392,3,1,0,100537,210073,1,0,3
12393,2,1,0,100540,67062,2,0,2
12394,4,1,0,100543,21329,1,0,2
12395,9,5,0,100541,64117,1,0,3
12396,2,2,0,100521,84981,1,0,8
12397,3,2,0,100529,30366,1,0,8
12398,2,1,0,100523,29697,7,0,8
12399,4,4,0,100530,41006,1,0,3
12400,3,1,0,100538,31479,2,0,2
12401,4,2,0,100538,34941,1,0,2
12402,7,3,0,100523,28262,2,0,8
12403,5,2,0,100523,55216,1,0,8
12404,4,2,0,100523,9528,1,0,8
12405,2,0,0,100523,42732,2,0,2
12406,3,1,0,100524,24201,1,0,8
12407,2,2,0,100521,14776,5,0,2
12408,2,1,0,100522,43203,7,0,8
12409,3,2,0,100521,96386,1,0,2
12410,2,0,0,100522,15086,1,0,2
12411,2,2,0,100540,194006,1,0,8
12412,5,1,0,100532,200433,3,0,2
12413,3,2,0,100532,18030,3,0,8
12414,3,1,0,100521,25192,3,0,2
12415,4,3,0,100522,93853,3,0,2
12416,3,2,0,100525,36970,1,0,8
12417,1,1,0,100521,43405,4,0,8
12418,4,2,0,100521,63314,5,0,8
12419,2,2,0,100521,50564,5,0,8
12420,4,2,0,100521,70118,1,0,8
12421,3,1,0,100519,60904,3,0,2
12422,4,3,0,100542,38310,7,0,8
12423,2,1,0,100525,16445,1,0,8
12424,2,1,0,100537,25286,5,0,2
12425,1,0,0,100523,16219,4,0,8
12426,2,1,0,100539,75801,5,0,8
12427,2,1,0,100538,84544,1,0,2
12428,2,0,0,100533,105474,1,0,8
12429,3,2,0,100525,59767,3,0,8
12430,3,2,0,100521,102345,5,0,8
12431,4,1,0,100525,657,5,0,8
12432,4,3,0,100537,44369,5,0,3
12433,5,3,0,100541,105325,1,0,8
12434,3,0,0,100538,23069,3,0,2
12435,2,0,0,100540,117474,1,0,8
12436,3,3,0,100526,8795,5,0,8
12437,2,0,0,100538,64050,1,0,2
12438,3,2,0,100537,84194,1,0,8
12439,6,2,0,100524,29499,1,0,3
12440,3,2,0,100521,831,3,0,8
12441,2,1,0,100523,103090,1,0,8
12442,2,2,0,100525,142066,1,0,8
12443,2,2,0,100540,119128,3,0,8
12444,3,1,0,100537,148106,3,0,8
12445,5,1,0,100532,55282,7,0,3
12446,2,1,0,100523,19868,1,0,8
12447,4,2,0,100523,77025,1,0,8
12448,2,1,0,100523,46168,3,0,8
12449,2,1,0,100521,29524,5,0,2
12450,2,2,0,100529,36554,5,0,3
12451,2,0,0,100523,60302,1,0,2
12452,2,1,0,100541,42979,1,0,8
12453,4,3,0,100525,28980,1,0,8
12454,2,1,0,100523,31182,7,0,2
12455,3,1,0,100521,43674,1,0,8
12456,3,2,0,100523,94301,1,0,8
12457,3,0,0,100528,49509,3,0,8
12458,4,2,0,100540,15964,1,0,8
12459,2,2,0,100524,26276,5,0,8
12460,3,2,0,100527,82445,1,0,2
12461,1,1,0,100522,51795,6,0,8
12462,2,2,0,100540,271125,1,0,8
12463,2,1,0,100521,168006,5,0,8
12464,5,2,0,100541,40961,1,0,8
12465,2,2,0,100528,150594,7,0,8
12466,2,2,0,100541,58629,1,0,8
12467,3,2,0,100529,179732,1,0,8
12468,1,1,0,100521,50476,4,0,8
12469,3,1,0,100533,25805,3,0,8
12470,2,1,0,100538,113457,7,0,2
12471,3,2,0,100523,63983,3,0,8
12472,2,0,0,100538,58161,5,0,3
12473,2,2,0,100529,82358,3,0,8
12474,4,1,0,100522,36042,1,0,8
12475,3,1,0,100519,117001,1,0,8
12476,2,2,0,100541,138157,5,0,8
12477,4,1,0,100521,149172,1,0,8
12478,4,2,0,100531,2801,3,0,2
12480,2,2,0,100529,31733,3,0,8
12481,2,1,0,100519,7351,7,0,8
12482,5,2,0,100542,16643,1,0,8
12483,2,1,0,100537,68370,7,0,3
12484,2,0,0,100532,43248,1,0,8
12485,4,2,0,100521,47487,1,0,8
12486,2,1,0,100536,3107,5,0,8
12487,2,1,0,100540,41522,1,0,2
12488,3,2,0,100528,4201,1,0,8
12489,3,1,0,100529,74927,5,0,8
12490,2,0,0,100543,36323,5,0,3
12491,3,1,0,100522,69069,2,0,2
12492,2,2,0,100541,153792,1,0,2
12493,6,2,0,100532,53115,1,0,8
12494,2,0,0,100540,52675,3,0,2
12495,4,1,0,100543,33463,1,0,2
12496,7,3,0,100521,17946,1,0,8
12497,3,1,0,100529,92364,1,0,8
12498,2,1,0,100525,29573,5,0,8
12499,3,1,0,100524,61842,3,0,8
12500,2,1,0,100519,43988,2,0,2
12501,2,2,0,100529,122672,1,0,2
12502,2,2,0,100538,152725,5,0,2
12503,2,1,0,100525,111135,1,0,8
12504,5,3,0,100528,35444,1,0,8
12505,3,2,0,100523,18059,5,0,2
12506,2,0,0,100522,14210,7,0,2
12507,2,2,0,100525,30291,7,0,2
12508,3,3,0,100541,49597,3,0,3
12509,2,2,0,100524,107560,7,0,8
12510,3,2,0,100523,42373,1,0,8
12511,3,0,0,100540,86117,3,0,8
12512,2,1,0,100531,70381,1,0,2
12513,2,2,0,100529,15058,5,0,8
12514,5,2,0,100521,30093,1,0,2
12515,2,0,0,100529,153081,1,0,8
12516,2,1,0,100525,78512,7,0,8
12517,2,1,0,100531,57759,7,0,2
12518,2,1,0,100542,13057,1,0,8
12519,3,3,0,100532,61374,5,0,2
12520,2,1,0,100522,17323,5,0,8
12521,2,1,0,100523,39234,2,0,8
12522,1,1,0,100529,25663,4,0,8
12523,3,1,0,100525,43853,1,0,8
12524,2,2,0,100523,139933,7,0,8
12525,2,2,0,100525,28187,1,0,8
12526,3,2,0,100528,90139,1,0,3
12527,2,0,0,100529,35350,1,0,8
12528,2,2,0,100539,34910,7,0,2
12529,4,1,0,100529,44324,3,0,8
12530,2,1,0,100521,140999,2,0,8
12531,2,2,0,100519,73003,1,0,8
12532,3,2,0,100540,152370,1,0,8
12533,2,2,0,100523,63850,1,0,8
12534,2,1,0,100523,88915,1,0,8
12535,2,2,0,100523,33274,3,0,8
12536,2,2,0,100538,65055,5,0,3
12537,2,2,0,100536,41028,7,0,2
12538,2,2,0,100542,155924,3,0,8
12539,2,1,0,100528,7001,7,0,8
12540,5,1,0,100525,129761,5,0,8
12541,2,1,0,100537,3719,7,0,8
12542,2,1,0,100540,12763,5,0,8
12543,3,1,0,100523,46080,1,0,8
12544,3,2,0,100525,40916,1,0,2
12545,2,1,0,100521,26182,1,0,8
12546,7,1,0,100529,4725,1,0,8
12547,2,2,0,100521,127634,1,0,2
12548,2,2,0,100541,120545,5,0,8
12549,3,2,0,100524,31603,3,0,8
12550,4,2,0,100519,32394,1,0,2
12551,2,1,0,100519,27990,3,0,8
12552,4,3,0,100531,52939,1,0,2
12553,3,1,0,100521,68806,7,0,2
12554,2,1,0,100525,4113,5,0,8
12555,4,2,0,100523,80435,1,0,2
12556,5,2,0,100530,89440,1,0,3
12557,2,2,0,100525,145975,7,0,2
12558,2,1,0,100540,10763,5,0,2
12559,2,2,0,100559,89401,7,0,8
12560,3,2,0,100562,165547,1,0,2
12561,2,1,0,100551,86423,5,0,8
12562,2,1,0,100551,52100,3,0,8
12563,1,0,0,100559,20710,6,0,3
12564,2,1,0,100549,42765,5,0,2
12565,2,1,0,100550,6447,1,0,8
12566,4,2,0,100554,22088,1,0,8
12567,2,2,0,100554,22008,1,0,8
12568,2,1,0,100553,53410,1,0,8
12569,3,2,0,100560,249906,1,0,8
12570,2,2,0,100564,74827,5,0,8
12571,3,3,0,100561,93861,1,0,8
12572,2,2,0,100560,97145,7,0,8
12573,2,1,0,100550,61848,3,0,8
12574,4,3,0,100559,95676,1,0,8
12575,2,0,0,100545,4209,1,0,8
12576,4,2,0,100563,49218,1,0,2
12577,2,2,0,100551,91268,3,0,8
12578,2,1,0,100551,267730,2,0,8
12579,2,1,0,100560,133057,3,0,8
12580,2,1,0,100545,63088,2,0,8
12581,4,2,0,100554,35242,1,0,8
12582,2,1,0,100551,58185,1,0,8
12583,2,1,0,100564,14061,5,0,8
12584,5,2,0,100564,42142,1,0,8
12585,2,2,0,100550,131426,7,0,8
12586,4,2,0,100555,41520,1,0,8
12587,4,2,0,100560,38480,3,0,8
12588,7,3,0,100561,29807,5,0,8
12589,4,3,0,100556,108467,1,0,8
12590,4,2,0,100560,92565,3,0,8
12591,2,2,0,100564,23185,5,0,8
12592,2,1,0,100559,48132,5,0,2
12593,2,2,0,100560,2291,5,0,8
12594,3,3,0,100545,174286,1,0,8
12595,3,1,0,100551,479,3,0,3
12596,5,2,0,100562,16912,1,0,3
12597,5,2,0,100553,5061,1,0,8
12598,6,2,0,100551,69108,1,0,8
12599,2,1,0,100564,42004,3,0,3
12600,3,2,0,100560,76159,2,0,8
12601,2,2,0,100560,77178,5,0,2
12602,4,2,0,100559,146195,1,0,2
12603,3,2,0,100559,158056,1,0,2
12604,2,1,0,100554,54936,1,0,8
12605,5,1,0,100564,87677,3,0,8
12606,2,1,0,100556,90263,1,0,8
12607,2,0,0,100554,80312,1,0,8
12608,4,0,0,100556,33845,2,0,8
12609,4,4,0,100562,19731,1,0,8
12610,3,1,0,100553,16754,3,0,2
12611,2,1,0,100560,72399,2,0,8
12612,4,2,0,100561,96972,1,0,3
12613,2,2,0,100562,38924,7,0,3
12614,6,3,0,100563,76552,3,0,8
12615,3,2,0,100554,86816,1,0,8
12616,2,1,0,100562,45999,3,0,8
12617,2,0,0,100563,122188,1,0,8
12618,2,1,0,100564,11377,5,0,2
12619,2,1,0,100553,59308,1,0,8
12620,2,2,0,100563,106998,3,0,8
12621,4,2,0,100565,57358,3,0,2
12622,4,2,0,100565,43214,3,0,2
12623,4,1,0,100549,134144,1,0,2
12624,2,0,0,100545,34479,3,0,8
12625,4,2,0,100562,29905,3,0,8
12626,2,1,0,100551,55055,7,0,8
12627,3,2,0,100546,44044,1,0,8
12628,2,1,0,100560,30078,1,0,8
12629,2,2,0,100564,32280,5,0,8
12630,2,0,0,100545,29880,1,0,8
12631,5,2,0,100559,111146,1,0,2
12632,3,2,0,100564,33360,3,0,8
12633,4,2,0,100560,130611,3,0,8
12634,2,0,0,100564,75140,1,0,2
12635,2,0,0,100560,15550,1,0,8
12636,2,0,0,100556,49106,1,0,8
12637,1,0,0,100564,7300,6,0,8
12638,5,1,0,100545,96886,1,0,8
12639,2,2,0,100555,63502,7,0,8
12640,3,3,0,100551,48919,1,0,8
12641,4,2,0,100562,39487,3,0,8
12642,2,0,0,100562,25889,1,0,2
12643,2,1,0,100562,66396,7,0,8
12644,2,2,0,100546,9794,7,0,8
12645,2,0,0,100546,13745,1,0,3
12646,2,1,0,100561,290648,3,0,8
12647,2,2,0,100564,60725,7,0,2
12648,3,3,0,100560,38125,1,0,8
12649,2,1,0,100563,83055,3,0,8
