person_id,household_id,age,PNUM,sex,pemploy,pstudent,ptype
4104796,1796328,24,1,1,1,3,1
4104797,1796328,28,2,1,1,3,1
4104798,1796328,38,3,1,2,3,2
4104799,1796328,32,4,1,1,3,1
4119578,1799282,30,1,1,3,3,4
4119579,1799282,30,2,2,1,3,1
4119580,1799282,53,3,1,1,3,1
4119581,1799282,52,4,2,1,3,1
4130374,1801505,51,1,1,1,3,1
4130375,1801505,52,2,2,1,3,1
4130376,1801505,30,3,2,3,3,4
4130377,1801505,26,4,1,1,3,1
4130378,1801505,6,5,2,4,1,7
4130379,1801505,0,6,2,4,1,8
4131180,1801676,25,1,1,1,3,1
4131181,1801676,37,2,1,2,3,2
4131182,1801676,25,3,1,2,3,2
4131183,1801676,50,4,1,1,3,1
4131184,1801676,40,5,1,2,3,2
4138686,1803207,46,1,2,1,3,1
4138687,1803207,59,2,1,2,3,2
4138688,1803207,25,3,2,2,3,2
4138689,1803207,23,4,2,3,2,3
4150147,1805523,63,1,1,1,3,1
4150148,1805523,54,2,2,1,3,1
4150149,1805523,25,3,2,1,3,1
4150150,1805523,0,4,1,4,1,8
4157684,1807071,60,1,1,3,3,4
4157685,1807071,56,2,2,1,3,1
4157686,1807071,33,3,2,1,3,1
4157687,1807071,28,4,1,1,3,1
4178250,1811271,60,1,1,3,3,4
4178251,1811271,52,2,2,1,3,1
4178252,1811271,29,3,1,1,3,1
4178253,1811271,24,4,2,1,3,1
4192586,1814097,55,1,1,1,3,1
4192587,1814097,49,2,2,1,3,1
4192588,1814097,26,3,1,1,3,1
4192589,1814097,21,4,2,3,2,3
4193427,1814241,42,1,1,1,3,1
4193428,1814241,45,2,2,1,3,1
4193429,1814241,32,3,2,3,3,4
4193430,1814241,36,4,1,2,2,3
4217376,1818851,37,1,1,2,3,2
4217377,1818851,50,2,1,1,3,1
4217378,1818851,40,3,2,1,3,1
4217379,1818851,29,4,2,3,3,4
4223345,1820021,41,1,1,3,2,3
4223346,1820021,43,2,2,3,3,4
4223347,1820021,10,3,1,4,1,7
4223348,1820021,7,4,2,4,1,7
4223349,1820021,6,5,1,4,1,7
4223350,1820021,5,6,2,4,1,8
4231324,1821635,31,1,1,3,3,4
4231325,1821635,33,2,2,3,3,4
4231326,1821635,2,3,2,4,1,8
4231327,1821635,1,4,1,4,1,8
4234033,1822103,30,1,1,3,3,4
4234034,1822103,28,2,2,3,3,4
4234035,1822103,12,3,2,4,1,7
4234036,1822103,9,4,1,4,1,7
4234037,1822103,8,5,2,4,1,7
4234038,1822103,3,6,1,4,1,8
4250205,1825528,64,1,1,3,3,4
4250206,1825528,50,2,2,1,3,1
4250207,1825528,17,3,1,3,1,6
4250208,1825528,15,4,2,4,1,7
4250209,1825528,14,5,2,4,1,7
4259516,1827646,29,1,1,1,3,1
4259517,1827646,28,2,2,3,3,4
4259518,1827646,3,3,2,4,1,8
4259519,1827646,1,4,1,4,1,8
4261851,1828155,32,1,1,1,3,1
4261852,1828155,5,2,2,4,1,8
4261853,1828155,0,3,1,4,1,8
4261854,1828155,36,4,2,3,3,4
4291005,1834432,37,1,1,1,3,1
4291006,1834432,33,2,2,3,3,4
4291007,1834432,2,3,2,4,1,8
4291008,1834432,0,4,1,4,1,8
4294311,1835188,39,1,1,1,3,1
4294312,1835188,37,2,2,3,3,4
4294313,1835188,6,3,1,4,1,7
4294314,1835188,3,4,2,4,1,8
4303486,1837176,34,1,1,1,3,1
4303487,1837176,40,2,2,3,3,4
4303488,1837176,14,3,2,4,1,7
4303489,1837176,7,4,1,4,1,7
4303490,1837176,6,5,2,4,1,7
4303491,1837176,2,6,1,4,1,8
4303866,1837256,50,1,1,1,3,1
4303867,1837256,46,2,2,3,3,4
4303868,1837256,22,3,1,3,3,4
4303869,1837256,13,4,2,4,1,7
4306423,1837780,35,1,1,1,3,1
4306424,1837780,34,2,2,3,3,4
4306425,1837780,10,3,2,4,1,7
4306426,1837780,6,4,1,4,1,7
4323652,1841590,53,1,1,1,3,1
4323653,1841590,42,2,2,3,3,4
4323654,1841590,12,3,2,4,1,7
4323655,1841590,10,4,1,4,1,7
4323656,1841590,10,5,2,4,1,7
4332920,1843615,53,1,1,3,3,4
4332921,1843615,42,2,2,1,3,1
4332922,1843615,15,3,2,4,1,7
4332923,1843615,13,4,1,4,1,7
4338653,1844889,25,1,2,1,3,1
4338654,1844889,3,2,1,4,1,8
4338655,1844889,23,3,2,3,3,4
4338656,1844889,26,4,1,3,3,4
4338657,1844889,0,5,2,4,1,8
4338658,1844889,19,6,2,3,3,4
4338659,1844889,0,7,2,4,1,8
4338660,1844889,0,8,1,4,1,8
4357084,1848655,46,1,1,1,3,1
4357085,1848655,47,2,2,1,3,1
4357086,1848655,16,3,1,3,1,6
4357087,1848655,13,4,2,4,1,7
4358068,1848870,45,1,1,1,3,1
4358069,1848870,44,2,2,2,3,2
4358070,1848870,13,3,1,4,1,7
4358071,1848870,11,4,2,4,1,7
4358072,1848870,7,5,2,4,1,7
4365686,1850530,38,1,1,1,3,1
4365687,1850530,43,2,2,1,3,1
4365688,1850530,16,3,1,3,1,6
4365689,1850530,10,4,2,4,1,7
4369922,1851476,21,1,1,1,3,1
4369923,1851476,21,2,2,3,3,4
4369924,1851476,2,3,2,4,1,8
4369925,1851476,28,4,2,1,3,1
4369926,1851476,8,5,2,4,1,7
4370729,1851652,41,1,1,1,3,1
4370730,1851652,36,2,2,1,3,1
4370731,1851652,9,3,1,4,1,7
4370732,1851652,7,4,2,4,1,7
4373984,1852378,39,1,1,1,3,1
4373985,1852378,36,2,2,2,3,2
4373986,1852378,8,3,2,4,1,7
4373987,1852378,4,4,1,4,1,8
4374193,1852425,52,1,1,2,3,2
4374194,1852425,36,2,2,2,3,2
4374195,1852425,14,3,1,4,1,7
4374196,1852425,13,4,1,4,1,7
4374197,1852425,10,5,2,4,1,7
4374198,1852425,18,6,1,3,1,6
4375242,1852657,46,1,1,1,3,1
4375243,1852657,44,2,2,1,3,1
4375244,1852657,14,3,2,4,1,7
4375245,1852657,8,4,1,4,1,7
4382256,1854228,51,1,1,2,3,2
4382257,1854228,49,2,2,3,3,4
4382258,1854228,16,3,1,2,1,6
4382259,1854228,14,4,2,4,1,7
4391076,1856140,43,1,1,2,3,2
4391077,1856140,42,2,2,1,3,1
4391078,1856140,9,3,1,4,1,7
4391079,1856140,12,4,2,4,1,7
4393895,1856762,37,1,1,1,3,1
4393896,1856762,30,2,2,2,3,2
4393897,1856762,11,3,2,4,1,7
4393898,1856762,10,4,2,4,1,7
4393899,1856762,6,5,1,4,1,7
4394706,1856948,43,1,2,1,3,1
4394707,1856948,78,2,2,3,3,5
4394708,1856948,16,3,1,1,3,1
4394709,1856948,12,4,1,4,1,7
4402490,1858712,26,1,1,1,3,1
4402491,1858712,5,2,2,4,1,8
4402492,1858712,1,3,1,4,1,8
4402493,1858712,26,4,2,1,3,1
4404778,1859179,34,1,1,1,3,1
4404779,1859179,33,2,2,1,3,1
4404780,1859179,12,3,2,4,1,7
4404781,1859179,9,4,2,4,1,7
4404782,1859179,7,5,1,4,1,7
4404783,1859179,3,6,1,4,1,8
4407237,1859675,39,1,1,1,3,1
4407238,1859675,31,2,2,1,3,1
4407239,1859675,8,3,2,4,1,7
4407240,1859675,6,4,1,4,1,7
4412714,1860776,35,1,1,1,3,1
4412715,1860776,36,2,2,1,3,1
4412716,1860776,6,3,1,4,1,7
4412717,1860776,3,4,1,4,1,8
4416860,1861629,31,1,1,1,3,1
4416861,1861629,26,2,2,1,3,1
4416862,1861629,3,3,1,4,1,8
4416863,1861629,1,4,2,4,1,8
4427213,1863894,38,1,1,1,3,1
4427214,1863894,33,2,2,2,3,2
4427215,1863894,9,3,1,4,1,7
4427216,1863894,4,4,1,4,1,8
4430940,1864740,46,1,1,1,3,1
4430941,1864740,45,2,2,1,3,1
4430942,1864740,10,3,2,4,1,7
4430943,1864740,10,4,2,4,1,7
4439320,1866622,47,1,2,2,3,2
4439321,1866622,6,2,2,4,1,7
4439322,1866622,2,3,2,4,1,8
4439323,1866622,38,4,1,1,3,1
4441733,1867140,53,1,1,3,3,4
4441734,1867140,44,2,2,1,3,1
4441735,1867140,17,3,1,1,3,1
4441736,1867140,15,4,2,4,1,7
4441737,1867140,10,5,1,4,1,7
4448498,1868591,46,1,1,1,3,1
4448499,1868591,42,2,2,1,3,1
4448500,1868591,27,3,2,3,3,4
4448501,1868591,4,4,2,4,1,8
4448502,1868591,7,5,1,4,1,7
4448503,1868591,7,6,2,4,1,7
4448504,1868591,11,7,1,4,1,7
4448505,1868591,25,8,1,3,3,4
4452106,1869377,43,1,1,1,3,1
4452107,1869377,38,2,2,2,3,2
4452108,1869377,13,3,2,4,1,7
4452109,1869377,11,4,1,4,1,7
4455989,1870252,50,1,1,1,3,1
4455990,1870252,41,2,2,1,3,1
4455991,1870252,16,3,1,3,1,6
4455992,1870252,15,4,1,4,1,7
4463410,1871805,40,1,1,1,3,1
4463411,1871805,38,2,2,2,3,2
4463412,1871805,5,3,1,4,1,8
4463413,1871805,1,4,2,4,1,8
4477699,1874887,52,1,1,1,3,1
4477700,1874887,40,2,2,1,3,1
4477701,1874887,20,3,2,3,2,3
4477702,1874887,18,4,2,3,2,3
4477703,1874887,13,5,1,4,1,7
4479781,1875346,37,1,1,1,3,1
4479782,1875346,37,2,2,1,3,1
4479783,1875346,2,3,1,4,1,8
4479784,1875346,0,4,1,4,1,8
4484461,1876395,39,1,1,1,3,1
4484462,1876395,39,2,2,1,3,1
4484463,1876395,6,3,1,4,1,7
4484464,1876395,1,4,2,4,1,8
4492486,1878213,42,1,1,1,3,1
4492487,1878213,34,2,2,1,3,1
4492488,1878213,7,3,2,4,1,7
4492489,1878213,3,4,2,4,1,8
4501812,1880318,39,1,1,1,3,1
4501813,1880318,38,2,2,2,3,2
4501814,1880318,11,3,2,4,1,7
4501815,1880318,7,4,2,4,1,7
4506000,1881263,34,1,1,1,3,1
4506001,1881263,32,2,2,2,3,2
4506002,1881263,8,3,1,4,1,7
4506003,1881263,5,4,1,4,1,8
4506004,1881263,0,5,2,4,1,8
4507245,1881535,28,1,1,1,3,1
4507246,1881535,26,2,2,1,3,1
4507247,1881535,7,3,2,4,1,7
4507248,1881535,4,4,2,4,1,8
4528012,1886083,41,1,1,1,3,1
4528013,1886083,40,2,2,1,3,1
4528014,1886083,12,3,1,4,1,7
4528015,1886083,10,4,1,4,1,7
4539354,1888599,39,1,1,1,3,1
4539355,1888599,36,2,2,1,3,1
4539356,1888599,17,3,2,3,1,6
4539357,1888599,10,4,2,4,1,7
4547583,1890428,33,1,1,1,3,1
4547584,1890428,27,2,2,1,3,1
4547585,1890428,8,3,2,4,1,7
4547586,1890428,4,4,2,4,1,8
4552253,1891485,29,1,1,1,3,1
4552254,1891485,40,2,2,1,3,1
4552255,1891485,13,3,2,4,1,7
4552256,1891485,8,4,1,4,1,7
4558163,1892815,46,1,1,1,3,1
4558164,1892815,42,2,2,1,3,1
4558165,1892815,16,3,1,3,1,6
4558166,1892815,11,4,2,4,1,7
4561646,1893608,46,1,1,1,3,1
4561647,1893608,49,2,2,2,3,2
4561648,1893608,18,3,2,3,1,6
4561649,1893608,15,4,1,4,1,7
4562338,1893766,33,1,1,1,3,1
4562339,1893766,33,2,2,1,3,1
4562340,1893766,1,3,1,4,1,8
4562341,1893766,59,4,1,3,3,4
4564482,1894252,47,1,1,2,3,2
4564483,1894252,50,2,2,1,3,1
4564484,1894252,10,3,2,4,1,7
4564485,1894252,13,4,2,4,1,7
4569868,1895495,49,1,1,1,3,1
4569869,1895495,48,2,2,1,3,1
4569870,1895495,13,3,2,4,1,7
4569871,1895495,6,4,1,4,1,7
4572549,1896114,37,1,1,1,3,1
4572550,1896114,34,2,2,1,3,1
4572551,1896114,4,3,1,4,1,8
4572552,1896114,1,4,2,4,1,8
4573134,1896251,42,1,2,2,3,2
4573135,1896251,42,2,1,1,3,1
4573136,1896251,14,3,2,4,1,7
4573137,1896251,11,4,2,4,1,7
4574981,1896663,39,1,2,2,3,2
4574982,1896663,44,2,1,1,3,1
4574983,1896663,10,3,1,4,1,7
4574984,1896663,5,4,1,4,1,8
4579973,1897772,47,1,1,1,3,1
4579974,1897772,41,2,2,3,3,4
4579975,1897772,16,3,2,3,1,6
4579976,1897772,6,4,1,4,1,7
4579977,1897772,4,5,2,4,1,8
4579978,1897772,2,6,2,4,1,8
4579979,1897772,29,7,1,1,3,1
4609557,1904039,40,1,1,1,3,1
4609558,1904039,3,2,2,4,1,8
4609559,1904039,1,3,1,4,1,8
4609560,1904039,34,4,2,2,3,2
4612428,1904639,28,1,1,3,3,4
4612429,1904639,26,2,2,1,3,1
4612430,1904639,11,3,1,4,1,7
4612431,1904639,8,4,1,4,1,7
4612432,1904639,6,5,1,4,1,7
4612433,1904639,0,6,1,4,1,8
4612434,1904639,21,7,2,2,2,3
4612435,1904639,0,8,2,4,1,8
4612602,1904671,29,1,2,1,3,1
4612603,1904671,7,2,2,4,1,7
4612604,1904671,4,3,1,4,1,8
4612605,1904671,29,4,1,1,3,1
4616214,1905453,41,1,2,1,3,1
4616215,1905453,22,2,1,1,3,1
4616216,1905453,15,3,1,4,1,7
4616217,1905453,27,4,1,3,3,4
4616450,1905512,29,1,1,1,3,1
4616451,1905512,20,2,2,1,3,1
4616452,1905512,3,3,1,4,1,8
4616453,1905512,2,4,2,4,1,8
4617652,1905799,39,1,1,1,3,1
4617653,1905799,35,2,2,1,3,1
4617654,1905799,11,3,1,4,1,7
4617655,1905799,7,4,2,4,1,7
4627648,1907747,55,1,1,1,3,1
4627649,1907747,46,2,2,1,3,1
4627650,1907747,20,3,1,2,2,3
4627651,1907747,14,4,2,4,1,7
4630055,1908133,40,1,1,2,3,2
4630056,1908133,38,2,2,1,3,1
4630057,1908133,64,3,1,3,3,4
4630058,1908133,62,4,2,3,3,4
4630059,1908133,11,5,1,4,1,7
4630060,1908133,10,6,2,4,1,7
4630061,1908133,61,7,2,1,3,1
4636753,1909247,58,1,1,1,3,1
4636754,1909247,55,2,2,2,3,2
4636755,1909247,12,3,1,4,1,7
4636756,1909247,23,4,1,3,2,3
4636757,1909247,23,5,2,2,2,3
4660190,1913195,52,1,1,1,3,1
4660191,1913195,40,2,2,2,3,2
4660192,1913195,18,3,2,3,1,6
4660193,1913195,17,4,2,3,1,6
4660194,1913195,12,5,1,4,1,7
4660195,1913195,13,6,1,4,1,7
4660196,1913195,9,7,1,4,1,7
4660197,1913195,1,8,1,4,1,8
4660198,1913195,0,9,2,4,1,8
4660199,1913195,1,10,1,4,1,8
4660200,1913195,29,11,1,2,3,2
4683792,1917428,39,1,1,1,3,1
4683793,1917428,45,2,2,1,3,1
4683794,1917428,64,3,1,1,3,1
4683795,1917428,64,4,2,3,3,4
4683796,1917428,11,5,1,4,1,7
4683797,1917428,7,6,2,4,1,7
4683798,1917428,9,7,2,4,1,7
4690677,1918615,50,1,1,1,3,1
4690678,1918615,49,2,2,1,3,1
4690679,1918615,21,3,2,3,2,3
4690680,1918615,19,4,2,3,2,3
4690681,1918615,17,5,1,2,1,6
4698385,1919900,29,1,1,1,3,1
4698386,1919900,1,2,1,4,1,8
4698387,1919900,22,3,2,1,3,1
4698388,1919900,22,4,1,1,3,1
4698389,1919900,20,5,2,2,3,2
4698390,1919900,2,6,1,4,1,8
4708251,1921697,51,1,1,1,3,1
4708252,1921697,48,2,2,2,3,2
4708253,1921697,22,3,1,2,2,3
4708254,1921697,1,4,1,4,1,8
4708255,1921697,22,5,2,1,3,1
4713016,1922652,41,1,1,1,3,1
4713017,1922652,40,2,2,1,3,1
4713018,1922652,12,3,1,4,1,7
4713019,1922652,39,4,1,1,3,1
4717814,1923553,46,1,1,1,3,1
4717815,1923553,43,2,2,2,3,2
4717816,1923553,23,3,1,1,3,1
4717817,1923553,2,4,2,4,1,8
4739798,1927666,58,1,1,2,3,2
4739799,1927666,53,2,2,3,3,4
4739800,1927666,15,3,2,4,1,7
4739801,1927666,27,4,1,2,3,2
4739802,1927666,21,5,2,2,3,2
4744475,1928554,48,1,1,1,3,1
4744476,1928554,45,2,2,1,3,1
4744477,1928554,18,3,1,2,1,6
4744478,1928554,15,4,2,4,1,7
4744479,1928554,10,5,2,4,1,7
4744949,1928640,53,1,2,2,3,2
4744950,1928640,46,2,1,1,3,1
4744951,1928640,17,3,2,2,1,6
4744952,1928640,16,4,1,3,1,6
4744953,1928640,14,5,2,4,1,7
4746276,1928888,48,1,1,1,3,1
4746277,1928888,48,2,2,1,3,1
4746278,1928888,21,3,1,1,3,1
4746279,1928888,17,4,1,3,1,6
4746280,1928888,15,5,1,4,1,7
4746281,1928888,24,6,2,1,3,1
4746282,1928888,1,7,1,4,1,8
4756641,1930783,39,1,2,1,3,1
4756642,1930783,16,2,2,2,1,6
4756643,1930783,0,3,1,4,1,8
4756644,1930783,32,4,1,1,3,1
4777525,1934057,45,1,1,1,3,1
4777526,1934057,39,2,2,1,3,1
4777527,1934057,19,3,2,3,2,3
4777528,1934057,13,4,1,4,1,7
4777529,1934057,81,5,2,3,3,5
4777530,1934057,50,6,1,1,3,1
4777531,1934057,40,7,2,2,3,2
4790635,1936265,44,1,1,1,3,1
4790636,1936265,45,2,2,3,3,4
4790637,1936265,22,3,1,1,3,1
4790638,1936265,20,4,2,1,3,1
4790639,1936265,23,5,1,1,3,1
4790640,1936265,14,6,2,4,1,7
4790641,1936265,8,7,2,4,1,7
4790642,1936265,5,8,1,4,1,8
4792178,1936493,40,1,1,1,3,1
4792179,1936493,39,2,2,1,3,1
4792180,1936493,4,3,1,4,1,8
4792181,1936493,11,4,1,4,1,7
4792182,1936493,29,5,1,1,3,1
4793481,1936715,42,1,2,1,3,1
4793482,1936715,73,2,1,3,3,5
4793483,1936715,19,3,1,1,3,1
4793484,1936715,15,4,1,4,1,7
4793485,1936715,43,5,1,1,3,1
4811869,1940864,72,1,1,3,3,5
4814402,1943397,75,1,2,3,3,5
4814798,1943793,77,1,2,3,3,5
4816845,1945840,67,1,2,3,3,5
4818907,1947902,87,1,2,3,3,5
4822621,1951616,72,1,1,1,3,1
4825056,1954051,74,1,1,2,3,2
4825274,1954269,66,1,1,1,3,1
4828880,1956735,80,1,1,3,3,5
4828881,1956735,74,2,1,3,3,5
4835762,1960176,67,1,1,3,3,5
4835763,1960176,60,2,2,3,3,4
4838180,1961385,75,1,1,3,3,5
4838181,1961385,82,2,2,3,3,5
4839866,1962228,65,1,1,3,3,5
4839867,1962228,63,2,2,3,3,4
4840310,1962450,87,1,1,3,3,5
4840311,1962450,47,2,1,3,2,3
4849152,1966871,73,1,1,3,3,5
4849153,1966871,71,2,2,3,3,5
4849458,1967024,69,1,1,3,3,5
4849459,1967024,68,2,2,3,3,5
4852430,1968510,75,1,1,3,3,5
4852431,1968510,79,2,2,3,3,5
4852636,1968613,74,1,2,3,3,5
4852637,1968613,71,2,1,3,3,5
4855046,1969818,71,1,1,3,3,5
4855047,1969818,80,2,2,3,3,5
4858972,1971781,86,1,1,3,3,5
4858973,1971781,52,2,1,1,3,1
4864052,1974321,65,1,1,3,3,5
4864053,1974321,58,2,2,1,3,1
4870634,1977612,72,1,2,3,3,5
4870635,1977612,43,2,2,2,3,2
4871018,1977804,69,1,1,3,3,5
4871019,1977804,72,2,2,2,3,2
4874618,1979604,67,1,1,3,3,5
4874619,1979604,52,2,2,1,3,1
4876652,1980621,65,1,1,2,3,2
4876653,1980621,63,2,2,3,3,4
4877972,1981281,73,1,2,3,3,5
4877973,1981281,53,2,1,1,3,1
4883460,1984025,68,1,2,3,3,5
4883461,1984025,69,2,1,2,3,2
4885906,1985248,65,1,1,3,3,5
4885907,1985248,62,2,2,1,3,1
4886688,1985639,86,1,1,3,3,5
4886689,1985639,63,2,2,2,3,2
4889162,1986876,77,1,1,2,3,2
4889163,1986876,78,2,2,2,3,2
4892930,1988760,66,1,1,2,3,2
4892931,1988760,58,2,2,1,3,1
4893042,1988816,74,1,1,1,3,1
4893043,1988816,54,2,2,1,3,1
4897416,1991003,72,1,1,2,3,2
4897417,1991003,69,2,2,2,3,2
4900586,1992588,67,1,1,1,3,1
4900587,1992588,71,2,2,2,3,2
4905304,1994947,68,1,2,1,3,1
4905305,1994947,28,2,1,1,3,1
4912071,1997558,66,1,1,3,3,5
4912072,1997558,68,2,2,3,3,5
4912073,1997558,33,3,2,1,3,1
4914015,1998206,69,1,1,3,3,5
4914016,1998206,61,2,2,3,3,4
4914017,1998206,24,3,2,1,3,1
4919601,2000068,74,1,1,3,3,5
4919602,2000068,71,2,2,3,3,5
4919603,2000068,39,3,1,1,3,1
4920021,2000208,67,1,1,3,3,5
4920022,2000208,70,2,2,3,3,5
4920023,2000208,43,3,2,1,3,1
4922772,2001125,75,1,1,3,3,5
4922773,2001125,67,2,2,3,3,5
4922774,2001125,39,3,1,1,3,1
4924971,2001858,81,1,1,3,3,5
4924972,2001858,76,2,2,2,3,2
4924973,2001858,41,3,1,3,3,4
4926795,2002466,66,1,1,3,3,5
4926796,2002466,93,2,1,3,3,5
4926797,2002466,51,3,1,2,3,2
4935183,2005262,72,1,2,3,3,5
4935184,2005262,41,2,1,1,3,1
4935185,2005262,37,3,2,2,3,2
4938084,2006229,70,1,2,2,3,2
4938085,2006229,38,2,2,1,3,1
4938086,2006229,29,3,1,3,3,4
4943562,2008055,65,1,1,2,3,2
4943563,2008055,58,2,2,1,3,1
4943564,2008055,30,3,2,1,3,1
4944999,2008534,68,1,1,1,3,1
4945000,2008534,37,2,1,2,3,2
4945001,2008534,40,3,1,2,3,2
4945995,2008866,67,1,1,2,3,2
4945996,2008866,61,2,2,1,3,1
4945997,2008866,32,3,1,1,3,1
4946508,2009037,66,1,1,1,3,1
4946509,2009037,64,2,2,1,3,1
4946510,2009037,31,3,1,1,3,1
4973615,2014685,70,1,2,3,3,5
4973616,2014685,50,2,2,1,3,1
4973617,2014685,46,3,2,1,3,1
4973618,2014685,15,4,1,4,1,7
4976422,2015225,78,1,1,3,3,5
4976423,2015225,66,2,2,3,3,5
4976424,2015225,29,3,2,2,3,2
4976425,2015225,33,4,1,1,3,1
4976426,2015225,10,5,2,4,1,7
4976427,2015225,7,6,1,4,1,7
4992604,2018494,72,1,1,3,3,5
4992605,2018494,65,2,2,3,3,5
4992606,2018494,38,3,2,1,3,1
4992607,2018494,35,4,1,1,3,1
4992608,2018494,10,5,1,4,1,7
4999360,2019870,68,1,1,3,3,5
4999361,2019870,54,2,2,1,3,1
4999362,2019870,15,3,1,4,1,7
4999363,2019870,30,4,1,1,3,1
4999364,2019870,79,5,2,3,3,5
5002318,2020489,83,1,1,3,3,5
5002319,2020489,79,2,2,3,3,5
5002320,2020489,12,3,1,4,1,7
5002321,2020489,39,4,2,1,3,1
5002322,2020489,44,5,1,2,3,2
5002323,2020489,20,6,1,3,2,3
5002324,2020489,38,7,2,1,3,1
5002325,2020489,44,8,2,3,3,4
5005674,2021043,68,1,1,1,3,1
5005675,2021043,68,2,2,3,3,5
5005676,2021043,28,3,2,1,3,1
5005677,2021043,24,4,2,1,3,1
5006388,2021198,84,1,2,3,3,5
5006389,2021198,68,2,2,2,3,2
5006390,2021198,75,3,2,2,3,2
5006391,2021198,56,4,2,2,3,2
5010940,2022010,66,1,1,1,3,1
5010941,2022010,58,2,2,1,3,1
5010942,2022010,22,3,2,3,2,3
5010943,2022010,20,4,2,2,2,3
5010986,2022017,71,1,2,3,3,5
5010987,2022017,22,2,2,2,3,2
5010988,2022017,5,3,1,4,1,8
5010989,2022017,4,4,1,4,1,8
5010990,2022017,44,5,2,3,3,4
5010991,2022017,39,6,2,3,3,4
5010992,2022017,20,7,1,2,3,2
5010993,2022017,19,8,1,1,3,1
5010994,2022017,41,9,2,3,3,4
5010995,2022017,2,10,2,4,1,8
5031306,2025510,69,1,1,1,3,1
5031307,2025510,54,2,2,1,3,1
5031308,2025510,27,3,1,1,3,1
5031309,2025510,20,4,1,1,3,1
5036291,2027335,47,1,2,3,3,4
5036560,2027604,55,1,2,3,2,3
5037457,2028501,49,1,2,3,2,3
5037512,2028556,61,1,2,3,3,4
5037967,2029011,30,1,1,3,2,3
5038412,2029456,37,1,1,1,3,1
5041380,2032424,46,1,1,1,3,1
5042177,2033221,48,1,1,1,3,1
5042267,2033311,61,1,1,1,3,1
5046417,2037461,35,1,1,1,3,1
5046895,2037939,64,1,2,1,3,1
5050514,2041558,43,1,2,1,3,1
5051069,2042113,48,1,1,1,3,1
5051937,2042981,52,1,2,1,3,1
5052139,2043183,33,1,1,1,3,1
5053902,2044946,41,1,2,1,3,1
5056952,2047996,42,1,2,1,3,1
5058632,2049676,45,1,2,1,3,1
5058770,2049814,33,1,1,1,3,1
5062338,2053382,38,1,1,1,3,1
5064268,2055312,38,1,2,1,3,1
5065337,2056381,37,1,1,1,3,1
5066235,2057279,26,1,2,1,3,1
5066676,2057720,36,1,1,1,3,1
5070183,2061227,44,1,1,1,3,1
5073242,2064286,35,1,1,1,3,1
5074326,2065370,40,1,2,1,3,1
5074417,2065461,38,1,1,1,3,1
5074443,2065487,53,1,1,1,3,1
5074941,2065985,45,1,1,1,3,1
5077188,2067740,59,1,2,3,2,3
5077189,2067740,66,2,1,3,2,3
5086916,2072604,36,1,1,1,3,1
5086917,2072604,41,2,1,3,3,4
5089802,2074047,49,1,2,3,3,4
5089803,2074047,51,2,2,1,3,1
5090232,2074262,60,1,2,3,3,4
5090233,2074262,60,2,1,1,3,1
5099626,2078959,61,1,1,1,3,1
5099627,2078959,63,2,2,3,3,4
5099690,2078991,37,1,2,3,3,4
5099691,2078991,31,2,1,1,3,1
5100480,2079386,27,1,1,1,3,1
5100481,2079386,24,2,2,3,2,3
5107904,2083098,59,1,1,1,3,1
5107905,2083098,56,2,2,3,3,4
5114510,2086401,54,1,1,1,3,1
5114511,2086401,52,2,2,3,3,4
5124978,2091635,34,1,1,1,3,1
5124979,2091635,30,2,2,3,3,4
5128016,2093154,58,1,1,1,3,1
5128017,2093154,60,2,2,3,3,4
5129058,2093675,57,1,2,2,3,2
5129059,2093675,58,2,1,3,3,4
5137708,2098000,57,1,1,1,3,1
5137709,2098000,59,2,2,3,3,4
5140910,2099601,35,1,1,1,3,1
5140911,2099601,31,2,2,3,2,3
5145514,2101903,30,1,1,1,3,1
5145515,2101903,27,2,2,3,2,3
5148430,2103361,39,1,1,1,3,1
5148431,2103361,38,2,2,3,3,4
5151240,2104766,45,1,1,1,3,1
5151241,2104766,40,2,2,3,3,4
5151910,2105101,35,1,1,1,3,1
5151911,2105101,25,2,2,3,3,4
5152074,2105183,51,1,2,1,3,1
5152075,2105183,41,2,1,3,3,4
5161162,2109727,34,1,1,1,3,1
5161163,2109727,44,2,1,1,3,1
5162204,2110248,30,1,1,1,3,1
5162205,2110248,30,2,2,1,3,1
5162208,2110250,51,1,1,1,3,1
5162209,2110250,45,2,1,1,3,1
5162244,2110268,19,1,1,2,2,3
5162245,2110268,53,2,2,1,3,1
5163174,2110733,32,1,2,1,3,1
5163175,2110733,30,2,2,1,3,1
5165680,2111986,52,1,1,1,3,1
5165681,2111986,53,2,2,1,3,1
5165866,2112079,34,1,1,1,3,1
5165867,2112079,32,2,2,1,3,1
5166990,2112641,36,1,1,1,3,1
5166991,2112641,31,2,2,1,3,1
5172464,2115378,51,1,1,1,3,1
5172465,2115378,35,2,2,1,3,1
5176512,2117402,31,1,2,1,3,1
5176513,2117402,32,2,1,1,3,1
5179206,2118749,28,1,1,1,3,1
5179207,2118749,28,2,2,1,3,1
5186734,2122513,49,1,1,1,3,1
5186735,2122513,50,2,2,1,3,1
5186812,2122552,45,1,1,1,3,1
5186813,2122552,44,2,2,1,3,1
5188326,2123309,52,1,2,1,3,1
5188327,2123309,42,2,1,1,3,1
