person_id,household_id,age,PNUM,sex,pemploy,pstudent,ptype,school_zone_id,workplace_zone_id,free_parking_at_work
3237590,1449350,26,1,2,1,3,1,-1,24,False
3238414,1450174,38,1,1,1,3,1,-1,174,False
3238446,1450206,49,1,1,1,3,1,-1,131,False
3238530,1450290,47,1,2,1,3,1,-1,71,False
3238565,1450325,42,1,1,1,3,1,-1,39,False
3238680,1450440,54,1,2,1,3,1,-1,156,False
3238896,1450656,31,1,2,1,3,1,-1,164,False
3239046,1450806,53,1,2,1,3,1,-1,71,True
3239071,1450831,32,1,1,1,3,1,-1,57,False
3239343,1451103,42,1,2,1,3,1,-1,141,False
3239346,1451106,49,1,1,1,3,1,-1,44,False
3239582,1451342,24,1,1,1,3,1,-1,105,False
3239742,1451502,34,1,2,1,3,1,-1,49,False
3239954,1451714,26,1,1,1,3,1,-1,37,False
3240169,1451929,31,1,1,1,3,1,-1,95,False
3240180,1451940,36,1,1,1,3,1,-1,70,False
3240326,1452086,32,1,1,1,3,1,-1,81,False
3240409,1452169,31,1,2,1,3,1,-1,67,False
3240632,1452392,34,1,2,1,3,1,-1,4,False
3240729,1452489,38,1,1,1,3,1,-1,188,False
3240878,1452638,63,1,2,1,3,1,-1,50,False
3240920,1452680,34,1,2,1,3,1,-1,174,False
3240981,1452741,63,1,1,1,3,1,-1,103,False
3241442,1453202,29,1,1,1,3,1,-1,75,False
3241657,1453417,53,1,2,1,3,1,-1,130,False
3242322,1454082,29,1,2,1,3,1,-1,121,False
3242338,1454098,29,1,1,1,3,1,-1,30,False
3242375,1454135,38,1,2,1,3,1,-1,100,True
3242403,1454163,32,1,1,1,3,1,-1,133,False
3242589,1454349,44,1,2,1,3,1,-1,187,False
3242634,1454394,31,1,2,1,3,1,-1,190,False
3242926,1454686,39,1,2,1,3,1,-1,169,False
3243045,1454805,34,1,1,1,3,1,-1,90,False
3243109,1454869,34,1,1,1,3,1,-1,120,False
3243230,1454990,48,1,1,1,3,1,-1,151,False
3243301,1455061,33,1,1,1,3,1,-1,64,False
3243406,1455166,29,1,2,1,3,1,-1,78,False
3243500,1455260,43,1,2,1,3,1,-1,14,False
3244218,1455978,35,1,1,1,3,1,-1,62,False
3244259,1456019,25,1,1,1,3,1,-1,37,False
3244339,1456099,52,1,2,1,3,1,-1,174,False
3244387,1456147,52,1,2,1,3,1,-1,90,False
3244619,1456379,29,1,1,1,3,1,-1,110,False
3244676,1456436,55,1,1,1,3,1,-1,51,False
3280016,1486958,44,1,1,3,2,3,9,-1,False
3280017,1486958,46,2,2,3,2,3,10,-1,False
3282742,1488321,58,1,2,1,3,1,-1,9,False
3282743,1488321,86,2,2,3,3,5,-1,-1,False
3282760,1488330,22,1,1,1,3,1,-1,111,False
3282761,1488330,22,2,2,3,2,3,91,-1,False
3283214,1488557,62,1,2,2,3,2,-1,168,False
3283215,1488557,63,2,1,3,3,4,-1,-1,False
3283294,1488597,62,1,2,2,3,2,-1,136,False
3283295,1488597,63,2,1,3,3,4,-1,-1,False
3283368,1488634,55,1,1,1,3,1,-1,48,False
3283369,1488634,55,2,2,3,3,4,-1,-1,False
3284276,1489088,50,1,1,1,3,1,-1,135,False
3284277,1489088,48,2,2,3,3,4,-1,-1,False
3284330,1489115,48,1,1,1,3,1,-1,75,False
3284331,1489115,60,2,2,3,3,4,-1,-1,False
3284796,1489348,50,1,1,1,3,1,-1,114,False
3284797,1489348,93,2,2,3,3,5,-1,-1,False
3284980,1489440,64,1,1,3,3,4,-1,-1,False
3284981,1489440,43,2,2,1,3,1,-1,148,False
3328656,1511278,24,1,1,3,3,4,-1,-1,False
3328657,1511278,25,2,1,1,3,1,-1,135,False
3329030,1511465,49,1,2,1,3,1,-1,74,False
3329031,1511465,53,2,2,3,3,4,-1,-1,False
3329044,1511472,28,1,2,3,3,4,-1,-1,False
3329045,1511472,28,2,1,2,3,2,-1,95,False
3329488,1511694,32,1,1,3,3,4,-1,-1,False
3329489,1511694,26,2,2,1,3,1,-1,125,False
3329718,1511809,38,1,1,1,3,1,-1,12,False
3329719,1511809,36,2,1,3,3,4,-1,-1,False
3329778,1511839,33,1,1,1,3,1,-1,104,False
3329779,1511839,29,2,2,3,2,3,185,-1,False
3330266,1512083,30,1,1,1,3,1,-1,86,False
3330267,1512083,50,2,1,3,3,4,-1,-1,False
3332124,1513012,36,1,2,1,3,1,-1,10,False
3332125,1513012,32,2,2,3,2,3,37,-1,False
3332150,1513025,34,1,2,3,3,4,-1,-1,False
3332151,1513025,80,2,2,1,3,1,-1,164,False
3353626,1523763,43,1,1,1,3,1,-1,166,False
3353627,1523763,60,2,1,1,3,1,-1,43,True
3353648,1523774,54,1,1,1,3,1,-1,95,False
3353649,1523774,48,2,2,2,3,2,-1,96,False
3353728,1523814,43,1,2,2,3,2,-1,79,False
3353729,1523814,46,2,1,1,3,1,-1,185,False
3353882,1523891,59,1,1,1,3,1,-1,142,False
3353883,1523891,24,2,1,1,3,1,-1,1,False
3354604,1524252,42,1,1,1,3,1,-1,49,False
3354605,1524252,39,2,2,1,3,1,-1,43,False
3355344,1524622,29,1,1,1,3,1,-1,43,False
3355345,1524622,33,2,2,1,3,1,-1,11,True
3355758,1524829,56,1,1,1,3,1,-1,107,False
3355759,1524829,52,2,2,1,3,1,-1,143,False
3355970,1524935,38,1,1,1,3,1,-1,130,False
3355971,1524935,55,2,1,1,3,1,-1,19,False
3356480,1525190,45,1,1,1,3,1,-1,137,False
3356481,1525190,59,2,2,2,3,2,-1,118,False
3357040,1525470,24,1,1,1,3,1,-1,82,False
3357041,1525470,23,2,1,1,3,1,-1,125,True
3357804,1525852,53,1,1,1,3,1,-1,117,False
3357805,1525852,58,2,2,1,3,1,-1,157,False
3358030,1525965,53,1,1,1,3,1,-1,83,False
3358031,1525965,51,2,2,2,3,2,-1,9,False
3358228,1526064,55,1,1,1,3,1,-1,164,False
3358229,1526064,49,2,2,1,3,1,-1,142,False
3359720,1526810,59,1,1,1,3,1,-1,86,False
3359721,1526810,56,2,2,2,2,3,107,10,False
3359892,1526896,37,1,2,1,3,1,-1,32,False
3359893,1526896,42,2,1,1,3,1,-1,42,False
3359942,1526921,32,1,1,2,3,2,-1,166,False
3359943,1526921,37,2,2,1,3,1,-1,187,False
3359944,1526922,30,1,2,1,3,1,-1,27,False
3359945,1526922,31,2,1,1,3,1,-1,5,False
3495236,1594568,50,1,1,1,3,1,-1,14,False
3495237,1594568,48,2,2,1,3,1,-1,23,False
3495484,1594692,50,1,1,1,3,1,-1,152,False
3495485,1594692,48,2,2,1,3,1,-1,114,False
3495514,1594707,38,1,1,2,3,2,-1,138,False
3495515,1594707,30,2,2,1,3,1,-1,99,False
3495554,1594727,27,1,2,1,3,1,-1,41,False
3495555,1594727,27,2,1,1,3,1,-1,40,False
3495852,1594876,35,1,1,2,3,2,-1,61,False
3495853,1594876,32,2,1,2,3,2,-1,84,False
3496180,1595040,53,1,1,1,3,1,-1,32,False
3496181,1595040,47,2,2,1,3,1,-1,26,False
3496314,1595107,42,1,2,1,3,1,-1,85,False
3496315,1595107,37,2,2,2,2,3,133,77,False
3496402,1595151,24,1,2,1,3,1,-1,38,False
3496403,1595151,33,2,2,1,3,1,-1,109,False
3496408,1595154,49,1,1,2,3,2,-1,27,False
3496409,1595154,39,2,2,2,3,2,-1,174,False
3496952,1595426,27,1,1,1,3,1,-1,143,False
3496953,1595426,27,2,2,1,3,1,-1,87,False
3497606,1595753,44,1,1,1,3,1,-1,29,False
3497607,1595753,43,2,2,2,3,2,-1,50,False
3498020,1595960,30,1,1,2,3,2,-1,153,False
3498021,1595960,33,2,1,2,3,2,-1,66,False
3498650,1596275,27,1,1,2,3,2,-1,71,False
3498651,1596275,26,2,2,1,3,1,-1,36,False
3498686,1596293,25,1,1,1,3,1,-1,185,False
3498687,1596293,30,2,1,1,3,1,-1,89,False
3498736,1596318,27,1,2,1,3,1,-1,41,False
3498737,1596318,27,2,2,1,3,1,-1,183,False
3498758,1596329,41,1,2,1,3,1,-1,42,False
3498759,1596329,37,2,2,1,3,1,-1,87,False
3498790,1596345,33,1,2,2,3,2,-1,178,False
3498791,1596345,36,2,1,1,3,1,-1,39,False
3499152,1596526,29,1,2,1,3,1,-1,42,False
3499153,1596526,28,2,2,1,3,1,-1,45,False
3500612,1597256,29,1,1,1,3,1,-1,47,False
3500613,1597256,26,2,2,1,3,1,-1,108,False
3501758,1597829,23,1,2,1,3,1,-1,53,False
3501759,1597829,24,2,2,2,3,2,-1,10,False
3502132,1598016,42,1,1,1,3,1,-1,9,False
3502133,1598016,41,2,2,2,2,3,13,68,False
3502314,1598107,32,1,2,1,3,1,-1,109,True
3502315,1598107,34,2,1,1,3,1,-1,156,False
3502370,1598135,39,1,1,2,3,2,-1,157,False
3502371,1598135,40,2,2,1,3,1,-1,174,False
3502510,1598205,31,1,1,1,3,1,-1,34,False
3502511,1598205,27,2,2,1,3,1,-1,58,False
3503536,1598718,33,1,1,1,3,1,-1,133,False
3503537,1598718,28,2,2,1,3,1,-1,182,False
3504176,1599038,24,1,1,1,3,1,-1,59,False
3504177,1599038,25,2,2,1,3,1,-1,11,False
3504494,1599197,34,1,1,1,3,1,-1,117,False
3504495,1599197,33,2,2,1,3,1,-1,156,False
3504506,1599203,27,1,2,1,3,1,-1,60,False
3504507,1599203,27,2,2,1,3,1,-1,116,False
3505066,1599483,27,1,2,1,3,1,-1,68,False
3505067,1599483,26,2,2,1,3,1,-1,56,False
3505102,1599501,59,1,1,2,3,2,-1,116,False
3505103,1599501,45,2,1,1,3,1,-1,36,False
3505278,1599589,39,1,1,2,2,3,13,28,False
3505279,1599589,37,2,2,1,3,1,-1,16,False
3505568,1599734,28,1,1,1,3,1,-1,41,False
3505569,1599734,23,2,2,1,3,1,-1,68,False
3507266,1600583,33,1,2,1,3,1,-1,81,False
3507267,1600583,28,2,1,1,3,1,-1,151,False
3507582,1600741,39,1,1,1,3,1,-1,117,False
3507583,1600741,32,2,2,1,3,1,-1,135,False
3508938,1601419,50,1,1,1,3,1,-1,133,False
3508939,1601419,50,2,2,1,3,1,-1,176,False
3509794,1601847,32,1,1,1,3,1,-1,179,False
3509795,1601847,29,2,2,1,3,1,-1,105,False
3510738,1602319,61,1,2,1,3,1,-1,145,True
3510739,1602319,29,2,2,1,3,1,-1,131,False
3511746,1602823,33,1,2,1,3,1,-1,43,False
3511747,1602823,31,2,1,1,3,1,-1,150,False
3511898,1602899,28,1,2,1,3,1,-1,130,False
3511899,1602899,34,2,1,1,3,1,-1,104,False
3511900,1602900,46,1,2,2,3,2,-1,45,False
3511901,1602900,32,2,1,1,3,1,-1,141,False
3513048,1603474,32,1,2,2,3,2,-1,3,False
3513049,1603474,41,2,1,1,3,1,-1,90,True
3513960,1603930,46,1,1,1,3,1,-1,46,False
3513961,1603930,46,2,2,1,3,1,-1,45,False
3514012,1603956,50,1,2,1,3,1,-1,74,False
3514013,1603956,51,2,1,1,3,1,-1,188,False
3514056,1603978,23,1,2,1,3,1,-1,186,False
3514057,1603978,23,2,2,1,3,1,-1,51,False
3514102,1604001,23,1,1,1,3,1,-1,120,False
3514103,1604001,23,2,2,1,3,1,-1,79,False
3516438,1605169,24,1,1,1,3,1,-1,8,False
3516439,1605169,24,2,1,1,3,1,-1,49,False
3516708,1605304,38,1,1,1,3,1,-1,112,False
3516709,1605304,36,2,1,1,3,1,-1,162,False
3516966,1605433,33,1,1,1,3,1,-1,23,False
3516967,1605433,31,2,1,1,3,1,-1,143,False
3517038,1605469,27,1,2,1,3,1,-1,94,False
3517039,1605469,30,2,1,1,3,1,-1,73,False
3518208,1606054,56,1,2,1,3,1,-1,189,False
3518209,1606054,49,2,1,1,3,1,-1,21,False
3518892,1606396,38,1,1,2,3,2,-1,184,True
3518893,1606396,30,2,2,1,3,1,-1,189,False
3519104,1606502,24,1,1,2,3,2,-1,128,False
3519105,1606502,23,2,2,2,3,2,-1,54,False
3519392,1606646,52,1,2,2,3,2,-1,65,False
3519393,1606646,55,2,1,1,3,1,-1,34,False
3519762,1606831,31,1,1,1,3,1,-1,90,False
3519763,1606831,30,2,2,1,3,1,-1,161,False
3521192,1607546,30,1,2,1,3,1,-1,66,False
3521193,1607546,28,2,1,2,3,2,-1,137,False
3521452,1607676,26,1,1,1,3,1,-1,13,False
3521453,1607676,25,2,2,2,2,3,91,47,False
3521702,1607801,33,1,1,1,3,1,-1,67,False
3521703,1607801,31,2,2,1,3,1,-1,112,False
3521908,1607904,48,1,1,1,3,1,-1,132,False
3521909,1607904,47,2,2,1,3,1,-1,65,False
3522448,1608174,26,1,1,1,3,1,-1,168,False
3522449,1608174,27,2,2,1,3,1,-1,37,False
3522582,1608241,34,1,2,1,3,1,-1,179,False
3522583,1608241,34,2,1,1,3,1,-1,123,False
3523174,1608537,33,1,1,1,3,1,-1,9,False
3523175,1608537,32,2,2,1,3,1,-1,105,False
3594752,1644326,39,1,2,3,3,4,-1,-1,False
3594753,1644326,14,2,2,4,1,7,127,-1,False
3597496,1645698,56,1,1,1,3,1,-1,182,True
3597497,1645698,12,2,1,4,1,7,120,-1,False
3597630,1645765,52,1,2,1,3,1,-1,143,False
3597631,1645765,11,2,1,4,1,7,130,-1,False
3598020,1645960,36,1,2,2,3,2,-1,41,False
3598021,1645960,3,2,1,4,1,8,113,-1,False
3608202,1651051,49,1,1,1,3,1,-1,61,False
3608203,1651051,17,2,2,3,1,6,132,-1,False
3608718,1651309,49,1,1,1,3,1,-1,111,False
3608719,1651309,17,2,2,3,1,6,89,-1,False
3609040,1651470,46,1,1,1,3,1,-1,125,False
3609041,1651470,17,2,1,3,1,6,9,-1,False
3609804,1651852,41,1,2,1,3,1,-1,87,False
3609805,1651852,8,2,1,4,1,7,180,-1,False
3610660,1652280,60,1,2,1,3,1,-1,144,False
3610661,1652280,15,2,2,4,1,7,152,-1,False
3610688,1652294,52,1,1,1,3,1,-1,82,False
3610689,1652294,10,2,2,4,1,7,45,-1,False
3647475,1666258,57,1,1,1,3,1,-1,136,False
3647476,1666258,49,2,2,1,3,1,-1,53,False
3647477,1666258,26,3,1,3,2,3,10,-1,False
3648027,1666442,52,1,2,3,3,4,-1,-1,False
3648028,1666442,29,2,2,1,3,1,-1,59,True
3648029,1666442,28,3,1,1,3,1,-1,189,False
3690180,1680493,31,1,1,1,3,1,-1,161,False
3690181,1680493,28,2,1,1,3,1,-1,16,False
3690182,1680493,40,3,1,3,3,4,-1,-1,False
3690468,1680589,63,1,1,2,3,2,-1,139,False
3690469,1680589,23,2,1,1,3,1,-1,42,False
3690470,1680589,22,3,1,3,3,4,-1,-1,False
3691089,1680796,31,1,1,1,3,1,-1,47,False
3691090,1680796,34,2,2,1,3,1,-1,144,False
3691091,1680796,10,3,1,4,1,7,17,-1,False
3691602,1680967,29,1,2,3,3,4,-1,-1,False
3691603,1680967,46,2,1,1,3,1,-1,19,False
3691604,1680967,38,3,2,1,3,1,-1,113,False
3704439,1685246,28,1,2,1,3,1,-1,65,False
3704440,1685246,23,2,2,1,3,1,-1,82,False
3704441,1685246,23,3,2,1,3,1,-1,69,False
3704487,1685262,21,1,1,1,3,1,-1,9,False
3704488,1685262,19,2,1,2,3,2,-1,66,False
3704489,1685262,49,3,2,1,3,1,-1,151,False
3705024,1685441,54,1,2,1,3,1,-1,180,False
3705025,1685441,21,2,2,1,3,1,-1,119,False
3705026,1685441,26,3,1,2,3,2,-1,76,False
3706011,1685770,29,1,2,1,3,1,-1,90,False
3706012,1685770,31,2,1,2,3,2,-1,134,False
3706013,1685770,30,3,2,1,3,1,-1,67,True
3706656,1685985,57,1,2,1,3,1,-1,119,False
3706657,1685985,60,2,1,1,3,1,-1,132,True
3706658,1685985,21,3,1,2,3,2,-1,10,False
3706740,1686013,41,1,1,1,3,1,-1,159,False
3706741,1686013,46,2,1,1,3,1,-1,69,False
3706742,1686013,31,3,2,2,3,2,-1,122,False
3706911,1686070,41,1,1,1,3,1,-1,177,False
3706912,1686070,46,2,1,1,3,1,-1,149,False
3706913,1686070,31,3,2,2,3,2,-1,72,False
3749679,1700326,34,1,1,1,3,1,-1,67,False
3749680,1700326,31,2,2,1,3,1,-1,68,False
3749681,1700326,19,3,2,2,2,3,91,96,True
3749721,1700340,26,1,2,1,3,1,-1,61,False
3749722,1700340,25,2,2,2,2,3,112,122,False
3749723,1700340,28,3,2,1,3,1,-1,184,False
3751053,1700784,28,1,1,1,3,1,-1,102,False
3751054,1700784,38,2,2,2,3,2,-1,126,False
3751055,1700784,18,3,2,2,2,3,39,101,False
3751389,1700896,27,1,2,2,3,2,-1,56,False
3751390,1700896,24,2,2,2,3,2,-1,114,False
3751391,1700896,24,3,1,1,3,1,-1,85,False
3751716,1701005,26,1,1,1,3,1,-1,121,False
3751717,1701005,29,2,1,1,3,1,-1,164,False
3751718,1701005,20,3,2,2,2,3,91,80,False
3752307,1701202,30,1,1,1,3,1,-1,104,False
3752308,1701202,30,2,2,1,3,1,-1,172,False
3752309,1701202,25,3,2,1,3,1,-1,135,False
3752874,1701391,27,1,1,2,3,2,-1,134,False
3752875,1701391,27,2,2,1,3,1,-1,116,False
3752876,1701391,28,3,2,2,3,2,-1,169,False
3753720,1701673,33,1,2,1,3,1,-1,182,False
3753721,1701673,33,2,1,1,3,1,-1,141,False
3753722,1701673,35,3,1,1,3,1,-1,178,False
3754914,1702071,40,1,2,2,2,3,39,125,False
3754915,1702071,35,2,1,1,3,1,-1,25,False
3754916,1702071,52,3,1,1,3,1,-1,43,False
3755109,1702136,40,1,1,1,3,1,-1,51,False
3755110,1702136,30,2,1,2,3,2,-1,114,False
3755111,1702136,41,3,2,1,3,1,-1,62,False
3755598,1702299,34,1,2,1,3,1,-1,33,True
3755599,1702299,25,2,2,1,3,1,-1,52,False
3755600,1702299,25,3,2,1,3,1,-1,125,False
3772791,1708030,44,1,2,1,3,1,-1,39,False
3772792,1708030,38,2,1,3,3,4,-1,-1,False
3772793,1708030,6,3,1,4,1,7,128,-1,False
3773001,1708100,47,1,2,1,3,1,-1,54,False
3773002,1708100,16,2,2,3,1,6,130,-1,False
3773003,1708100,57,3,1,3,3,4,-1,-1,False
3799854,1717051,33,1,1,1,3,1,-1,71,False
3799855,1717051,30,2,2,3,3,4,-1,-1,False
3799856,1717051,0,3,1,4,1,8,90,-1,False
3799917,1717072,36,1,1,1,3,1,-1,37,False
3799918,1717072,30,2,2,3,3,4,-1,-1,False
3799919,1717072,2,3,1,4,1,8,51,-1,False
3814032,1721777,37,1,1,2,2,3,108,107,False
3814033,1721777,36,2,2,2,3,2,-1,5,False
3814034,1721777,1,3,2,4,1,8,51,-1,False
3814437,1721912,54,1,2,1,3,1,-1,46,False
3814438,1721912,47,2,1,1,3,1,-1,173,False
3814439,1721912,13,3,1,4,1,7,65,-1,False
3814461,1721920,54,1,2,1,3,1,-1,98,False
3814462,1721920,47,2,1,1,3,1,-1,8,False
3814463,1721920,13,3,1,4,1,7,20,-1,False
3814563,1721954,53,1,1,1,3,1,-1,125,False
3814564,1721954,14,2,2,4,1,7,10,-1,False
3814565,1721954,43,3,2,1,3,1,-1,26,False
3814584,1721961,49,1,1,2,3,2,-1,125,False
3814585,1721961,51,2,2,1,3,1,-1,129,False
3814586,1721961,10,3,1,4,1,7,60,-1,False
3814719,1722006,47,1,1,1,3,1,-1,9,False
3814720,1722006,42,2,2,1,3,1,-1,70,True
3814721,1722006,7,3,2,4,1,7,156,-1,False
3814830,1722043,39,1,1,1,3,1,-1,15,False
3814831,1722043,33,2,2,2,3,2,-1,42,False
3814832,1722043,1,3,1,4,1,8,124,-1,False
3816003,1722434,33,1,1,1,3,1,-1,188,False
3816004,1722434,36,2,2,1,3,1,-1,159,False
3816005,1722434,6,3,1,4,1,7,119,-1,False
3816045,1722448,41,1,2,1,3,1,-1,30,False
3816046,1722448,60,2,2,2,3,2,-1,57,False
3816047,1722448,10,3,2,4,1,7,8,-1,False
3891468,1747589,45,1,1,2,3,2,-1,179,False
3891469,1747589,48,2,2,2,3,2,-1,40,False
3891470,1747589,11,3,2,4,1,7,40,-1,False
3892899,1748066,32,1,2,1,3,1,-1,124,False
3892900,1748066,34,2,1,1,3,1,-1,136,False
3892901,1748066,2,3,2,4,1,8,139,-1,False
3893865,1748388,32,1,1,1,3,1,-1,169,False
3893866,1748388,29,2,2,1,3,1,-1,181,False
3893867,1748388,1,3,2,4,1,8,175,-1,False
3894141,1748480,37,1,2,1,3,1,-1,164,False
3894142,1748480,35,2,1,1,3,1,-1,116,False
3894143,1748480,0,3,2,4,1,8,73,-1,False
3894864,1748721,42,1,2,2,3,2,-1,86,False
3894865,1748721,1,2,2,4,1,8,117,-1,False
3894866,1748721,45,3,2,1,3,1,-1,90,False
3895044,1748781,28,1,1,1,3,1,-1,68,False
3895045,1748781,10,2,1,4,1,7,178,-1,False
3895046,1748781,29,3,1,1,3,1,-1,143,False
3895107,1748802,41,1,1,1,3,1,-1,137,False
3895108,1748802,41,2,2,2,2,3,101,73,False
3895109,1748802,7,3,1,4,1,7,118,-1,False
3896133,1749144,49,1,2,1,3,1,-1,22,False
3896134,1749144,13,2,1,4,1,7,11,-1,False
3896135,1749144,48,3,2,1,3,1,-1,134,False
3896376,1749225,42,1,2,2,3,2,-1,94,False
3896377,1749225,1,2,2,4,1,8,62,-1,False
3896378,1749225,45,3,2,1,3,1,-1,187,False
3897375,1749558,32,1,1,1,3,1,-1,104,False
3897376,1749558,30,2,2,1,3,1,-1,167,False
3897377,1749558,4,3,2,4,1,8,91,-1,False
3897561,1749620,29,1,2,2,3,2,-1,85,False
3897562,1749620,2,2,1,4,1,8,51,-1,False
3897563,1749620,38,3,1,1,3,1,-1,47,False
3919953,1757084,34,1,2,1,3,1,-1,148,False
3919954,1757084,39,2,1,1,3,1,-1,97,False
3919955,1757084,16,3,1,2,1,6,188,46,False
3931659,1760981,55,1,2,3,3,4,-1,-1,False
3931660,1760981,33,2,1,3,3,4,-1,-1,False
3931661,1760981,60,3,1,3,3,4,-1,-1,False
3931662,1760981,64,4,1,3,3,4,-1,-1,False
3945434,1763752,63,1,1,3,3,4,-1,-1,False
3945435,1763752,65,2,2,3,3,5,-1,-1,False
3945436,1763752,35,3,2,2,3,2,-1,28,False
3945437,1763752,6,4,1,4,1,7,66,-1,False
3945574,1763787,57,1,2,1,3,1,-1,125,True
3945575,1763787,27,2,1,3,3,4,-1,-1,False
3945576,1763787,21,3,2,3,2,3,13,-1,False
3945577,1763787,18,4,2,3,2,3,112,-1,False
3967619,1768351,62,1,1,3,3,4,-1,-1,False
3967620,1768351,52,2,2,3,3,4,-1,-1,False
3967621,1768351,26,3,2,1,3,1,-1,137,False
3967622,1768351,87,4,2,3,3,5,-1,-1,False
3973279,1769624,63,1,1,2,3,2,-1,189,False
3973280,1769624,62,2,2,3,3,4,-1,-1,False
3973281,1769624,13,3,2,4,1,7,162,-1,False
3973282,1769624,37,4,1,1,3,1,-1,81,False
3975104,1769918,41,1,1,1,3,1,-1,96,False
3975105,1769918,37,2,2,1,3,1,-1,28,False
3975106,1769918,72,3,1,3,3,5,-1,-1,False
3975107,1769918,66,4,2,3,3,5,-1,-1,False
3977088,1770295,43,1,2,3,2,3,13,-1,False
3977089,1770295,44,2,2,1,3,1,-1,149,False
3977090,1770295,41,3,2,1,3,1,-1,181,False
3977091,1770295,65,4,2,3,3,5,-1,-1,False
3977406,1770365,59,1,2,1,3,1,-1,34,False
3977407,1770365,61,2,1,3,3,4,-1,-1,False
3977408,1770365,31,3,2,3,3,4,-1,-1,False
3977409,1770365,47,4,1,3,3,4,-1,-1,False
3977410,1770365,30,5,1,3,3,4,-1,-1,False
3977411,1770365,39,6,1,1,3,1,-1,112,False
4035250,1782714,25,1,2,3,2,3,133,-1,False
4035251,1782714,21,2,1,3,2,3,133,-1,False
4035252,1782714,28,3,1,2,3,2,-1,4,False
4035253,1782714,24,4,2,3,3,4,-1,-1,False
4035254,1782714,34,5,1,1,3,1,-1,81,False
4035281,1782721,52,1,1,1,3,1,-1,133,False
4035282,1782721,47,2,2,1,3,1,-1,93,False
4035283,1782721,72,3,2,3,3,5,-1,-1,False
4035284,1782721,18,4,1,3,2,3,5,-1,False
4036133,1782908,26,1,2,3,2,3,37,-1,False
4036134,1782908,27,2,2,1,3,1,-1,45,False
4036135,1782908,25,3,2,3,2,3,101,-1,False
4036136,1782908,19,4,1,2,2,3,14,105,False
4049167,1785844,63,1,2,1,3,1,-1,9,False
4049168,1785844,41,2,2,1,3,1,-1,13,False
4049169,1785844,16,3,1,2,2,3,10,184,False
4049170,1785844,13,4,1,4,1,7,104,-1,False
4049171,1785844,9,5,2,4,1,7,94,-1,False
4049172,1785844,13,6,1,4,1,7,125,-1,False
4051114,1786174,50,1,2,1,3,1,-1,135,True
4051115,1786174,58,2,1,3,3,4,-1,-1,False
4051116,1786174,26,3,1,3,3,4,-1,-1,False
4051117,1786174,24,4,2,1,3,1,-1,116,True
4051118,1786174,23,5,1,1,3,1,-1,161,False
4051119,1786174,80,6,2,3,3,5,-1,-1,False
4052160,1786360,60,1,2,3,3,4,-1,-1,False
4052161,1786360,25,2,1,3,2,3,37,-1,False
4052162,1786360,23,3,2,1,3,1,-1,55,False
4052163,1786360,28,4,2,1,3,1,-1,38,False
4052164,1786360,36,5,2,1,3,1,-1,43,False
4052400,1786401,50,1,1,1,3,1,-1,146,False
4052401,1786401,53,2,2,1,3,1,-1,101,False
4052402,1786401,25,3,2,1,3,1,-1,161,False
4052403,1786401,18,4,2,2,3,2,-1,162,False
4055052,1786868,29,1,1,2,3,2,-1,128,False
4055053,1786868,28,2,2,1,3,1,-1,187,False
4055054,1786868,34,3,2,1,3,1,-1,190,False
4055055,1786868,69,4,2,3,3,5,-1,-1,False
4055056,1786868,70,5,1,3,3,5,-1,-1,False
4055057,1786868,36,6,1,1,3,1,-1,116,False
4056307,1787115,47,1,2,1,3,1,-1,55,False
4056308,1787115,34,2,1,1,3,1,-1,121,False
4056309,1787115,73,3,2,3,3,5,-1,-1,False
4056310,1787115,5,4,1,4,1,8,3,-1,False
4056311,1787115,2,5,2,4,1,8,73,-1,False
4056312,1787115,36,6,1,1,3,1,-1,21,False
4056313,1787115,24,7,1,3,2,3,91,-1,False
4056314,1787115,23,8,1,1,3,1,-1,171,True
4056315,1787115,25,9,1,2,3,2,-1,134,False
4056316,1787115,4,10,2,4,1,8,9,-1,False
4057004,1787253,47,1,2,1,3,1,-1,118,False
4057005,1787253,34,2,1,1,3,1,-1,59,False
4057006,1787253,73,3,2,3,3,5,-1,-1,False
4057007,1787253,5,4,1,4,1,8,69,-1,False
4057008,1787253,2,5,2,4,1,8,14,-1,False
4057009,1787253,36,6,1,1,3,1,-1,2,False
4057010,1787253,24,7,1,3,2,3,13,-1,False
4057011,1787253,23,8,1,1,3,1,-1,82,False
4057012,1787253,25,9,1,2,3,2,-1,169,False
4057013,1787253,4,10,2,4,1,8,160,-1,False
4057601,1787367,60,1,2,2,3,2,-1,11,False
4057602,1787367,64,2,1,1,3,1,-1,123,False
4057603,1787367,31,3,2,1,3,1,-1,87,False
4057604,1787367,29,4,1,3,3,4,-1,-1,False
4057605,1787367,27,5,2,3,2,3,5,-1,False
4171641,1810020,51,1,1,1,3,1,-1,74,False
4171642,1810020,46,2,2,1,3,1,-1,25,False
4171643,1810020,24,3,2,2,3,2,-1,63,False
4171644,1810020,22,4,2,1,3,1,-1,123,False
4171645,1810020,21,5,1,2,3,2,-1,115,False
4171646,1810020,54,6,2,3,3,4,-1,-1,False
4171647,1810020,34,7,1,3,3,4,-1,-1,False
4171648,1810020,10,8,1,4,1,7,57,-1,False
4171649,1810020,59,9,2,3,3,4,-1,-1,False
4171960,1810070,29,1,2,1,3,1,-1,142,False
