puma_geoid,TAZ,household_id,per_num,AGEP,SEX,WKHP,WKW,ESR,RAC1P,HISP,SCHG,MIL,NAICSP,INDP,person_id
1100105,19,195,3,0,1,-9,-9,-9,1,1,-9,-9,0,0.0,19503
1100105,19,196,1,37,1,50,1,1,1,1,-9,4,722Z,8680.0,19601
1100105,19,196,2,41,2,45,1,1,1,1,-9,4,5411,7270.0,19602
1100105,19,196,3,1,1,-9,-9,-9,1,1,-9,-9,0,0.0,19603
1100105,19,197,1,45,1,65,1,1,1,1,-9,4,5418,7470.0,19701
1100105,19,197,2,40,2,50,1,1,1,1,-9,4,5415,7380.0,19702
1100105,19,197,3,2,1,-9,-9,-9,1,1,-9,-9,0,0.0,19703
1100105,19,198,1,41,2,24,1,1,1,1,-9,4,813M,9170.0,19801
1100105,19,198,2,43,1,40,1,1,1,1,-9,4,92M2,9570.0,19802
1100105,19,198,3,1,2,-9,-9,-9,9,3,-9,-9,0,0.0,19803
1100105,19,199,1,45,1,45,1,1,1,1,-9,4,5416,7390.0,19901
1100105,19,199,2,50,1,40,1,1,1,1,-9,4,622M,8191.0,19902
1100105,19,199,3,3,1,-9,-9,-9,1,7,1,-9,0,0.0,19903
1100105,19,200,1,42,2,45,1,1,1,1,-9,4,92MP,9470.0,20001
1100105,19,200,2,43,1,45,1,1,1,2,-9,2,9211MP,9370.0,20002
1100105,19,200,3,4,2,-9,-9,-9,1,2,1,-9,0,0.0,20003
1100105,19,201,1,34,2,40,2,1,1,1,-9,4,5417,7460.0,20101
1100105,19,201,2,37,1,40,2,1,6,1,-9,4,5416,7390.0,20102
1100105,19,201,3,0,2,-9,-9,-9,9,1,-9,-9,0,0.0,20103
1100105,19,202,1,35,2,50,1,1,1,1,-9,4,928P,9590.0,20201
1100105,19,202,2,32,1,40,1,1,1,1,-9,4,5419Z,7490.0,20202
1100105,19,202,3,0,1,-9,-9,-9,1,1,-9,-9,0,0.0,20203
1100105,19,203,1,39,1,45,1,1,1,1,-9,4,5415,7380.0,20301
1100105,19,203,2,33,2,40,1,1,1,1,-9,4,5415,7380.0,20302
1100105,19,203,3,1,1,-9,-9,-9,1,1,-9,-9,0,0.0,20303
1100105,19,204,1,33,2,60,1,1,1,3,-9,4,51913,6672.0,20401
1100105,19,204,2,36,1,60,1,1,1,1,-9,4,5416,7390.0,20402
1100105,19,204,3,0,1,-9,-9,-9,1,3,-9,-9,0,0.0,20403
1100105,19,205,1,32,1,40,1,1,6,1,-9,4,5417,7460.0,20501
1100105,19,205,2,34,2,40,1,1,6,1,-9,4,5416,7390.0,20502
1100105,19,205,3,0,1,-9,-9,-9,6,1,-9,-9,0,0.0,20503
1100105,19,206,1,34,1,40,1,1,6,1,-9,4,9211MP,9370.0,20601
1100105,19,206,2,33,2,40,1,1,6,1,-9,4,5416,7390.0,20602
1100105,19,206,3,0,1,-9,-9,-9,6,1,-9,-9,0,0.0,20603
1100105,19,207,1,31,1,50,1,1,1,1,-9,4,6111,7860.0,20701
1100105,19,207,2,31,2,45,1,1,1,1,-9,4,5419Z,7490.0,20702
1100105,19,207,3,1,2,-9,-9,-9,1,1,-9,-9,0,0.0,20703
1100105,19,208,1,51,1,-9,-9,3,1,1,-9,4,8139Z,9190.0,20801
1100105,19,208,2,40,1,42,1,1,1,1,-9,4,5416,7390.0,20802
1100105,19,208,3,37,1,-9,-9,6,1,1,-9,4,6214,8090.0,20803
1100105,19,209,1,73,1,-9,-9,6,2,1,-9,2,928110P1,9670.0,20901
1100105,19,209,2,58,2,-9,-9,6,1,1,-9,4,6212,7980.0,20902
1100105,19,209,3,24,2,40,1,1,2,1,-9,4,4481,5170.0,20903
1100105,19,210,1,62,1,40,6,6,6,1,16,4,5411,7270.0,21001
1100105,19,210,2,62,2,44,1,1,6,1,15,4,712,8570.0,21002
1100105,19,210,3,22,2,-9,-9,6,6,1,15,4,0,0.0,21003
1100105,19,211,1,62,1,40,6,6,6,1,16,4,5411,7270.0,21101
1100105,19,211,2,62,2,44,1,1,6,1,15,4,712,8570.0,21102
1100105,19,211,3,22,2,-9,-9,6,6,1,15,4,0,0.0,21103
1100105,19,212,1,44,1,20,5,6,1,1,-9,4,23,770.0,21201
1100105,19,212,2,9,2,-9,-9,-9,1,1,5,-9,0,0.0,21202
1100105,19,212,3,40,2,20,1,1,1,1,-9,4,712,8570.0,21203
1100105,19,213,1,35,1,50,2,1,6,1,-9,4,5416,7390.0,21301
1100105,19,213,2,35,2,-9,-9,6,6,1,-9,4,0,0.0,21302
1100105,19,213,3,4,2,-9,-9,-9,6,1,1,-9,0,0.0,21303
1100105,19,214,1,35,1,50,2,1,6,1,-9,4,5416,7390.0,21401
1100105,19,214,2,35,2,-9,-9,6,6,1,-9,4,0,0.0,21402
1100105,19,214,3,4,2,-9,-9,-9,6,1,1,-9,0,0.0,21403
1100105,19,215,1,37,1,60,1,1,1,1,-9,4,928P,9590.0,21501
1100105,19,215,2,35,2,50,5,6,6,1,-9,4,454110,5593.0,21502
1100105,19,215,3,0,1,-9,-9,-9,9,1,-9,-9,0,0.0,21503
1100105,19,216,1,37,1,60,1,1,1,1,-9,4,928P,9590.0,21601
1100105,19,216,2,35,2,50,5,6,6,1,-9,4,454110,5593.0,21602
1100105,19,216,3,0,1,-9,-9,-9,9,1,-9,-9,0,0.0,21603
1100105,19,217,1,40,1,60,1,1,1,1,-9,4,92M2,9570.0,21701
1100105,19,217,2,30,2,40,6,6,1,1,-9,4,5416,7390.0,21702
1100105,19,217,3,0,1,-9,-9,-9,1,1,-9,-9,0,0.0,21703
1100105,19,218,1,30,2,-9,-9,6,1,1,-9,4,923,9480.0,21801
1100105,19,218,2,29,1,55,1,1,1,1,-9,4,52M2,6970.0,21802
1100105,19,218,3,0,1,-9,-9,-9,1,1,-9,-9,0,0.0,21803
1100105,19,219,1,25,2,58,1,1,1,1,-9,4,531M,7071.0,21901
1100105,19,219,2,24,2,40,1,1,1,1,-9,4,5416,7390.0,21902
1100105,19,219,3,24,2,50,1,1,1,1,-9,4,5418,7470.0,21903
1100105,19,220,1,54,1,40,1,1,2,1,-9,4,92119,9390.0,22001
1100105,19,220,2,52,2,40,1,1,1,19,-9,4,92113,9380.0,22002
1100105,19,220,3,75,2,-9,-9,6,1,19,-9,4,0,0.0,22003
1100105,19,221,1,31,1,40,3,3,1,1,-9,4,8139Z,9190.0,22101
1100105,19,221,2,34,1,40,1,1,1,1,-9,4,5121,6570.0,22102
1100105,19,221,3,27,1,45,1,1,1,1,-9,4,5417,7460.0,22103
1100105,19,222,1,37,2,50,6,1,1,1,-9,4,813M,9170.0,22201
1100105,19,222,2,37,1,66,1,1,1,1,-9,4,611M1,7870.0,22202
1100105,19,222,3,0,1,-9,-9,-9,1,1,-9,-9,0,0.0,22203
1100105,19,223,1,47,1,40,1,1,1,1,-9,4,813M,9170.0,22301
1100105,19,223,2,39,2,40,1,1,1,1,-9,4,81393,9180.0,22302
1100105,19,223,3,3,1,-9,-9,-9,1,1,-9,-9,0,0.0,22303
1100105,19,224,1,37,2,50,6,1,1,1,-9,4,813M,9170.0,22401
1100105,19,224,2,37,1,66,1,1,1,1,-9,4,611M1,7870.0,22402
1100105,19,224,3,0,1,-9,-9,-9,1,1,-9,-9,0,0.0,22403
1100105,19,225,1,47,1,45,3,1,1,23,-9,4,611M2,7880.0,22501
1100105,19,225,2,44,2,50,1,1,1,23,-9,4,928P,9590.0,22502
1100105,19,225,3,2,2,-9,-9,-9,1,1,-9,-9,0,0.0,22503
1100105,19,226,1,48,1,60,1,1,9,1,-9,4,8139Z,9190.0,22601
1100105,19,226,2,33,2,50,1,1,1,1,-9,4,813M,9170.0,22602
1100105,19,226,3,0,1,-9,-9,-9,9,1,-9,-9,0,0.0,22603
1100105,19,227,1,39,2,40,6,6,6,1,-9,4,5417,7460.0,22701
1100105,19,227,2,44,1,40,1,1,6,1,-9,4,928P,9590.0,22702
1100105,19,227,3,3,1,-9,-9,-9,6,1,-9,-9,0,0.0,22703
1100105,19,228,1,39,2,40,6,6,6,1,-9,4,5417,7460.0,22801
1100105,19,228,2,44,1,40,1,1,6,1,-9,4,928P,9590.0,22802
1100105,19,228,3,3,1,-9,-9,-9,6,1,-9,-9,0,0.0,22803
1100105,19,229,1,39,2,40,6,6,6,1,-9,4,5417,7460.0,22901
1100105,19,229,2,44,1,40,1,1,6,1,-9,4,928P,9590.0,22902
1100105,19,229,3,3,1,-9,-9,-9,6,1,-9,-9,0,0.0,22903
1100105,19,230,1,39,2,40,6,6,6,1,-9,4,5417,7460.0,23001
1100105,19,230,2,44,1,40,1,1,6,1,-9,4,928P,9590.0,23002
1100105,19,230,3,3,1,-9,-9,-9,6,1,-9,-9,0,0.0,23003
1100105,19,231,1,39,2,40,6,6,6,1,-9,4,5417,7460.0,23101
1100105,19,231,2,44,1,40,1,1,6,1,-9,4,928P,9590.0,23102
1100105,19,231,3,3,1,-9,-9,-9,6,1,-9,-9,0,0.0,23103
1100105,19,232,1,58,1,40,4,6,1,1,-9,4,522M,6890.0,23201
1100105,19,232,2,54,2,40,1,1,9,1,-9,4,44413,4880.0,23202
1100105,19,232,3,41,1,45,1,1,9,1,-9,4,8129,9090.0,23203
1100105,19,233,1,39,2,50,1,1,1,1,-9,4,92M2,9570.0,23301
1100105,19,233,2,37,1,20,5,1,1,1,16,4,611M1,7870.0,23302
1100105,19,233,3,2,1,-9,-9,-9,1,1,-9,-9,0,0.0,23303
1100105,19,234,1,46,1,40,1,1,1,1,-9,4,92M2,9570.0,23401
1100105,19,234,2,43,2,40,1,1,1,1,-9,4,92M2,9570.0,23402
1100105,19,234,3,1,2,-9,-9,-9,1,1,-9,-9,0,0.0,23403
1100105,19,235,1,27,2,-9,-9,6,1,4,16,4,0,0.0,23501
1100105,19,235,2,32,2,40,1,1,1,1,-9,4,923,9480.0,23502
1100105,19,235,3,25,2,-9,-9,6,2,1,16,4,0,0.0,23503
1100105,19,236,1,37,1,55,2,1,6,1,-9,4,52M2,6970.0,23601
1100105,19,236,2,35,2,-9,-9,6,6,1,-9,4,5418,7470.0,23602
1100105,19,236,3,2,2,-9,-9,-9,6,1,-9,-9,0,0.0,23603
1100105,19,237,1,32,1,50,1,1,1,1,-9,4,5411,7270.0,23701
1100105,19,237,2,32,2,-9,-9,6,1,1,-9,4,5413,7290.0,23702
1100105,19,237,3,1,1,-9,-9,-9,1,1,-9,-9,0,0.0,23703
1100105,19,238,1,94,2,-9,-9,6,2,1,-9,4,0,0.0,23801
1100105,19,238,2,53,1,-9,-9,3,2,1,-9,4,6214,8090.0,23802
1100105,19,238,3,82,2,-9,-9,6,2,1,-9,4,6111,7860.0,23803
1100105,19,239,1,73,1,-9,-9,6,1,1,-9,4,0,0.0,23901
1100105,19,239,2,70,2,-9,-9,6,1,1,-9,4,722Z,8680.0,23902
1100105,19,239,3,36,2,-9,-9,6,1,1,16,4,622M,8191.0,23903
1100105,19,240,1,24,2,19,4,6,6,1,15,4,611M1,7870.0,24001
1100105,19,240,2,30,1,19,5,2,6,1,15,4,611M1,7870.0,24002
1100105,19,240,3,25,2,45,1,1,6,1,-9,4,5416,7390.0,24003
1100105,19,241,1,35,1,60,1,1,6,1,-9,4,722Z,8680.0,24101
1100105,19,241,2,33,2,40,6,1,6,1,-9,4,7211,8660.0,24102
1100105,19,241,3,2,2,-9,-9,-9,6,1,-9,-9,0,0.0,24103
1100105,19,242,1,57,1,-9,-9,6,1,1,-9,4,5411,7270.0,24201
1100105,19,242,2,58,2,-9,-9,6,1,1,-9,4,0,0.0,24202
1100105,19,242,3,30,2,40,1,1,1,1,-9,4,6244,8470.0,24203
1100105,19,243,1,33,2,13,6,1,2,1,-9,4,622M,8191.0,24301
1100105,19,243,2,17,2,-9,-9,6,3,1,12,4,0,0.0,24302
1100105,19,243,3,6,1,-9,-9,-9,2,1,3,-9,0,0.0,24303
1100105,19,244,1,65,1,-9,-9,6,6,1,-9,4,623M,8290.0,24401
1100105,19,244,2,55,2,12,3,6,6,1,-9,4,4523,5391.0,24402
1100105,19,244,3,34,2,12,6,3,6,1,-9,4,722Z,8680.0,24403
1100105,19,245,1,75,2,-9,-9,6,2,1,-9,4,0,0.0,24501
1100105,19,245,2,48,2,-9,-9,6,2,1,-9,4,0,0.0,24502
1100105,19,245,3,19,2,-9,-9,3,2,1,-9,4,7211,8660.0,24503
1100105,19,246,1,53,2,-9,-9,6,2,1,-9,4,0,0.0,24601
1100105,19,246,2,19,1,-9,-9,6,2,1,14,4,6244,8470.0,24602
1100105,19,246,3,14,2,-9,-9,-9,2,1,11,-9,0,0.0,24603
1100105,19,247,1,66,1,40,1,1,1,1,-9,4,52M2,6970.0,24701
1100105,19,247,2,60,2,40,1,1,6,1,-9,4,928P,9590.0,24702
1100105,19,248,1,81,2,25,1,1,1,1,-9,4,51111,6470.0,24801
1100105,19,248,2,48,2,40,1,1,1,1,-9,4,622M,8191.0,24802
1100105,19,249,1,81,2,25,1,1,1,1,-9,4,51111,6470.0,24901
1100105,19,249,2,48,2,40,1,1,1,1,-9,4,622M,8191.0,24902
1100105,19,250,1,37,1,40,1,1,9,1,-9,2,928P,9590.0,25001
1100105,19,250,2,35,2,50,1,1,6,1,-9,4,622M,8191.0,25002
1100105,19,251,1,46,2,35,1,2,6,1,-9,4,6111,7860.0,25101
1100105,19,251,2,45,1,40,1,1,6,1,-9,4,722Z,8680.0,25102
1100105,19,252,1,45,1,45,1,1,6,1,-9,4,5411,7270.0,25201
1100105,19,252,2,44,2,40,1,1,6,1,-9,4,5411,7270.0,25202
1100105,19,253,1,46,2,35,1,2,6,1,-9,4,6111,7860.0,25301
1100105,19,253,2,45,1,40,1,1,6,1,-9,4,722Z,8680.0,25302
1100105,19,254,1,46,2,35,1,2,6,1,-9,4,6111,7860.0,25401
1100105,19,254,2,45,1,40,1,1,6,1,-9,4,722Z,8680.0,25402
1100105,19,255,1,45,1,45,1,1,6,1,-9,4,5411,7270.0,25501
1100105,19,255,2,44,2,40,1,1,6,1,-9,4,5411,7270.0,25502
1100105,19,256,1,47,2,45,1,1,2,1,-9,4,5417,7460.0,25601
1100105,19,256,2,47,1,50,1,1,9,1,-9,4,51111,6470.0,25602
1100105,19,257,1,35,2,40,1,1,2,1,-9,4,51111,6470.0,25701
1100105,19,257,2,36,1,60,1,1,2,1,-9,4,5415,7380.0,25702
1100105,19,258,1,44,1,40,6,1,9,1,-9,4,813M,9170.0,25801
1100105,19,258,2,50,1,40,1,1,1,1,-9,4,611M3,7890.0,25802
1100105,19,259,1,36,1,40,3,1,9,1,-9,4,5413,7290.0,25901
1100105,19,259,2,39,1,70,1,1,1,1,-9,4,531M,7071.0,25902
1100105,19,260,1,36,2,45,1,1,1,1,-9,4,5411,7270.0,26001
1100105,19,260,2,37,1,40,1,1,9,1,-9,4,92113,9380.0,26002
1100105,19,261,1,51,1,55,1,1,1,1,-9,4,5417,7460.0,26101
1100105,19,261,2,43,1,40,1,1,6,1,-9,4,51912,6770.0,26102
1100105,19,262,1,47,1,40,1,1,1,1,-9,4,52M1,6870.0,26201
1100105,19,262,2,52,1,40,1,1,6,1,-9,4,923,9480.0,26202
1100105,19,263,1,39,2,40,1,1,6,1,-9,4,92MP,9470.0,26301
1100105,19,263,2,42,1,40,1,1,1,1,-9,4,928P,9590.0,26302
1100105,19,264,1,55,1,50,1,1,1,1,-9,4,8139Z,9190.0,26401
1100105,19,264,2,47,1,40,1,1,6,1,-9,4,51912,6770.0,26402
1100105,19,265,1,39,2,40,1,1,6,1,-9,4,92MP,9470.0,26501
1100105,19,265,2,42,1,40,1,1,1,1,-9,4,928P,9590.0,26502
1100105,19,266,1,47,1,40,1,1,1,1,-9,4,52M1,6870.0,26601
1100105,19,266,2,52,1,40,1,1,6,1,-9,4,923,9480.0,26602
1100105,19,267,1,51,1,40,3,1,1,1,-9,4,531M,7071.0,26701
1100105,19,267,2,44,1,60,1,1,2,1,-9,4,928P,9590.0,26702
1100105,19,268,1,64,1,40,1,1,1,1,-9,4,5412,7280.0,26801
1100105,19,268,2,58,2,40,1,1,1,1,-9,4,5111Z,6480.0,26802
1100105,19,269,1,36,2,50,1,1,1,1,-9,4,3254,2190.0,26901
1100105,19,269,2,36,1,60,1,1,1,1,-9,4,9211MP,9370.0,26902
1100105,19,270,1,51,1,50,1,1,1,1,-9,4,923,9480.0,27001
1100105,19,270,2,52,1,40,1,1,1,1,15,4,611M1,7870.0,27002
1100105,19,271,1,38,1,60,1,1,1,1,-9,4,5415,7380.0,27101
1100105,19,271,2,35,2,40,1,1,1,1,-9,4,5313,7072.0,27102
1100105,19,272,1,37,1,95,1,1,1,1,-9,4,8139Z,9190.0,27201
1100105,19,272,2,40,1,40,1,1,1,1,-9,4,5121,6570.0,27202
1100105,19,273,1,42,2,45,1,1,1,1,-9,4,5416,7390.0,27301
1100105,19,273,2,41,1,40,1,1,1,1,-9,4,5415,7380.0,27302
1100105,19,274,1,56,1,52,1,1,1,1,15,2,5416,7390.0,27401
1100105,19,274,2,43,2,52,1,1,1,1,-9,4,813M,9170.0,27402
1100105,19,275,1,42,1,55,1,4,1,1,-9,1,928110P3,9690.0,27501
1100105,19,275,2,39,2,55,1,4,1,1,-9,1,928110P3,9690.0,27502
1100105,19,276,1,39,2,52,1,1,1,1,-9,4,813M,9170.0,27601
1100105,19,276,2,50,1,60,1,1,1,1,-9,4,5417,7460.0,27602
1100105,19,277,1,48,1,46,1,1,1,1,-9,4,622M,8191.0,27701
1100105,19,277,2,46,1,40,1,1,1,1,-9,4,5411,7270.0,27702
1100105,19,278,1,61,1,50,1,1,1,1,-9,4,515,6670.0,27801
1100105,19,278,2,47,1,16,3,1,1,1,-9,4,611M1,7870.0,27802
1100105,19,279,1,36,2,40,1,1,1,1,-9,4,813M,9170.0,27901
1100105,19,279,2,36,1,40,1,1,1,1,-9,2,92113,9380.0,27902
1100105,19,280,1,44,1,58,1,4,1,1,-9,1,928110P3,9690.0,28001
1100105,19,280,2,46,2,40,1,1,1,1,-9,4,5416,7390.0,28002
1100105,19,281,1,50,2,55,1,1,1,1,-9,4,5415,7380.0,28101
1100105,19,281,2,51,1,60,1,1,1,1,-9,4,4539,5580.0,28102
1100105,19,282,1,43,1,50,1,1,1,1,-9,4,813M,9170.0,28201
1100105,19,282,2,44,1,50,1,1,1,1,-9,4,713Z,8590.0,28202
1100105,19,283,1,35,1,40,1,1,1,1,-9,4,5411,7270.0,28301
1100105,19,283,2,36,2,50,1,1,1,1,-9,4,5416,7390.0,28302
1100105,19,284,1,48,1,50,1,1,1,1,-9,4,928P,9590.0,28401
1100105,19,284,2,61,1,60,1,1,1,1,-9,4,6111,7860.0,28402
1100105,19,285,1,41,2,40,1,1,1,1,-9,4,92M2,9570.0,28501
1100105,19,285,2,36,1,40,1,1,1,1,-9,4,923,9480.0,28502
1100105,19,286,1,40,1,80,1,2,1,1,-9,4,928P,9590.0,28601
1100105,19,286,2,37,2,60,1,1,1,1,-9,4,6213ZM,8080.0,28602
1100105,19,287,1,48,1,46,1,1,1,1,-9,4,622M,8191.0,28701
1100105,19,287,2,46,1,40,1,1,1,1,-9,4,5411,7270.0,28702
1100105,19,288,1,36,1,40,1,1,1,1,-9,4,5416,7390.0,28801
1100105,19,288,2,49,1,40,1,1,1,1,-9,4,5415,7380.0,28802
1100105,19,289,1,56,1,52,1,1,1,1,15,2,5416,7390.0,28901
1100105,19,289,2,43,2,52,1,1,1,1,-9,4,813M,9170.0,28902
1100105,19,290,1,50,2,40,1,1,1,1,-9,4,928P,9590.0,29001
1100105,19,290,2,59,1,40,1,1,1,1,-9,2,923,9480.0,29002
1100105,19,291,1,42,1,55,1,4,1,1,-9,1,928110P3,9690.0,29101
1100105,19,291,2,39,2,55,1,4,1,1,-9,1,928110P3,9690.0,29102
1100105,19,292,1,46,2,40,1,1,1,1,-9,4,5111Z,6480.0,29201
1100105,19,292,2,54,1,60,1,1,1,1,-9,4,4539,5580.0,29202
1100105,19,293,1,41,1,50,1,1,1,1,-9,4,52M1,6870.0,29301
1100105,19,293,2,39,1,60,1,1,1,1,-9,4,531M,7071.0,29302
1100105,19,294,1,43,1,50,1,1,1,1,-9,4,813M,9170.0,29401
1100105,19,294,2,44,1,50,1,1,1,1,-9,4,713Z,8590.0,29402
1100105,19,295,1,53,2,36,1,1,1,1,-9,4,6214,8090.0,29501
1100105,19,295,2,54,1,60,1,1,1,1,-9,2,5411,7270.0,29502
1100105,19,296,1,36,2,40,1,1,1,1,-9,4,813M,9170.0,29601
1100105,19,296,2,36,1,40,1,1,1,1,-9,2,92113,9380.0,29602
1100105,19,297,1,35,1,40,1,1,1,1,-9,4,5411,7270.0,29701
1100105,19,297,2,36,2,50,1,1,1,1,-9,4,5416,7390.0,29702
1100105,19,298,1,57,1,45,1,1,1,1,-9,4,9211MP,9370.0,29801
1100105,19,298,2,53,2,40,1,1,1,1,-9,4,923,9480.0,29802
1100105,19,299,1,40,1,45,1,1,1,1,-9,4,9211MP,9370.0,29901
1100105,19,299,2,41,1,45,1,1,1,1,-9,4,9211MP,9370.0,29902
1100105,19,300,1,36,2,50,1,1,1,1,-9,4,3254,2190.0,30001
1100105,19,300,2,36,1,60,1,1,1,1,-9,4,9211MP,9370.0,30002
1100105,19,301,1,37,2,40,1,1,1,1,-9,4,8139Z,9190.0,30101
1100105,19,301,2,36,1,65,1,1,1,1,-9,4,522M,6890.0,30102
1100105,19,302,1,50,2,50,1,1,1,1,-9,4,92MP,9470.0,30201
1100105,19,302,2,51,1,60,1,1,1,1,-9,4,5411,7270.0,30202
1100105,19,303,1,60,1,50,1,1,1,1,-9,4,6211,7970.0,30301
1100105,19,303,2,61,1,60,1,1,1,1,-9,4,6211,7970.0,30302
1100105,19,304,1,42,1,55,1,4,1,1,-9,1,928110P3,9690.0,30401
1100105,19,304,2,39,2,55,1,4,1,1,-9,1,928110P3,9690.0,30402
1100105,19,305,1,36,2,40,1,1,1,1,-9,4,813M,9170.0,30501
1100105,19,305,2,36,1,40,1,1,1,1,-9,2,92113,9380.0,30502
1100105,19,306,1,36,1,40,1,1,1,1,-9,4,5416,7390.0,30601
1100105,19,306,2,49,1,40,1,1,1,1,-9,4,5415,7380.0,30602
1100105,19,307,1,50,2,50,1,1,1,24,-9,4,9211MP,9370.0,30701
1100105,19,307,2,48,1,50,1,1,1,1,-9,4,531M,7071.0,30702
1100105,19,308,1,60,2,40,1,1,1,1,-9,4,5411,7270.0,30801
1100105,19,308,2,54,2,35,3,1,9,19,-9,4,6111,7860.0,30802
1100105,19,309,1,37,2,40,1,1,1,5,-9,4,52M1,6870.0,30901
1100105,19,309,2,35,2,40,1,1,1,1,-9,4,928P,9590.0,30902
1100105,19,310,1,37,2,40,1,1,1,5,-9,4,522M,6890.0,31001
1100105,19,310,2,35,2,40,1,1,1,1,-9,4,928P,9590.0,31002
1100105,19,311,1,60,2,40,1,1,1,1,-9,4,5411,7270.0,31101
1100105,19,311,2,54,2,35,3,1,9,19,-9,4,6111,7860.0,31102
1100105,19,312,1,36,2,50,1,1,1,23,-9,4,4234,4170.0,31201
1100105,19,312,2,35,1,40,1,1,9,23,-9,4,611M1,7870.0,31202
1100105,19,313,1,46,1,80,1,1,1,3,-9,4,5411,7270.0,31301
1100105,19,313,2,49,1,60,1,1,1,20,-9,4,8139Z,9190.0,31302
1100105,19,314,1,40,2,24,1,1,9,1,-9,4,6211,7970.0,31401
1100105,19,314,2,33,1,50,1,1,1,1,-9,4,2211P,570.0,31402
1100105,19,315,1,36,1,40,1,1,1,1,-9,4,5416,7390.0,31501
1100105,19,315,2,30,1,40,1,1,6,1,-9,4,6214,8090.0,31502
1100105,19,316,1,62,2,40,1,1,1,1,-9,4,712,8570.0,31601
1100105,19,316,2,28,2,50,5,1,1,1,16,2,92MP,9470.0,31602
1100105,19,317,1,26,1,40,1,1,1,1,-9,4,51111,6470.0,31701
1100105,19,317,2,39,1,50,1,1,1,1,-9,4,7224,8690.0,31702
1100105,19,318,1,34,2,50,1,1,1,1,-9,4,92M2,9570.0,31801
1100105,19,318,2,35,1,40,1,1,1,1,-9,4,813M,9170.0,31802
1100105,19,319,1,39,1,44,1,1,1,1,-9,4,6212,7980.0,31901
1100105,19,319,2,32,1,50,1,1,1,1,-9,4,813M,9170.0,31902
1100105,19,320,1,37,1,40,1,1,1,1,-9,4,813M,9170.0,32001
1100105,19,320,2,33,2,40,4,1,1,1,-9,4,5415,7380.0,32002
1100105,19,321,1,38,2,40,1,1,1,1,-9,4,522M,6890.0,32101
1100105,19,321,2,29,1,40,1,1,1,1,-9,4,928P,9590.0,32102
1100105,19,322,1,35,1,50,1,1,1,1,-9,4,52M1,6870.0,32201
1100105,19,322,2,32,2,50,4,1,1,1,-9,4,8139Z,9190.0,32202
1100105,19,323,1,33,2,60,1,1,1,1,-9,4,5615,7670.0,32301
1100105,19,323,2,41,1,50,1,1,1,1,-9,4,7115,8564.0,32302
1100105,19,324,1,35,1,55,1,1,1,1,-9,4,5415,7380.0,32401
1100105,19,324,2,28,2,40,1,1,1,1,-9,4,5415,7380.0,32402
1100105,19,325,1,62,2,40,1,1,1,1,-9,4,712,8570.0,32501
1100105,19,325,2,28,2,50,5,1,1,1,16,2,92MP,9470.0,32502
1100105,19,326,1,39,1,60,1,1,8,3,-9,4,5416,7390.0,32601
1100105,19,326,2,29,2,40,1,1,1,1,-9,4,6211,7970.0,32602
1100105,19,327,1,41,1,40,1,1,1,1,-9,4,92M2,9570.0,32701
1100105,19,327,2,32,1,40,1,1,1,16,-9,4,92M2,9570.0,32702
1100105,19,328,1,32,2,40,1,1,6,1,-9,4,5413,7290.0,32801
1100105,19,328,2,34,1,80,1,1,6,1,-9,4,5416,7390.0,32802
1100105,19,329,1,27,1,55,1,1,6,1,-9,4,5416,7390.0,32901
1100105,19,329,2,28,2,35,1,1,6,1,-9,4,5415,7380.0,32902
1100105,19,330,1,30,2,40,1,1,1,1,-9,4,5417,7460.0,33001
1100105,19,330,2,31,1,40,1,1,6,1,-9,4,6214,8090.0,33002
1100105,19,331,1,31,2,40,1,1,1,1,-9,4,8139Z,9190.0,33101
1100105,19,331,2,31,1,40,2,1,6,1,-9,4,5418,7470.0,33102
1100105,19,332,1,32,1,50,1,1,1,1,-9,4,621M,8180.0,33201
1100105,19,332,2,31,2,60,1,1,1,1,-9,4,5416,7390.0,33202
1100105,19,333,1,34,2,65,1,1,1,1,-9,4,5411,7270.0,33301
1100105,19,333,2,31,1,50,1,1,1,1,-9,4,9211MP,9370.0,33302
1100105,19,334,1,33,2,40,1,1,1,1,-9,4,92M2,9570.0,33401
1100105,19,334,2,33,1,40,1,1,1,1,-9,4,52M2,6970.0,33402
1100105,19,335,1,31,1,40,1,1,1,1,-9,4,92M2,9570.0,33501
1100105,19,335,2,32,1,50,1,1,1,1,-9,4,4481,5170.0,33502
1100105,19,336,1,33,1,40,1,1,1,1,-9,4,443142,4795.0,33601
1100105,19,336,2,31,2,40,1,1,1,1,-9,4,928P,9590.0,33602
1100105,19,337,1,26,1,50,1,1,1,1,-9,4,5411,7270.0,33701
1100105,19,337,2,26,2,50,1,1,1,1,-9,4,5411,7270.0,33702
1100105,19,338,1,34,1,55,1,1,1,1,-9,4,51913,6672.0,33801
1100105,19,338,2,32,2,60,1,1,1,1,-9,4,5411,7270.0,33802
1100105,19,339,1,31,1,50,1,1,1,1,-9,4,5411,7270.0,33901
1100105,19,339,2,29,2,45,1,1,1,1,-9,4,5411,7270.0,33902
1100105,19,340,1,29,1,70,1,1,1,1,-9,4,51111,6470.0,34001
1100105,19,340,2,25,1,60,1,1,1,1,16,4,9211MP,9370.0,34002
1100105,19,341,1,30,2,50,1,1,1,1,-9,4,5419Z,7490.0,34101
