HHID,PERSONS,workers,VEHICL,MAZ,income,HHT,unittype,bldgsz
322651,2,0,0,14963,37414,1,0,2
322652,2,0,0,14961,300235,1,0,2
322653,2,1,0,14944,150612,3,0,8
322654,3,1,0,14940,171178,1,0,2
322656,3,2,0,14941,20739,3,0,2
322657,2,1,0,14961,225698,1,0,2
322659,4,2,0,14944,149385,1,0,8
322666,2,1,0,14941,70848,1,0,8
322667,5,1,0,14944,52449,1,0,8
322672,3,2,0,14959,253925,1,0,2
322675,5,1,0,14960,148311,1,0,2
322677,3,1,0,14967,260099,3,0,2
322678,5,1,0,14961,121083,1,0,2
322679,2,2,0,14940,37826,2,0,8
322680,2,2,0,14940,235842,1,0,8
322681,2,2,0,14941,268479,1,0,8
322682,2,1,0,14941,119542,3,0,8
322683,1,0,0,14961,3623,6,0,2
322684,2,1,0,14940,58026,1,0,2
322686,2,0,0,14941,21746,1,0,8
322687,2,0,0,14964,232314,1,0,3
322688,1,0,0,14940,636,6,0,3
322689,4,3,0,14944,166420,1,0,8
322691,2,1,0,14960,110866,3,0,2
322692,3,2,0,14966,72000,1,0,2
322694,2,1,0,14962,81153,7,0,2
322696,5,2,0,14967,209379,1,0,2
322698,5,2,0,14959,93485,3,0,2
322699,4,2,0,14966,156752,3,0,2
322703,2,0,0,14961,110797,1,0,2
322704,2,1,0,14941,178544,3,0,2
322706,3,1,0,14967,181000,1,0,2
322707,3,1,0,14940,77898,7,0,2
322708,3,1,0,14940,35325,1,0,2
322709,2,1,0,14941,4862,2,0,8
322711,2,0,0,14940,65243,1,0,8
322712,2,1,0,14941,214231,1,0,8
322715,5,0,0,14941,8581,1,0,2
322716,3,2,0,14966,124476,5,0,2
322718,2,2,0,14940,99509,1,0,8
322720,2,1,0,14940,57601,3,0,2
322723,2,1,0,14940,66446,7,0,8
322724,2,2,0,14966,70508,1,0,2
322725,5,2,0,14940,48695,1,0,2
322727,2,1,0,14959,45946,1,0,2
322729,6,2,0,14963,27554,1,0,2
322730,8,3,0,14941,88610,3,0,8
322731,3,1,0,14962,136800,5,0,2
322732,2,2,0,14944,731,1,0,8
322734,4,3,0,14944,15324,3,0,8
322735,3,3,0,14940,283033,1,0,2
322738,4,2,0,14941,63828,1,0,8
322739,3,3,0,14944,119850,1,0,8
322741,4,0,0,14941,3528,1,0,8
322742,4,1,0,14940,103941,1,0,2
322743,2,2,0,14959,123704,1,0,2
322746,2,2,0,14941,307732,5,0,8
322748,2,1,0,14941,151687,1,0,2
322749,2,1,0,14941,49430,7,0,8
322752,2,1,0,14944,116690,1,0,8
322755,3,1,0,14941,53185,1,0,2
322757,3,0,0,14940,45559,1,0,8
322759,2,1,0,14940,291854,3,0,3
322760,4,3,0,14966,161816,1,0,2
322762,2,2,0,14961,164885,1,0,2
322763,2,0,0,14940,7373,1,0,2
322764,2,1,0,14941,7977,3,0,8
322768,2,2,0,14941,252160,1,0,8
322770,5,3,0,14941,133725,1,0,8
322774,2,0,0,14941,81085,1,0,8
322775,4,2,0,14962,99163,1,0,2
322776,2,2,0,14940,129948,1,0,2
322777,6,3,0,14959,86238,1,0,2
322778,1,1,0,14940,160434,4,0,8
322780,4,1,0,14940,52023,1,0,8
322781,3,3,0,14940,213790,1,0,2
322782,2,1,0,14940,108650,5,0,8
322785,4,1,0,14964,37054,1,0,2
322787,2,1,0,14966,115919,3,0,2
322789,2,2,0,14961,90034,1,0,2
322790,3,0,0,14941,49236,3,0,8
322791,2,2,0,14960,46798,1,0,2
322792,3,2,0,14959,83526,3,0,2
322793,4,1,0,14940,60998,1,0,2
322796,3,1,0,14940,29754,1,0,2
322798,2,1,0,14940,47804,7,0,8
322800,2,1,0,14940,4417,1,0,8
322801,2,1,0,14960,88746,3,0,2
322803,2,0,0,14966,121931,1,0,2
322804,2,0,0,14941,21853,1,0,2
322808,1,0,0,14941,45138,6,0,8
322809,3,1,0,14941,35144,3,0,8
322812,6,2,0,14940,176242,1,0,2
322817,2,1,0,14940,113375,1,0,8
322818,3,2,0,14940,105326,5,0,2
322819,4,3,0,14941,217759,1,0,2
322820,4,2,0,14963,108511,1,0,2
322824,4,1,0,14961,75255,1,0,2
322826,3,1,0,14940,49352,5,0,2
322828,2,0,0,14941,128946,1,0,8
322829,2,0,0,14941,4990,7,0,8
322832,2,0,0,14940,133648,1,0,8
322833,2,2,0,14941,49817,7,0,3
322834,2,1,0,14940,45108,3,0,8
322836,2,2,0,14940,116150,1,0,8
322837,2,2,0,14940,201000,5,0,8
322838,4,2,0,14959,70576,1,0,3
322841,4,2,0,14961,39988,7,0,2
322843,4,2,0,14941,73288,1,0,8
322844,4,3,0,14963,138949,1,0,2
322845,2,0,0,14941,46914,7,0,8
322846,6,2,0,14940,160741,1,0,8
322847,2,2,0,14940,63,1,0,2
322849,2,1,0,14944,69763,5,0,8
322850,4,1,0,14967,2511,7,0,2
322856,3,1,0,14944,20343,1,0,8
322859,2,1,0,14962,129254,1,0,3
322860,4,2,0,14964,143707,1,0,2
322861,1,0,0,14941,221287,4,0,2
322862,3,2,0,14961,157212,1,0,3
322866,2,2,0,14963,65739,1,0,3
322867,4,1,0,14944,124553,1,0,8
322868,2,1,0,14967,129640,1,0,3
322871,2,1,0,14941,47340,1,0,2
322872,4,0,0,14940,57954,1,0,8
322873,4,1,0,14959,318,3,0,2
322876,4,2,0,14962,177776,1,0,2
322877,5,3,0,14944,20128,1,0,8
322878,2,1,0,14940,223493,3,0,2
322884,2,1,0,14940,94178,1,0,8
322891,3,2,0,14941,34691,1,0,8
322892,2,0,0,14940,29458,7,0,2
322893,2,1,0,14963,111074,7,0,3
322894,4,0,0,14944,71187,1,0,8
322895,3,1,0,14940,8295,1,0,2
322898,2,1,0,14962,66659,3,0,2
322904,2,1,0,14966,83186,1,0,2
322905,1,0,0,14940,8740,6,0,8
322906,2,1,0,14940,5403,2,0,2
322907,2,0,0,14959,28147,1,0,2
322909,3,1,0,14959,4131,1,0,2
322910,2,1,0,14941,84474,3,0,8
322911,2,0,0,14963,258776,1,0,2
322913,2,1,0,14961,84882,5,0,2
322915,2,2,0,14941,8168,1,0,8
322919,3,2,0,14940,125631,3,0,2
322921,2,2,0,14967,101171,1,0,2
322922,2,1,0,14941,123011,1,0,8
322923,2,1,0,14941,97294,1,0,8
322924,2,1,0,14941,49043,1,0,2
322928,5,2,0,14966,274213,1,0,2
322930,3,2,0,14940,140484,1,0,8
322932,3,2,0,14941,200559,1,0,8
322934,4,1,0,14941,142786,3,0,2
322935,5,2,0,14941,83118,3,0,8
322936,5,1,0,14941,56894,5,0,2
322937,3,2,0,14940,262305,1,0,8
322941,4,4,0,14966,263187,1,0,2
322942,2,2,0,14967,209820,1,0,2
322948,5,1,0,14967,81762,3,0,3
322949,2,1,0,14940,84271,1,0,2
322950,3,2,0,14941,137414,1,0,8
322952,1,0,0,14944,20093,4,0,8
322956,2,1,0,14940,88407,1,0,8
322960,2,0,0,14962,43998,1,0,2
322961,2,2,0,14940,45714,1,0,2
322962,4,2,0,14940,124167,1,0,2
322963,2,2,0,14941,82848,5,0,8
322964,2,0,0,14940,71458,1,0,2
322965,4,0,0,14940,130257,1,0,8
322966,2,0,0,14961,92239,3,0,2
322967,2,2,0,14959,132954,1,0,2
322968,4,3,0,14961,73899,3,0,2
322970,3,2,0,14967,62767,1,0,3
322973,2,1,0,14940,113528,1,0,8
322974,3,2,0,14967,1112,1,0,2
322975,2,1,0,14963,85221,3,0,2
322978,3,2,0,14940,17061,1,0,8
322982,2,1,0,14967,27977,2,0,2
322983,2,0,0,14940,245545,3,0,8
322985,2,0,0,14966,112666,1,0,2
322986,3,2,0,14941,153836,1,0,3
322989,4,2,0,14940,43069,3,0,2
322990,2,1,0,14940,47765,1,0,8
322991,2,0,0,14941,7850,1,0,8
322993,2,2,0,14941,111005,1,0,8
322995,2,0,0,14959,46643,3,0,2
322996,3,1,0,14944,1272,1,0,8
322997,2,1,0,14961,19984,1,0,2
323000,3,1,0,14940,50088,1,0,2
323003,2,0,0,14940,44868,1,0,2
323004,4,2,0,14963,90102,1,0,2
323005,2,1,0,14940,30305,3,0,8
323007,2,2,0,14959,143553,1,0,2
323011,2,1,0,14964,218642,1,0,3
323012,2,2,0,14940,66093,1,0,8
323014,3,2,0,14941,66163,1,0,8
323015,5,2,0,14944,293178,1,0,8
323016,3,2,0,14944,41569,3,0,8
323020,6,1,0,14966,25333,1,0,2
323021,5,1,0,14940,49623,1,0,2
323023,2,1,0,14959,55903,1,0,2
323025,3,3,0,14941,166267,1,0,8
323026,2,1,0,14940,134188,3,0,8
323027,5,3,0,14940,53881,1,0,2
323029,5,2,0,14966,18439,1,0,3
323032,3,2,0,14941,22608,3,0,8
323033,4,2,0,14940,52372,1,0,2
323034,3,1,0,14941,20487,2,0,2
323035,3,1,0,14960,6039,1,0,2
323036,5,3,0,14961,21997,1,0,2
323037,2,1,0,14941,794,1,0,8
323039,5,1,0,14940,21530,3,0,8
323040,2,0,0,14959,76339,7,0,3
323041,5,2,0,14940,161202,1,0,2
323043,3,3,0,14940,301998,2,0,8
323044,3,1,0,14941,24767,3,0,3
323045,3,2,0,14941,122702,1,0,8
323048,4,3,0,14940,139563,1,0,8
323050,3,1,0,14941,122856,1,0,8
323051,3,2,0,14944,108927,1,0,8
323052,3,2,0,14959,79661,1,0,2
323053,4,1,0,14961,101310,1,0,3
323054,5,2,0,14940,3941,1,0,2
323055,5,3,0,14960,158900,1,0,2
323059,1,0,0,14962,2225,6,0,3
323063,1,0,0,14940,3909,6,0,3
323065,2,2,0,14940,107265,1,0,8
323067,4,2,0,14961,45327,1,0,2
323068,3,1,0,14940,40399,1,0,3
323071,3,2,0,14941,44808,1,0,2
323072,3,2,0,14961,67650,1,0,2
323073,2,1,0,14940,81221,3,0,8
323074,2,2,0,14941,151533,1,0,2
323078,2,2,0,14959,212908,1,0,2
323080,2,1,0,14940,238489,1,0,2
323081,2,2,0,14940,152608,1,0,8
323085,3,0,0,14940,153222,3,0,8
323086,2,2,0,14941,19158,1,0,8
323089,2,1,0,14961,85357,2,0,2
323092,3,1,0,14940,31236,1,0,2
323094,3,2,0,14941,59724,3,0,3
323095,3,3,0,14961,100756,1,0,2
323096,4,2,0,14941,48540,7,0,8
323098,3,1,0,14940,56540,1,0,2
323099,6,3,0,14941,203646,1,0,3
323100,4,2,0,14940,104011,1,0,8
323109,2,1,0,14940,215995,1,0,2
323111,3,2,0,14941,102349,1,0,8
323114,2,1,0,14940,50475,1,0,8
323115,2,1,0,14941,27427,1,0,8
323116,4,4,0,14940,107888,1,0,8
323118,3,2,0,14940,5498,1,0,2
323119,6,3,0,14940,28739,1,0,8
323120,2,2,0,14940,102903,1,0,8
323122,2,2,0,14940,62342,1,0,2
323124,4,2,0,14940,287444,1,0,2
323125,2,1,0,14940,159053,5,0,3
323127,2,2,0,14940,120236,5,0,8
323128,2,1,0,14940,38804,1,0,2
323130,2,1,0,14962,49507,1,0,2
323131,4,2,0,14940,131105,7,0,2
323133,5,2,0,14967,39113,2,0,2
323135,3,2,0,14940,190414,1,0,3
323136,4,2,0,14941,178083,1,0,2
323137,2,2,0,14940,144781,7,0,2
323139,3,1,0,14963,31792,1,0,2
323142,2,1,0,14941,82577,1,0,8
323144,2,2,0,14962,88068,5,0,3
323145,4,1,0,14940,121237,3,0,2
323148,5,1,0,14959,77356,1,0,3
323149,4,1,0,14962,540,1,0,2
323151,4,1,0,14941,112043,3,0,8
323152,2,1,0,14940,2734,1,0,8
323156,2,0,0,14944,75119,2,0,8
323157,2,2,0,14940,47146,7,0,8
323159,2,0,0,14944,19085,7,0,8
323160,2,1,0,14940,19841,1,0,2
323161,2,0,0,14941,4513,1,0,2
323163,4,3,0,14940,99856,3,0,8
323164,5,3,0,14941,162123,1,0,8
323165,2,2,0,14941,170103,1,0,8
323166,3,1,0,14959,4068,1,0,2
323167,3,2,0,14964,81898,1,0,2
323170,3,3,0,14941,180539,1,0,8
323171,2,2,0,14961,152148,1,0,2
323176,3,2,0,14940,149999,1,0,3
323177,2,1,0,14940,307290,3,0,8
323186,2,1,0,14944,254807,1,0,8
323189,3,0,0,14941,44568,1,0,8
323193,4,1,0,14941,32155,3,0,8
323194,2,1,0,14940,53765,7,0,2
323195,2,0,0,14962,220406,5,0,2
323196,2,1,0,14960,190855,3,0,2
323198,2,2,0,14941,38598,2,0,2
323199,2,1,0,14961,248191,1,0,2
323200,2,2,0,14963,117922,1,0,2
323203,2,1,0,14959,97778,5,0,2
323205,2,1,0,14944,158286,5,0,8
323207,2,1,0,14941,44899,7,0,8
323210,4,1,0,14961,8263,1,0,2
323212,3,1,0,14940,165192,1,0,2
323213,2,2,0,14966,249956,1,0,2
323214,2,1,0,14941,3337,1,0,8
323215,3,1,0,14959,5911,1,0,2
323216,2,1,0,14959,70373,3,0,3
323219,2,0,0,14944,38495,1,0,8
323221,6,3,0,14944,51791,3,0,8
323223,3,1,0,14962,54036,1,0,2
323225,2,0,0,14941,17867,1,0,8
323226,2,0,0,14944,46024,1,0,8
323227,5,2,0,14940,151994,1,0,8
323230,2,1,0,14941,287003,1,0,2
323231,4,2,0,14940,84542,1,0,8
323233,2,1,0,14967,16750,1,0,2
323235,4,1,0,14940,81492,1,0,2
323237,3,1,0,14941,69559,3,0,8
323239,3,0,0,14940,219965,1,0,8
323240,3,3,0,14944,131953,3,0,8
323241,6,3,0,14959,58875,1,0,2
323242,2,2,0,14959,163657,3,0,2
323243,3,3,0,14941,19445,1,0,8
323248,2,0,0,14940,5689,2,0,2
323250,3,1,0,14962,160588,1,0,2
323251,2,2,0,14940,6642,1,0,3
323252,3,0,0,14967,31152,1,0,2
323256,1,1,0,14941,125246,4,0,8
323257,4,0,0,14962,54191,1,0,2
323258,2,1,0,14960,60927,1,0,2
323263,2,1,0,14944,53455,1,0,8
323266,4,1,0,14961,87186,2,0,3
323267,2,2,0,14940,41599,7,0,3
323269,2,2,0,14944,45018,3,0,8
323271,6,4,0,14962,62696,3,0,2
323278,3,2,0,14940,125091,1,0,2
323287,6,4,0,14960,57460,1,0,2
323288,3,2,0,14940,93831,1,0,2
323290,5,1,0,14941,115533,2,0,8
323293,2,1,0,14941,70102,1,0,8
323294,4,3,0,14940,27215,1,0,2
323297,6,4,0,14940,180693,1,0,8
323301,5,3,0,14940,109066,1,0,8
323302,3,2,0,14940,43518,1,0,8
323303,2,2,0,14940,60785,5,0,8
323304,3,1,0,14940,5180,1,0,2
323309,4,1,0,14941,109482,3,0,2
323311,2,2,0,14966,109619,1,0,2
323314,2,0,0,14966,85289,1,0,3
323315,2,1,0,14944,53920,1,0,8
323320,2,1,0,14962,134728,3,0,2
323322,2,0,0,14962,126248,7,0,2
323325,4,1,0,14941,110935,1,0,2
323326,3,1,0,14964,101933,1,0,2
323330,2,0,0,14941,57035,1,0,2
326082,4,4,0,15076,212739,5,0,2
326083,2,1,0,15076,177945,3,0,2
326092,4,2,0,15076,297448,3,0,2
326095,3,3,0,15076,68701,3,0,2
326100,4,0,0,15076,42488,1,0,2
326118,4,1,0,15076,73572,3,0,2
326132,3,2,0,15076,84851,1,0,2
326137,4,1,0,15076,63547,1,0,2
326145,3,0,0,15076,85876,3,0,2
326148,1,1,0,15076,110427,6,0,2
326166,2,0,0,15076,73914,1,0,2
326174,2,2,0,15076,39427,1,0,2
326182,2,0,0,15076,151961,1,0,2
326183,3,2,0,15076,100281,1,0,2
326189,3,1,0,15076,62171,1,0,2
326193,2,1,0,15076,238582,3,0,2
326202,2,1,0,15076,87671,1,0,2
326217,2,0,0,15076,42406,2,0,2
326225,5,3,0,15076,57957,3,0,2
326226,3,1,0,15076,4344,1,0,2
326255,2,1,0,15076,35818,1,0,2
326264,2,1,0,15076,129524,1,0,2
326274,5,1,0,15076,195510,1,0,2
326290,1,1,0,15076,68530,6,0,2
326301,2,0,0,15076,4621,1,0,2
326323,2,1,0,15076,98075,1,0,2
326336,3,1,0,15076,287397,3,0,2
326345,1,1,0,15076,54862,4,0,2
326357,2,1,0,15076,74597,1,0,2
326371,4,1,0,15076,1387,1,0,2
326386,4,1,0,15076,145545,1,0,2
326391,4,1,0,15076,114157,1,0,2
326398,4,1,0,15076,132617,2,0,2
326407,4,3,0,15076,125589,1,0,2
326412,2,1,0,15076,251504,1,0,2
326418,2,0,0,15076,39694,3,0,2
326428,4,3,0,15076,168000,1,0,2
326431,3,1,0,15076,117719,3,0,2
326459,3,2,0,15076,103663,3,0,2
326468,3,1,0,15076,103516,1,0,2
326501,4,1,0,15076,69983,1,0,2
326513,3,1,0,15076,92488,1,0,2
326521,2,2,0,15076,36364,2,0,2
326526,2,0,0,15076,7486,3,0,2
326529,2,0,0,15076,114345,1,0,2
326532,4,2,0,15076,78357,1,0,2
326548,5,1,0,15076,9452,1,0,2
326560,3,1,0,15076,69129,2,0,2
326570,4,2,0,15076,290268,1,0,2
326582,2,2,0,15076,144903,1,0,2
326587,4,2,0,15076,237146,1,0,2
326593,2,0,0,15076,58990,1,0,2
326598,3,2,0,15076,196946,2,0,2
326610,2,0,0,15076,34858,1,0,2
326629,2,2,0,15076,94105,3,0,2
326637,2,1,0,15076,60623,1,0,2
326639,3,2,0,15076,58646,1,0,2
326643,2,2,0,15076,124652,1,0,2
326655,3,2,0,15076,82288,1,0,2
326663,4,0,0,15076,6470,3,0,2
326665,2,0,0,15076,42241,1,0,2
326672,1,1,0,15076,59763,4,0,2
326691,2,0,0,15076,39028,7,0,2
326696,2,2,0,15076,160622,1,0,2
326705,2,1,0,15076,58818,1,0,2
326717,2,2,0,15076,106015,1,0,2
326730,4,1,0,15076,153244,3,0,2
326734,2,1,0,15076,13882,1,0,2
326736,5,0,0,15076,31066,1,0,2
326740,2,0,0,15076,44630,1,0,2
326742,2,1,0,15076,88269,1,0,2
326753,2,2,0,15076,116969,1,0,2
326763,5,1,0,15076,63805,1,0,2
326766,3,2,0,15076,131211,1,0,2
330737,2,1,0,15280,42418,3,0,2
330745,4,1,0,15284,98124,1,0,8
330748,2,1,0,15283,88665,1,0,3
330753,2,2,0,15283,69747,1,0,2
330762,5,1,0,15279,66647,1,0,2
330770,3,1,0,15283,51908,1,0,2
330787,3,2,0,15284,103408,1,0,8
330788,6,3,0,15280,79685,1,0,3
330792,3,1,0,15280,46194,3,0,2
330795,3,3,0,15278,90194,1,0,3
330800,2,1,0,15279,73188,5,0,3
330803,4,3,0,15281,30704,1,0,8
330809,4,2,0,15278,45225,1,0,2
330812,3,1,0,15281,67198,3,0,8
330819,5,3,0,15281,70703,1,0,8
330820,2,0,0,15284,52813,1,0,8
330827,2,0,0,15281,40823,1,0,8
330830,2,1,0,15281,84366,1,0,8
330834,3,2,0,15279,75480,1,0,2
330836,2,1,0,15284,45161,5,0,8
330841,4,1,0,15281,122919,1,0,8
330845,3,2,0,15278,93093,1,0,2
330846,3,1,0,15284,11750,1,0,8
330851,2,2,0,15283,125595,1,0,2
330854,4,1,0,15281,12852,3,0,8
330857,4,3,0,15279,95609,1,0,2
330861,3,3,0,15280,56273,1,0,3
330866,5,2,0,15284,47518,1,0,8
330868,3,1,0,15281,42354,5,0,8
330870,4,1,0,15279,133621,3,0,2
330875,5,3,0,15284,5072,1,0,8
330877,5,2,0,15283,199148,1,0,3
330879,1,0,0,15283,64169,6,0,2
330881,3,2,0,15280,38373,1,0,3
330883,3,2,0,15280,25947,1,0,2
330884,2,0,0,15280,5555,1,0,3
330886,3,2,0,15280,53859,5,0,2
330887,4,3,0,15280,60038,3,0,2
330897,3,2,0,15280,31472,1,0,2
330904,2,0,0,15281,36597,1,0,8
330906,5,3,0,15280,38250,1,0,2
330914,6,3,0,15281,51419,1,0,8
330915,5,3,0,15280,122584,1,0,2
330916,2,2,0,15284,284621,3,0,8
330917,4,2,0,15279,51002,1,0,2
330920,2,2,0,15284,62791,7,0,8
330923,4,1,0,15279,30858,1,0,2
330924,3,2,0,15284,43502,1,0,8
330928,2,1,0,15280,36904,1,0,2
330932,2,2,0,15279,113555,1,0,3
330943,4,1,0,15283,87041,3,0,2
330947,4,3,0,15283,8937,3,0,3
330950,2,2,0,15279,166090,1,0,3
330952,1,1,0,15284,44140,6,0,8
330955,2,1,0,15279,162073,1,0,2
330964,2,1,0,15280,88570,1,0,2
330970,4,2,0,15279,102402,1,0,2
330972,3,2,0,15283,65912,5,0,2
330995,4,1,0,15280,65730,1,0,2
330996,1,0,0,15283,35914,4,0,2
330998,4,3,0,15284,79397,1,0,8
331000,3,1,0,15284,30243,5,0,8
331004,2,1,0,15280,36537,3,0,2
331016,3,3,0,15284,76723,1,0,8
331037,9,4,0,15281,51559,3,0,8
331047,2,1,0,15279,43056,5,0,2
331056,3,1,0,15280,42227,5,0,2
331057,3,2,0,15280,60313,1,0,3
331060,4,2,0,15281,117902,1,0,8
331064,4,2,0,15278,33071,1,0,2
331068,9,2,0,15281,45637,3,0,8
331070,6,3,0,15278,74524,1,0,2
331071,3,2,0,15283,105673,1,0,2
331084,3,1,0,15278,85991,3,0,2
331085,4,2,0,15284,11384,1,0,8
331090,3,2,0,15283,59578,1,0,2
331094,2,1,0,15280,106427,3,0,2
331099,4,2,0,15280,116900,3,0,2
331102,4,3,0,15280,66922,1,0,2
331106,2,1,0,15281,38862,5,0,8
331107,3,2,0,15280,41844,1,0,2
331115,2,1,0,15280,87901,1,0,2
331117,2,0,0,15283,28631,3,0,2
331122,4,4,0,15284,78824,1,0,8
331125,6,1,0,15284,58293,1,0,8
331128,2,1,0,15280,7246,1,0,2
331129,2,2,0,15284,32439,3,0,8
331130,2,1,0,15284,135461,1,0,8
331133,2,1,0,15283,100892,7,0,2
331135,5,1,0,15279,130945,1,0,2
331143,2,1,0,15278,54988,3,0,2
331145,3,0,0,15281,107937,3,0,8
331149,2,0,0,15279,88379,1,0,2
331151,2,1,0,15279,88283,1,0,2
331152,3,1,0,15294,45907,1,0,1
331153,5,2,0,15296,36406,1,0,1
331154,2,1,0,15291,46132,2,0,2
331155,3,1,0,15299,36991,3,0,8
331156,6,2,0,15294,44772,3,0,1
331157,3,1,0,15299,50239,3,0,8
331158,3,2,0,15294,81706,3,0,8
331160,2,1,0,15299,42240,1,0,8
331161,2,0,0,15299,59687,1,0,8
331163,3,2,0,15292,15293,5,0,3
331164,2,1,0,15294,20651,1,0,1
331165,6,0,0,15295,43050,2,0,8
331166,3,1,0,15299,44410,1,0,8
331167,3,1,0,15298,48186,1,0,2
331168,2,2,0,15293,44255,3,0,1
331171,2,1,0,15293,108079,1,0,1
331173,2,0,0,15296,25901,1,0,1
331175,2,2,0,15294,44031,1,0,1
331176,4,3,0,15299,40672,1,0,8
331178,2,0,0,15295,51083,1,0,8
331179,2,0,0,15298,81290,1,0,2
331181,2,0,0,15294,52264,1,0,1
331182,1,0,0,15293,55470,6,0,1
331184,3,0,0,15294,44324,1,0,8
331185,2,0,0,15292,61842,1,0,2
331187,2,1,0,15299,13539,1,0,8
331188,3,1,0,15294,94126,1,0,1
331189,4,1,0,15295,4905,3,0,8
331191,3,2,0,15293,6091,1,0,1
331192,1,0,0,15293,12326,6,0,1
331193,3,2,0,15294,10692,1,0,1
331194,4,0,0,15295,33677,3,0,8
331195,2,0,0,15299,144198,1,0,8
331196,2,2,0,15295,105877,3,0,8
331197,1,0,0,15299,12933,6,0,8
331198,2,0,0,15293,47764,1,0,1
331199,2,0,0,15294,19001,7,0,1
331200,3,2,0,15292,13073,1,0,2
331201,2,1,0,15299,53052,1,0,8
331202,1,0,0,15299,72002,6,0,8
331204,4,3,0,15293,40643,3,0,1
331205,2,1,0,15299,43859,7,0,8
331206,3,1,0,15293,41879,3,0,1
331207,2,1,0,15295,24295,2,0,8
331209,2,1,0,15293,20576,1,0,1
331210,2,1,0,15298,11719,3,0,2
331211,3,2,0,15299,38685,1,0,8
331212,2,1,0,15295,23448,1,0,8
331214,4,2,0,15295,20158,1,0,8
331215,2,0,0,15294,50942,1,0,1
331217,2,0,0,15292,109426,3,0,2
331218,3,2,0,15299,108202,1,0,8
331219,3,1,0,15293,91066,3,0,1
331220,2,1,0,15299,15200,3,0,8
331221,5,2,0,15296,68662,1,0,1
331222,3,1,0,15295,81916,1,0,8
331224,1,0,0,15299,20429,6,0,8
331225,7,1,0,15299,89637,1,0,8
331226,2,0,0,15293,8623,1,0,1
331227,4,2,0,15292,16441,3,0,2
331228,2,2,0,15292,83377,3,0,2
331229,2,0,0,15299,42602,1,0,8
331230,3,1,0,15298,55377,2,0,3
331231,3,1,0,15291,47932,1,0,2
331232,3,0,0,15293,53389,3,0,1
331233,6,1,0,15296,7159,3,0,1
331234,2,2,0,15296,171203,1,0,1
331235,2,2,0,15299,104897,1,0,8
331236,2,1,0,15293,16874,3,0,1
331237,2,2,0,15295,38218,1,0,8
331238,2,0,0,15299,92168,1,0,8
331239,2,1,0,15293,43721,1,0,1
331240,4,2,0,15294,87759,1,0,1
331241,4,0,0,15298,37516,1,0,2
331242,3,1,0,15291,26258,1,0,2
331243,4,1,0,15293,174756,1,0,1
331244,3,3,0,15293,76697,1,0,1
331245,3,1,0,15295,40811,2,0,8
331246,4,1,0,15293,6012,1,0,1
331247,3,2,0,15299,65308,1,0,8
331248,2,2,0,15299,21758,7,0,8
331249,2,1,0,15295,99022,1,0,8
331250,2,0,0,15293,36523,1,0,1
331251,2,1,0,15291,56501,5,0,2
331252,2,1,0,15293,91556,1,0,1
331253,2,1,0,15299,27062,1,0,8
331254,2,2,0,15293,46076,1,0,1
331255,3,2,0,15293,14362,1,0,1
331256,3,2,0,15296,22688,1,0,1
331257,6,2,0,15293,48945,3,0,1
331258,2,2,0,15293,261128,2,0,1
331259,2,1,0,15296,50717,1,0,1
331260,2,0,0,15294,8069,7,0,1
331261,4,2,0,15291,47510,1,0,3
331263,1,0,0,15294,25567,6,0,1
331264,2,0,0,15293,97186,7,0,1
331265,3,2,0,15292,33388,1,0,3
331266,2,2,0,15293,36786,1,0,1
331267,4,1,0,15298,2966,1,0,2
331268,2,0,0,15299,43962,3,0,8
331269,4,1,0,15294,111997,1,0,8
331270,2,2,0,15296,11673,1,0,1
331271,2,0,0,15291,46329,1,0,3
331272,2,1,0,15299,22845,1,0,8
331274,2,0,0,15299,62591,1,0,8
331276,6,3,0,15291,93636,1,0,2
331277,5,3,0,15293,132154,1,0,1
331279,2,1,0,15293,50408,3,0,1
331280,2,0,0,15293,24518,1,0,1
331281,2,1,0,15293,102939,2,0,1
331282,2,0,0,15295,40845,1,0,8
331283,1,1,0,15293,26415,4,0,1
331284,5,2,0,15298,87446,1,0,2
331285,2,0,0,15299,35074,1,0,8
331286,3,0,0,15294,5695,1,0,1
331287,2,1,0,15292,18534,2,0,2
331288,4,1,0,15294,42034,1,0,1
331289,2,0,0,15294,27927,3,0,8
331290,2,0,0,15293,3955,3,0,1
331291,1,0,0,15296,43033,4,0,1
331292,2,1,0,15296,155569,1,0,1
331293,1,0,0,15299,2057,6,0,8
331294,7,2,0,15295,22711,3,0,8
331295,3,0,0,15293,5458,3,0,1
331296,3,1,0,15299,42825,1,0,8
331297,2,1,0,15295,15261,1,0,8
331299,2,0,0,15296,90263,1,0,1
331300,2,0,0,15291,11999,2,0,2
331302,2,1,0,15294,82646,1,0,1
331303,3,1,0,15296,50127,1,0,1
331304,1,0,0,15293,23425,6,0,1
331305,2,0,0,15299,42533,1,0,8
331306,4,2,0,15294,14331,1,0,1
331307,4,2,0,15293,32425,1,0,1
331309,2,0,0,15294,43738,1,0,1
331310,2,1,0,15291,80245,2,0,2
331311,5,1,0,15293,47820,1,0,1
331312,2,2,0,15295,32521,1,0,8
331313,2,1,0,15291,67464,5,0,2
331315,2,0,0,15296,33291,1,0,1
331316,3,3,0,15299,74402,1,0,8
331317,4,3,0,15293,66339,3,0,1
331319,4,1,0,15293,57251,3,0,1
