PERID,household_id,age,PNUM,sex,pemploy,pstudent,ptype,educ
953778,318344,49,3,1,1,3,1,9
953787,318346,20,1,1,2,2,3,9
953788,318346,8,2,2,4,1,7,1
953789,318346,14,3,2,4,1,7,1
953790,318346,34,4,2,3,3,4,13
953791,318346,42,5,1,1,3,1,9
953792,318346,3,6,2,4,3,8,1
953799,318349,79,1,1,3,3,5,9
953800,318349,45,2,1,2,3,2,9
953805,318351,7,1,2,4,1,7,1
953806,318351,58,2,1,1,3,1,9
953807,318351,40,3,2,2,3,2,9
953808,318352,64,1,2,3,3,4,13
953809,318352,50,2,2,3,3,4,9
953810,318352,32,3,2,3,3,4,9
953811,318352,85,4,1,3,3,5,9
953852,318363,21,1,2,2,2,3,9
953853,318363,22,2,2,2,2,3,9
953854,318363,55,3,2,3,3,4,9
953855,318363,49,4,1,2,3,2,9
953863,318367,21,1,1,2,3,2,13
953864,318367,51,2,1,1,3,1,1
953865,318367,65,3,2,1,3,1,9
953866,318367,42,4,1,1,3,1,13
953867,318367,64,5,2,3,3,4,9
953868,318368,8,1,1,4,1,7,1
953869,318368,14,2,2,4,1,7,1
953870,318368,26,3,1,3,2,3,13
953871,318368,63,4,2,3,3,4,9
953872,318368,49,5,1,1,3,1,13
953887,318373,82,1,2,3,3,5,13
953888,318373,43,2,1,3,3,4,1
953889,318373,68,3,1,3,3,5,9
953890,318374,20,1,2,3,2,3,9
953891,318374,18,2,2,3,2,3,9
953892,318374,30,3,2,3,3,4,13
953893,318374,38,4,1,2,2,3,9
953905,318379,47,1,1,2,3,2,13
953906,318379,51,2,2,1,3,1,9
953907,318379,55,3,1,2,3,2,9
953925,318384,40,1,2,1,3,1,9
953926,318384,56,2,1,1,3,1,13
953927,318385,14,1,2,4,1,7,1
953928,318385,11,2,2,4,1,7,1
953929,318385,53,3,1,1,3,1,9
953930,318385,51,4,2,1,3,1,9
953946,318389,72,1,2,3,3,5,13
953947,318389,66,2,1,1,3,1,9
953950,318391,10,1,2,4,1,7,1
953951,318391,53,2,2,2,3,2,13
953952,318391,46,3,1,1,3,1,9
953953,318391,49,4,1,1,3,1,9
953954,318391,44,5,2,1,3,1,13
953955,318391,4,6,2,4,3,8,1
953961,318394,90,1,2,3,3,5,13
953962,318394,47,2,2,1,3,1,13
953963,318394,72,3,1,1,3,1,13
953964,318394,74,4,2,3,3,5,1
953975,318398,20,1,2,1,2,1,9
953976,318398,11,2,2,4,1,7,1
953977,318398,52,3,1,1,3,1,9
953978,318398,37,4,2,1,3,1,13
953979,318398,4,5,2,4,3,8,1
953980,318399,63,1,1,3,3,4,13
953981,318399,62,2,2,2,3,2,9
953983,318401,75,1,1,2,3,2,1
953984,318401,78,2,2,3,3,5,9
953988,318403,51,1,1,1,3,1,1
953989,318403,52,2,1,1,3,1,1
953992,318405,10,1,2,4,1,7,1
953993,318405,16,2,2,3,1,6,1
953994,318405,60,3,1,1,3,1,13
953995,318405,54,4,2,1,3,1,9
954004,318408,18,1,1,3,3,4,9
954005,318408,19,2,2,2,2,3,9
954006,318408,57,3,1,1,3,1,13
954007,318408,53,4,2,3,3,4,1
954019,318412,57,1,2,1,3,1,9
954033,318417,21,1,1,2,3,2,9
954034,318417,17,2,1,3,1,6,1
954035,318417,55,3,2,2,3,2,1
954036,318417,75,4,1,1,3,1,13
954060,318425,22,1,1,2,2,3,9
954061,318425,68,2,1,3,3,5,9
954062,318425,68,3,2,3,3,5,9
954063,318425,54,4,1,1,3,1,1
954069,318427,17,1,2,3,1,6,1
954070,318427,16,2,1,3,1,6,1
954071,318427,16,3,1,3,1,6,1
954072,318427,33,4,2,1,3,1,13
954073,318427,46,5,1,1,3,1,13
954074,318428,57,1,1,1,3,1,13
954075,318428,47,2,2,1,3,1,9
954078,318430,21,1,2,2,2,3,9
954079,318430,58,2,1,1,3,1,13
954080,318431,43,1,1,1,3,1,9
954081,318431,53,2,1,1,3,1,9
954082,318431,45,3,1,3,3,4,9
954083,318431,77,4,2,3,3,5,13
954090,318435,67,1,2,3,3,5,9
954091,318435,53,2,1,2,3,2,13
954096,318438,14,1,2,4,1,7,1
954097,318438,13,2,2,4,1,7,1
954098,318438,37,3,2,2,3,2,1
954099,318439,22,1,2,2,2,3,9
954100,318439,24,2,1,1,3,1,13
954101,318439,22,3,2,2,3,2,9
954102,318439,23,4,2,2,2,3,9
954103,318439,66,5,1,1,3,1,13
954104,318439,65,6,1,2,3,2,9
954105,318439,54,7,1,1,3,1,13
954106,318439,53,8,1,1,3,1,13
954107,318439,0,9,1,4,3,8,1
954108,318440,9,1,2,4,1,7,1
954109,318440,16,2,1,3,1,6,1
954110,318440,16,3,2,3,1,6,1
954111,318440,13,4,2,4,1,7,1
954112,318440,11,5,1,4,1,7,1
954113,318440,20,6,1,2,2,3,9
954114,318440,63,7,1,3,3,4,9
954115,318440,42,8,2,1,3,1,9
954116,318441,68,1,2,3,3,5,9
954117,318441,72,2,1,3,3,5,9
954118,318442,21,1,1,1,3,1,9
954119,318442,19,2,1,2,2,3,9
954120,318442,49,3,1,1,3,1,9
954121,318442,66,4,2,3,3,5,13
954122,318443,20,1,2,1,2,1,9
954123,318443,21,2,2,2,2,3,9
954124,318443,9,3,1,4,1,7,1
954125,318443,47,4,1,1,3,1,1
954126,318443,51,5,2,3,3,4,1
954149,318450,12,1,1,4,1,7,1
954150,318450,32,2,2,3,3,4,13
954151,318450,31,3,1,1,3,1,13
954152,318450,1,4,2,4,3,8,1
954153,318451,49,1,2,1,3,1,13
954154,318451,55,2,1,1,3,1,13
954160,318453,93,1,1,3,3,5,9
954161,318454,52,1,2,1,3,1,9
954162,318454,46,2,2,2,3,2,1
954163,318454,47,3,1,1,3,1,1
954164,318455,20,1,2,3,2,3,9
954165,318455,60,2,2,1,3,1,9
954166,318455,59,3,1,1,3,1,9
954167,318456,74,1,1,3,3,5,9
954168,318456,94,2,2,3,3,5,9
954169,318456,56,3,1,1,3,1,13
954173,318458,60,1,1,1,3,1,9
954174,318458,51,2,2,1,3,1,9
954181,318461,9,1,1,4,1,7,1
954182,318461,22,2,2,2,2,3,9
954183,318461,20,3,2,3,2,3,9
954184,318461,35,4,2,3,2,3,9
954185,318461,46,5,1,3,3,4,1
954186,318461,6,6,2,4,1,7,1
954199,318467,7,1,2,4,1,7,1
954200,318467,66,2,2,3,3,5,9
954201,318467,45,3,2,2,3,2,13
954202,318467,67,4,1,1,3,1,13
954215,318472,34,1,2,2,3,2,9
954216,318472,33,2,1,1,3,1,13
954217,318472,4,3,1,4,3,8,1
954218,318473,62,1,2,1,3,1,13
954219,318473,68,2,1,3,3,5,9
954228,318475,82,1,2,3,3,5,9
954229,318475,72,2,1,2,3,2,13
954233,318477,12,1,1,4,1,7,1
954234,318477,41,2,2,1,3,1,9
954235,318477,35,3,1,3,3,4,13
954236,318478,38,1,2,3,3,4,13
954237,318478,34,2,2,1,3,1,13
954238,318478,79,3,2,3,3,5,1
954239,318478,5,4,1,4,1,8,1
954240,318478,4,5,2,4,3,8,1
954241,318478,3,6,2,4,3,8,1
954249,318481,35,1,2,1,3,1,9
954250,318481,40,2,1,3,3,4,9
954251,318481,1,3,2,4,3,8,1
954252,318482,27,1,2,1,2,1,13
954253,318482,41,2,1,1,3,1,9
954254,318482,65,3,2,1,3,1,9
954255,318482,0,4,1,4,3,8,1
954256,318483,10,1,1,4,1,7,1
954257,318483,11,2,2,4,1,7,1
954258,318483,9,3,2,4,1,7,1
954259,318483,56,4,1,1,3,1,1
954260,318483,45,5,2,2,3,2,9
954263,318485,23,1,2,2,2,3,9
954264,318485,56,2,2,2,3,2,9
954266,318487,62,1,1,2,3,2,9
954267,318487,47,2,1,2,3,2,9
954270,318489,36,1,2,2,3,2,9
954271,318489,37,2,1,2,2,3,9
954272,318490,17,1,1,3,1,6,1
954273,318490,21,2,2,2,3,2,9
954274,318490,50,3,1,1,3,1,1
954275,318491,17,1,1,3,1,6,1
954276,318491,47,2,2,1,3,1,9
954277,318491,53,3,1,1,3,1,9
954286,318494,21,1,1,2,2,3,9
954287,318494,21,2,1,1,2,1,9
954288,318494,21,3,1,2,2,3,13
954289,318494,58,4,2,3,3,4,1
954290,318494,47,5,1,1,3,1,9
954291,318494,56,6,1,3,3,4,9
954294,318496,10,1,1,4,1,7,1
954295,318496,12,2,2,4,1,7,1
954296,318496,60,3,2,1,3,1,13
954297,318497,19,1,2,2,2,3,9
954298,318497,45,2,1,1,3,1,13
954299,318497,54,3,1,1,3,1,13
954300,318497,53,4,2,1,3,1,9
954301,318498,58,1,1,2,3,2,9
954302,318498,49,2,1,1,3,1,1
954307,318500,49,1,1,1,3,1,13
954308,318500,60,2,2,1,3,1,13
954317,318503,14,1,2,4,1,7,1
954318,318503,17,2,1,3,1,6,1
954319,318503,14,3,2,4,1,7,1
954320,318503,39,4,2,2,3,2,9
954321,318503,40,5,1,1,3,1,9
954333,318507,13,1,2,4,1,7,1
954334,318507,50,2,1,1,3,1,1
954335,318507,33,3,2,2,3,2,13
954336,318508,32,1,1,1,3,1,9
954337,318508,46,2,1,1,3,1,9
954349,318513,14,1,2,4,1,7,1
954350,318513,37,2,1,1,3,1,13
954351,318513,54,3,1,2,3,2,13
954352,318513,41,4,2,3,3,4,9
954353,318513,51,5,2,1,3,1,9
954354,318513,72,6,2,3,3,5,9
954355,318514,7,1,2,4,1,7,1
954356,318514,12,2,1,4,1,7,1
954357,318514,10,3,2,4,1,7,1
954358,318514,47,4,2,1,3,1,9
954359,318514,58,5,1,3,3,4,13
954379,318519,51,1,1,1,3,1,13
954380,318519,39,2,2,3,3,4,9
954381,318519,6,3,2,4,1,7,1
954382,318519,4,4,1,4,3,8,1
954387,318521,16,1,1,3,1,6,1
954388,318521,34,2,2,3,3,4,9
954389,318521,45,3,1,1,3,1,9
954390,318521,43,4,1,1,3,1,13
954391,318522,65,1,1,1,3,1,13
954392,318522,54,2,2,1,3,1,13
954395,318524,77,1,2,3,3,5,9
954396,318524,53,2,2,1,3,1,9
954397,318524,93,3,1,3,3,5,9
954400,318526,18,1,2,3,2,3,9
954401,318526,17,2,2,3,1,6,1
954402,318526,19,3,2,3,2,3,13
954403,318526,53,4,1,1,3,1,13
954404,318526,48,5,2,3,3,4,13
954410,318529,8,1,1,4,3,7,1
954411,318529,11,2,1,4,1,7,1
954412,318529,39,3,2,3,3,4,9
954413,318529,38,4,1,1,3,1,13
954418,318532,18,1,2,3,2,3,9
954419,318532,13,2,2,4,3,7,1
954420,318532,10,3,2,4,1,7,1
954421,318532,48,4,1,1,3,1,13
954422,318532,44,5,2,3,3,4,9
954423,318532,3,6,2,4,3,8,1
954424,318533,17,1,2,3,1,6,1
954425,318533,62,2,2,3,3,4,9
954432,318537,62,1,1,2,3,2,9
954433,318537,64,2,2,3,3,4,13
954448,318543,62,1,2,3,3,4,9
954449,318543,76,2,1,3,3,5,9
954452,318545,39,1,1,1,2,1,9
954453,318545,43,2,2,2,3,2,13
954454,318546,46,1,2,2,3,2,13
954455,318546,70,2,1,2,3,2,9
954456,318547,26,1,2,2,2,3,9
954457,318547,39,2,1,3,3,4,13
954467,318550,16,1,2,3,1,6,1
954468,318550,15,2,2,4,1,7,1
954469,318550,8,3,2,4,1,7,1
954470,318550,7,4,2,4,1,7,1
954471,318550,12,5,2,4,1,7,1
954472,318550,37,6,1,1,3,1,9
954473,318550,44,7,2,2,3,2,9
954474,318550,44,8,2,2,3,2,1
954494,318557,36,1,1,1,3,1,13
954495,318557,44,2,1,3,3,4,9
954496,318557,32,3,1,1,3,1,9
954509,318561,15,1,1,4,1,7,1
954510,318561,53,2,2,1,3,1,13
954511,318561,55,3,1,1,3,1,1
954516,318563,17,1,2,3,1,6,1
954517,318563,14,2,1,4,1,7,1
954518,318563,17,3,2,3,1,6,1
954519,318563,58,4,2,1,3,1,13
954520,318564,16,1,1,3,1,6,1
954521,318564,15,2,2,4,1,7,1
954522,318564,49,3,2,1,3,1,9
954523,318564,53,4,1,2,3,2,13
954537,318569,8,1,1,4,1,7,1
954538,318569,31,2,2,1,3,1,13
954548,318573,38,1,1,1,3,1,9
954549,318573,43,2,2,3,3,4,1
954550,318573,59,3,1,1,3,1,13
954568,318579,62,1,2,1,3,1,9
954569,318579,37,2,2,3,3,4,9
954570,318579,67,3,1,3,3,5,9
954571,318579,5,4,1,4,3,8,1
954572,318579,4,5,1,4,3,8,1
954573,318579,0,6,1,4,3,8,1
954574,318580,22,1,1,1,3,1,9
954575,318580,42,2,2,1,3,1,13
954576,318580,48,3,1,1,3,1,9
954582,318583,49,1,1,1,3,1,9
954583,318583,35,2,1,1,2,1,9
954584,318583,32,3,1,2,3,2,13
954585,318584,33,1,1,2,3,2,9
954586,318584,47,2,2,1,3,1,9
954592,318586,63,1,1,1,3,1,13
954593,318586,69,2,2,3,3,5,13
954611,318592,34,1,2,3,3,4,9
954612,318592,77,2,1,1,3,1,9
954613,318593,58,1,1,1,3,1,13
954614,318593,46,2,1,1,3,1,13
954615,318593,67,3,1,1,3,1,13
954616,318593,54,4,1,1,3,1,13
954617,318593,65,5,2,2,3,2,9
954639,318600,68,1,2,3,3,5,9
954640,318601,37,1,2,2,2,3,9
954641,318601,35,2,1,1,3,1,13
954642,318602,50,1,2,2,3,2,9
954643,318602,34,2,1,3,3,4,1
954654,318606,59,1,2,3,3,4,9
954655,318606,84,2,1,3,3,5,1
954656,318607,37,1,1,3,2,3,13
954657,318607,52,2,2,2,3,2,13
954658,318607,34,3,2,1,3,1,9
954659,318607,5,4,2,4,1,8,1
954660,318607,1,5,1,4,3,8,1
954661,318608,47,1,2,1,3,1,13
954662,318608,47,2,1,1,3,1,13
954682,318614,11,1,2,4,1,7,1
954683,318614,8,2,2,4,1,7,1
954684,318614,15,3,2,4,1,7,1
954685,318614,51,4,1,3,3,4,9
954686,318614,33,5,2,3,3,4,1
954687,318614,1,6,2,4,3,8,1
954688,318615,59,1,2,3,3,4,9
954689,318615,32,2,1,1,3,1,13
954690,318615,61,3,1,3,3,4,9
954713,318624,44,1,1,1,3,1,9
954714,318624,32,2,2,1,3,1,13
954715,318624,40,3,1,3,3,4,1
954719,318626,7,1,1,4,3,7,1
954720,318626,13,2,1,4,1,7,1
954721,318626,31,3,1,1,3,1,9
954722,318627,59,1,2,3,3,4,1
954723,318627,91,2,1,3,3,5,9
954724,318628,32,1,2,1,3,1,13
954725,318628,43,2,2,1,3,1,9
954726,318628,6,3,2,4,1,7,1
954727,318628,4,4,1,4,3,8,1
954728,318628,1,5,1,4,3,8,1
954729,318628,0,6,2,4,3,8,1
954730,318629,20,1,2,2,2,3,9
954731,318629,17,2,2,3,1,6,1
954732,318629,64,3,2,2,3,2,1
954737,318631,18,1,2,3,2,3,9
954738,318631,47,2,2,3,3,4,1
954766,318639,11,1,1,4,1,7,1
954767,318639,35,2,2,3,3,4,9
954768,318639,60,3,1,3,3,4,9
954769,318639,50,4,2,1,3,1,9
954770,318640,64,1,1,1,3,1,13
954771,318640,57,2,2,3,3,4,13
954772,318641,18,1,1,3,2,3,9
954773,318641,54,2,2,1,3,1,1
954774,318642,18,1,2,3,2,3,9
954775,318642,21,2,2,3,3,4,9
954776,318642,41,3,1,1,3,1,9
954777,318642,51,4,2,2,3,2,9
954784,318645,84,1,2,3,3,5,9
954785,318645,73,2,1,3,3,5,13
954786,318646,11,1,1,4,1,7,1
954787,318646,9,2,1,4,1,7,1
954788,318646,18,3,2,3,2,3,9
954789,318646,35,4,2,3,3,4,9
954790,318646,51,5,2,2,3,2,9
954795,318648,61,1,1,3,3,4,9
954796,318648,60,2,2,3,3,4,9
954797,318648,71,3,2,3,3,5,9
954798,318649,66,1,2,3,3,5,13
954799,318649,84,2,1,3,3,5,1
954800,318650,34,1,1,3,3,4,1
954801,318650,41,2,2,1,3,1,9
954802,318650,5,3,1,4,1,8,1
954808,318653,49,1,2,3,3,4,13
954809,318653,29,2,1,1,3,1,13
954810,318653,43,3,2,2,3,2,13
954811,318653,31,4,1,1,3,1,9
954812,318653,40,5,2,2,3,2,13
954815,318655,23,1,2,1,3,1,1
954816,318655,18,2,1,3,2,3,9
954817,318655,17,3,2,3,1,6,1
954818,318655,48,4,1,2,3,2,1
954819,318655,71,5,2,3,3,5,13
954824,318657,58,1,1,1,3,1,9
954825,318657,39,2,2,1,3,1,13
954826,318657,5,3,1,4,1,8,1
954838,318661,16,1,1,3,1,6,1
954839,318661,19,2,2,3,2,3,9
954840,318661,16,3,1,3,1,6,1
954841,318661,42,4,2,2,3,2,9
954842,318661,54,5,1,1,3,1,1
954843,318662,36,1,2,1,3,1,13
954844,318662,63,2,2,3,3,4,13
954845,318662,48,3,1,1,3,1,9
954846,318662,1,4,1,4,3,8,1
954847,318662,0,5,1,4,3,8,1
954873,318668,75,1,1,2,3,2,13
954874,318668,71,2,2,3,3,5,13
954879,318671,7,1,1,4,1,7,1
954880,318671,7,2,2,4,1,7,1
954881,318671,40,3,1,1,3,1,9
954882,318671,42,4,2,3,3,4,1
954883,318672,14,1,1,4,1,7,1
954884,318672,18,2,2,3,2,3,9
954885,318672,10,3,1,4,1,7,1
954886,318672,27,4,2,3,2,3,13
954887,318672,46,5,1,3,3,4,1
954888,318672,4,6,1,4,3,8,1
954889,318672,0,7,2,4,3,8,1
954892,318674,18,1,2,3,2,3,9
954893,318674,55,2,1,3,3,4,13
954894,318675,66,1,2,3,3,5,9
954895,318675,63,2,1,1,3,1,9
954896,318676,13,1,2,4,1,7,1
954897,318676,7,2,1,4,3,7,1
954898,318676,60,3,1,1,3,1,9
954899,318676,56,4,2,3,3,4,13
954900,318677,65,1,1,1,3,1,1
954901,318677,84,2,2,3,3,5,1
954902,318678,87,1,2,3,3,5,1
954917,318683,36,1,2,1,3,1,9
954918,318683,45,2,1,2,3,2,9
954919,318683,5,3,2,4,1,8,1
954920,318684,6,1,1,4,3,7,1
954921,318684,14,2,2,4,1,7,1
954922,318684,78,3,1,3,3,5,13
954923,318684,38,4,2,2,3,2,9
954924,318685,67,1,2,3,3,5,13
954925,318685,70,2,1,1,3,1,9
954928,318687,12,1,2,4,1,7,1
954929,318687,35,2,2,1,3,1,9
954930,318687,41,3,1,3,3,4,9
954931,318687,0,4,2,4,3,8,1
954932,318688,66,1,2,3,3,5,9
954933,318688,40,2,2,1,3,1,9
954934,318688,67,3,1,3,3,5,9
954935,318689,53,1,1,3,3,4,9
954936,318689,59,2,2,1,3,1,9
954937,318690,54,1,1,1,3,1,9
954938,318691,42,1,2,2,3,2,13
954939,318691,66,2,2,3,3,5,13
954940,318691,45,3,1,1,3,1,13
954941,318691,48,4,1,1,3,1,13
954942,318692,28,1,1,2,2,3,13
954943,318692,33,2,1,2,3,2,9
954952,318695,53,1,2,1,3,1,13
954953,318695,33,2,1,1,3,1,9
954954,318695,33,3,1,1,3,1,9
954957,318697,74,1,2,3,3,5,9
954958,318697,40,2,2,1,3,1,9
954959,318697,75,3,1,2,3,2,13
954976,318701,19,1,1,2,2,3,9
954977,318701,10,2,1,4,1,7,1
954978,318701,32,3,1,2,3,2,9
954983,318704,77,1,1,3,3,5,9
954984,318704,77,2,2,3,3,5,13
954985,318705,12,1,1,4,1,7,1
954986,318705,14,2,1,4,1,7,1
954987,318705,17,3,2,3,1,6,1
954988,318705,35,4,1,1,3,1,9
954989,318705,41,5,2,3,3,4,13
955002,318709,17,1,1,3,1,6,1
955003,318709,9,2,1,4,1,7,1
955004,318709,43,3,2,1,3,1,9
955005,318709,79,4,2,3,3,5,1
955017,318713,34,1,2,3,3,4,13
955018,318713,44,2,1,3,3,4,9
955019,318714,23,1,1,1,3,1,9
955020,318714,57,2,2,3,3,4,1
955024,318716,24,1,1,1,2,1,9
955025,318716,35,2,1,2,2,3,9
955026,318716,76,3,1,1,3,1,9
955027,318716,51,4,2,2,3,2,13
955039,318721,23,1,2,1,2,1,9
955040,318721,47,2,2,1,3,1,13
955041,318721,34,3,2,1,3,1,13
955042,318721,65,4,1,1,3,1,9
955043,318721,6,5,1,4,1,7,1
955044,318721,3,6,2,4,3,8,1
955045,318722,21,1,2,3,2,3,9
955046,318722,18,2,2,3,2,3,9
955047,318722,17,3,2,3,1,6,1
955048,318722,58,4,1,1,3,1,13
955049,318722,56,5,2,3,3,4,13
955050,318722,88,6,2,3,3,5,9
955063,318727,53,1,2,3,3,4,1
955064,318727,77,2,1,3,3,5,13
955073,318730,47,1,1,3,3,4,9
955074,318730,64,2,2,3,3,4,9
955075,318731,16,1,2,3,1,6,1
955076,318731,44,2,1,1,3,1,9
955077,318731,50,3,2,3,3,4,13
955078,318732,9,1,2,4,1,7,1
955079,318732,8,2,2,4,1,7,1
955080,318732,34,3,1,1,3,1,13
955081,318732,41,4,2,1,3,1,13
955082,318732,0,5,1,4,3,8,1
955083,318733,41,1,2,3,3,4,9
955084,318733,56,2,2,1,3,1,13
955085,318733,52,3,1,3,3,4,9
955086,318734,28,1,2,1,3,1,9
955087,318734,39,2,1,1,3,1,9
955088,318734,0,3,2,4,3,8,1
955089,318735,16,1,1,3,1,6,1
955090,318735,8,2,2,4,1,7,1
955091,318735,37,3,2,3,2,3,9
955092,318735,32,4,1,1,3,1,13
955093,318735,0,5,1,4,3,8,1
955105,318738,11,1,2,4,3,7,1
955106,318738,44,2,1,1,3,1,9
955107,318738,42,3,2,3,3,4,1
955108,318738,3,4,2,4,3,8,1
955124,318744,31,1,1,3,3,4,9
955125,318744,37,2,1,1,3,1,13
955126,318744,42,3,2,3,3,4,9
955133,318747,22,1,2,2,2,3,9
955134,318747,18,2,1,3,2,3,9
955135,318747,49,3,1,1,3,1,1
955136,318747,50,4,2,1,3,1,1
955142,318750,11,1,2,4,1,7,1
955143,318750,13,2,2,4,1,7,1
955144,318750,16,3,1,3,1,6,1
955145,318750,31,4,2,3,3,4,9
955146,318750,50,5,1,1,3,1,13
955147,318750,5,6,2,4,1,8,1
955150,318752,59,1,1,1,3,1,9
955151,318752,78,2,2,3,3,5,13
955154,318754,22,1,2,1,3,1,13
955155,318754,53,2,1,1,3,1,13
955159,318756,17,1,2,3,1,6,1
955160,318756,19,2,1,3,3,4,1
955161,318756,65,3,2,1,3,1,9
955162,318756,46,4,1,1,3,1,13
955173,318761,22,1,1,1,2,1,9
955174,318761,59,2,2,3,3,4,9
955175,318761,50,3,1,2,3,2,13
955191,318766,14,1,2,4,1,7,1
955192,318766,15,2,1,4,1,7,1
955193,318766,36,3,2,3,2,3,9
955194,318766,46,4,1,2,3,2,9
955195,318767,12,1,2,4,1,7,1
955196,318767,13,2,2,4,1,7,1
955197,318767,45,3,2,1,3,1,9
955198,318768,60,1,1,3,3,4,9
955199,318768,53,2,2,3,3,4,9
955205,318770,68,1,1,3,3,5,13
955206,318770,74,2,2,3,3,5,9
955207,318771,19,1,2,2,2,3,9
955208,318771,17,2,2,3,1,6,1
955209,318771,59,3,2,1,3,1,13
955210,318771,51,4,1,1,3,1,1
955217,318775,44,1,1,1,3,1,9
955218,318775,32,2,2,1,3,1,1
955219,318775,1,3,2,4,3,8,1
955220,318776,22,1,2,2,3,2,9
955221,318776,17,2,1,3,1,6,1
955222,318776,64,3,2,2,3,2,1
955223,318776,0,4,2,4,3,8,1
955248,318784,45,1,1,1,3,1,13
955249,318784,32,2,2,1,3,1,13
955250,318784,5,3,2,4,1,8,1
955251,318784,1,4,1,4,3,8,1
955252,318785,66,1,2,3,3,5,13
955253,318785,50,2,1,1,3,1,1
955254,318785,59,3,2,1,3,1,13
955255,318785,90,4,1,3,3,5,13
955281,318796,47,1,2,1,3,1,9
955282,318796,45,2,1,1,3,1,9
955283,318797,45,1,1,3,3,4,13
955284,318797,51,2,2,3,3,4,1
955285,318798,9,1,1,4,1,7,1
955286,318798,50,2,1,2,3,2,9
955287,318798,33,3,2,1,3,1,9
955299,318803,65,1,2,1,3,1,9
955300,318803,73,2,1,3,3,5,9
955304,318805,18,1,2,3,2,3,9
955305,318805,22,2,1,2,2,3,13
955306,318805,16,3,2,3,1,6,1
955307,318805,32,4,2,1,3,1,1
955308,318805,64,5,1,3,3,4,9
955323,318810,70,1,2,3,3,5,9
955324,318810,53,2,1,1,3,1,13
955325,318811,94,1,2,3,3,5,1
955326,318811,73,2,1,2,3,2,9
955352,318819,17,1,1,3,1,6,1
955353,318819,31,2,2,1,3,1,9
955354,318819,72,3,1,2,3,2,9
955355,318819,2,4,2,4,3,8,1
955363,318822,73,1,2,3,3,5,1
955364,318822,55,2,1,1,3,1,13
955365,318823,12,1,1,4,1,7,1
955366,318823,13,2,2,4,1,7,1
955367,318823,58,3,1,1,3,1,9
955368,318823,53,4,2,1,3,1,9
955373,318825,24,1,1,3,3,4,9
955374,318825,79,2,2,3,3,5,9
955375,318825,67,3,1,3,3,5,9
955378,318827,66,1,1,1,3,1,13
955379,318827,45,2,1,1,3,1,9
955380,318827,65,3,2,1,3,1,13
955381,318827,48,4,1,1,3,1,13
955389,318831,16,1,2,3,1,6,1
955390,318831,7,2,1,4,1,7,1
955391,318831,45,3,1,1,3,1,13
955392,318831,50,4,2,3,3,4,13
955393,318832,23,1,1,1,3,1,9
955394,318832,20,2,2,1,2,1,9
955395,318832,54,3,2,3,3,4,9
955396,318832,55,4,1,1,3,1,9
955408,318838,38,1,2,1,2,1,13
955409,318838,32,2,2,1,3,1,13
955410,318838,33,3,2,3,3,4,1
955411,318838,6,4,1,4,1,7,1
955412,318838,0,5,2,4,3,8,1
955416,318840,56,1,1,1,3,1,9
955417,318840,67,2,2,3,3,5,13
955421,318842,50,1,1,1,3,1,9
955422,318842,47,2,2,3,3,4,9
955425,318844,84,1,2,3,3,5,9
955426,318844,76,2,1,2,3,2,9
955429,318846,9,1,2,4,1,7,1
955430,318846,40,2,2,1,3,1,9
955431,318847,53,1,1,3,3,4,13
955432,318847,75,2,2,3,3,5,1
955433,318848,7,1,1,4,1,7,1
955434,318848,13,2,2,4,1,7,1
955435,318848,8,3,1,4,1,7,1
955436,318848,28,4,1,1,3,1,13
955437,318848,45,5,2,1,3,1,13
955438,318848,6,6,2,4,1,7,1
955439,318849,32,1,1,1,3,1,13
955440,318849,36,2,1,1,3,1,9
955441,318850,58,1,1,1,3,1,9
955442,318850,70,2,1,2,3,2,13
955443,318850,72,3,2,3,3,5,13
955444,318850,81,4,2,3,3,5,13
955450,318852,12,1,2,4,1,7,1
955451,318852,37,2,2,3,2,3,9
955452,318852,36,3,1,3,2,3,9
955453,318852,1,4,1,4,3,8,1
955459,318855,20,1,2,3,2,3,9
955460,318855,53,2,2,1,3,1,9
955461,318855,59,3,1,1,3,1,9
955462,318856,10,1,2,4,1,7,1
955463,318856,8,2,1,4,1,7,1
955464,318856,63,3,2,1,3,1,13
955475,318861,18,1,1,3,3,4,9
955476,318861,72,2,2,3,3,5,9
955487,318864,13,1,1,4,1,7,1
955488,318864,8,2,2,4,1,7,1
955489,318864,14,3,1,4,1,7,1
955490,318864,45,4,2,1,3,1,13
955491,318864,34,5,1,3,3,4,1
955492,318865,62,1,2,3,3,4,9
955493,318865,46,2,1,3,3,4,9
965138,322209,9,1,2,4,1,7,1
965139,322209,7,2,2,4,1,7,1
965140,322209,29,3,2,1,2,1,9
965141,322209,45,4,1,1,3,1,13
965142,322210,16,1,2,3,1,6,1
965143,322210,54,2,1,1,3,1,1
965153,322213,57,1,1,3,3,4,13
965154,322213,68,2,2,3,3,5,13
965157,322215,17,1,2,2,1,6,1
965158,322215,55,2,2,1,3,1,9
965159,322216,7,1,1,4,3,7,1
965160,322216,58,2,2,2,3,2,9
965161,322216,59,3,1,3,3,4,9
965166,322219,79,1,2,3,3,5,9
965167,322219,69,2,1,3,3,5,9
965173,322222,36,1,2,1,3,1,13
965174,322222,55,2,2,3,3,4,9
965175,322222,60,3,1,1,3,1,9
965176,322223,62,1,2,3,3,4,9
