household_id,model_choice,override_choice,util_drivers_2,util_drivers_3,util_drivers_4_up,util_persons_16_17,util_persons_18_24,util_persons_25_34,util_presence_children_0_4,util_presence_children_5_17,util_num_workers_clip_3,util_hh_income_0_30k,util_hh_income_30_75k,util_hh_income_75k_up,util_density_0_10_no_workers,util_density_10_up_no_workers,util_density_0_10_workers,util_density_10_up_workers,util_asc,util_asc_san_francisco,util_asc_solano,util_asc_napa,util_asc_sonoma,util_asc_marin,util_retail_auto_no_workers,util_retail_auto_workers,util_retail_transit_no_workers,util_retail_transit_workers,util_retail_non_motor_no_workers,util_retail_non_motor_workers,util_auto_time_saving_per_worker,TAZ,income,hhsize,HHT,auto_ownership,num_workers,chunk_id,income_in_thousands,income_segment,median_value_of_time,hh_value_of_time,num_non_workers,num_drivers,num_adults,num_children,num_young_children,num_children_5_to_15,num_children_16_to_17,num_college_age,num_young_adults,non_family,family,home_is_urban,home_is_rural,hh_work_auto_savings_ratio,auPkRetail,auPkTotal,auOpRetail,auOpTotal,trPkRetail,trPkTotal,trOpRetail,trOpTotal,nmRetail,nmTotal,DISTRICT,SD,county_id,TOTHH,TOTPOP,TOTACRE,RESACRE,CIACRE,TOTEMP,AGE0519,RETEMPN,FPSEMPN,HEREMPN,OTHEMPN,AGREMPN,MWTEMPN,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TOPOLOGY,TERMINAL,household_density,employment_density,density_index
31752,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,10.0,0.5950540958268942,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.923249244689941,0.0,6.5903167724609375,0.0,6.469101905822754,0.0,0.0,68,8800,1,6,1,0,539,8.8,1,6.01,3.8413222594270064,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.919282,12.604898,9.930949,12.615539,6.656394,9.323801,6.4620485,9.103049,6.469102,8.473493,2,2,1,1371,2965,72.0,34.0,4.0,570,239,89,76,292,92,0,21,0.0,0.0,3,0.0,0.0,0.0,1,2.8811400000000003,36.078947368421055,15.0,10.595054095826894
31806,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,2.5951611918761515,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.992045402526855,0.0,6.744595527648926,0.0,6.696709156036377,0.0,0.0,69,10000,1,4,1,0,587,10.0,1,6.01,6.13137931688296,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.989164,12.713869,9.997637,12.721618,6.8187466,9.541707,6.600654,9.292924,6.696709,8.925142,2,2,1,2723,8329,208.0,97.06412,46.0,5327,1539,503,506,3878,410,0,30,0.0,0.0,2,825.33057,6861.20508,1174.96875,1,3.4955300000000005,19.033423614530324,37.235052366728986,12.595161191876151
32162,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.47999605104031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.105587005615234,0.0,6.9973039627075195,0.0,7.009057521820068,0.0,0.0,78,0,1,4,1,0,372,0.0,1,6.01,5.506707342029691,1,1,1,0,0,0,0,0,1,True,False,True,False,0.0,10.105133,12.904676,10.106468,12.905211,7.0360346,9.983581,6.922121,9.876429,7.0090575,10.172119,2,2,1,3136,6155,91.0,22.0,9.0,2092,889,18,353,338,1371,0,12,234.17911,384.05374,2,0.0,0.0,0.0,2,4.52764,101.16129032258064,67.48387096774194,40.47999605104031
32459,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,8.832525853828104,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.087581634521484,0.0,7.039114952087402,0.0,6.83725643157959,0.0,0.0,80,710,1,6,0,0,3,0.71,1,6.01,4.801378192041931,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,10.087145,12.853064,10.088429,12.856622,7.076366,9.915952,6.9668036,9.799234,6.8372564,9.744418,2,2,1,2101,4443,59.0,31.0,6.0,387,480,75,97,143,70,0,2,75.0,116.0,2,0.0,0.0,0.0,1,3.68156,56.78378378378378,10.45945945945946,8.832525853828104
33004,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,10.0,2.98634932349942,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.020231246948242,0.0,6.91253662109375,0.0,6.651970386505127,0.0,0.0,86,13500,1,6,1,0,908,13.5,1,6.01,2.1720845848269974,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,10.0195675,12.776167,10.02152,12.778381,6.9473195,9.697836,6.845016,9.594227,6.6519704,9.2662,2,2,1,3249,6875,125.0,51.18573,16.37736,1202,815,97,305,650,139,0,11,0.0,0.0,2,0.0,0.0,0.0,1,3.40842,48.088386721211236,17.790778959340077,12.98634932349942
33559,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.950098354628183,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.922224044799805,0.0,5.3248138427734375,0.0,5.156222343444824,0.0,0.0,93,1000,1,6,2,0,1089,1.0,1,6.01,7.7542410405786235,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.910173,12.568529,9.945614,12.608141,5.4950542,8.260695,4.9943476,7.713628,5.1562223,7.297755,3,3,1,4322,7454,227.0,109.0,1.0,623,234,183,178,164,82,0,16,0.0,0.0,3,0.0,0.0,0.0,1,2.30413,39.29090909090909,5.663636363636364,4.950098354628183
33700,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,10.0,6.443473778453022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.962692260742188,0.0,6.347255229949951,0.0,6.296963214874268,0.0,0.0,94,28000,1,4,0,0,614,28.0,1,6.01,4.002601680543758,1,1,1,0,0,0,0,0,1,True,False,True,False,0.0,9.954666,12.65052,9.978272,12.679223,6.365862,9.167788,6.311136,9.1081915,6.296963,8.394044,3,3,1,1362,2679,68.0,36.0,5.0,1335,84,201,342,567,199,0,26,0.0,61.0,2,0.0,0.0,0.0,1,3.41718,33.21951219512195,32.5609756097561,16.443473778453022
34103,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,14.06832965022872,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.062528610229492,0.0,7.0154266357421875,0.0,6.988316535949707,0.0,0.0,101,6000,1,6,0,0,756,6.0,1,6.01,3.6922905138014745,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,10.062125,12.814963,10.06331,12.817706,7.0552907,9.910337,6.9380417,9.809035,6.9883165,9.56349,3,3,1,2672,6967,87.0,34.27186,19.0,2465,1081,344,531,985,499,3,103,0.0,68.0,1,0.0,630.77667,108.22552,2,5.12947,50.15781314938131,46.27208436123687,24.06832965022872
34328,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,10.0,13.109750374164566,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.069640159606934,0.0,7.161590099334717,0.0,6.945724010467529,0.0,0.0,104,780,1,4,0,0,1373,0.78,1,6.01,6.379791348364479,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,10.067594,12.808529,10.073612,12.816957,7.1883297,10.016088,7.1096826,9.940366,6.945724,9.405405,3,3,1,1846,3396,68.0,24.79696,13.0,1658,141,209,235,817,362,5,30,0.0,63.36966999999999,2,0.0,0.0,0.0,1,4.3233,48.83990670149134,43.86596170697326,23.109750374164566
34461,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.7,0.0,0.0,10.0,10.255519934271895,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.104696273803711,0.0,6.806375503540039,0.0,7.046288013458252,0.0,0.0,105,3700,1,6,1,0,1855,3.7,1,6.01,8.94391556338391,1,1,1,0,0,0,0,0,1,True,False,True,False,0.0,10.102666,12.865838,10.108635,12.8745775,6.834517,9.707044,6.7517476,9.645692,7.046288,9.788365,3,3,1,3247,6362,80.0,34.45499,10.0,1246,601,149,283,526,241,0,47,48.0,68.0,1,0.0,0.0,0.0,1,4.11499,73.04016939380708,28.02834957335498,20.255519934271895
34496,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.1,0.0,0.0,10.0,10.255519934271895,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.104696273803711,0.0,6.806375503540039,0.0,7.046288013458252,0.0,0.0,105,8100,1,4,0,0,1157,8.1,1,6.01,41.605755532487784,1,1,1,0,0,0,0,0,1,True,False,True,False,0.0,10.102666,12.865838,10.108635,12.8745775,6.834517,9.707044,6.7517476,9.645692,7.046288,9.788365,3,3,1,3247,6362,80.0,34.45499,10.0,1246,601,149,283,526,241,0,47,48.0,68.0,1,0.0,0.0,0.0,1,4.11499,73.04016939380708,28.02834957335498,20.255519934271895
34889,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,2.080212514489471,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.060837745666504,0.0,6.431960105895996,0.0,6.992871284484863,0.0,0.0,108,10000,1,4,1,0,1166,10.0,1,6.01,5.428869829587735,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,10.060509,12.88396,10.061477,12.889161,6.4690886,9.456617,6.359886,9.342753,6.9928713,9.806335,3,3,1,1811,3453,113.7,9.53398,103.0,5452,334,278,1835,1090,1407,1,841,0.0,0.0,2,0.0,1028.61108,137.08003,3,3.50406,16.092917001602537,48.44758889714911,12.080212514489471
35228,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,10.0,26.430122104236176,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.006901741027832,0.0,6.354881286621094,0.0,5.898318290710449,0.0,0.0,110,18000,1,4,0,0,130,18.0,1,6.01,4.219700486153892,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,10.006374,12.868448,10.007923,12.874233,6.4105315,9.4036,6.246854,9.199506,5.8983183,9.309275,3,3,1,3677,6948,263.89999,7.0,63.81361999999999,8645,665,55,4783,2138,1054,18,597,0.0,0.0,3,0.0,0.0,0.0,3,7.822889999999999,51.925039279166924,122.0810346936084,36.430122104236176
35792,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.35,0.0,0.0,10.0,3.2423501379483337,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.933340072631836,0.0,6.3053717613220215,0.0,6.331862926483154,0.0,0.0,119,27350,1,4,1,0,207,27.35,1,6.01,1.3415737193311026,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.931933,12.697837,9.9360695,12.708971,6.3513093,9.232539,6.216198,9.153054,6.331863,9.165736,3,3,1,803,2644,39.0,20.0,4.0,526,487,113,94,228,73,0,18,0.0,0.0,2,0.0,0.0,0.0,3,3.72995,33.458333333333336,21.916666666666668,13.242350137948334
35858,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.2,0.0,0.0,7.642695242762628,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.96196174621582,0.0,6.1457977294921875,0.0,6.19123649597168,0.0,0.0,122,3200,1,4,1,0,1160,3.2,1,6.01,6.8599978779834085,1,1,1,0,0,0,0,0,1,True,False,True,False,0.0,9.95745,12.677519,9.970721,12.701968,6.177779,8.89062,6.083715,8.809144,6.1912365,8.160172,3,3,1,2159,5506,160.0,72.0,5.0,809,699,155,156,324,161,0,13,0.0,0.0,3,0.0,0.0,0.0,1,2.57629,28.038961038961038,10.506493506493506,7.642695242762628
35896,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,10.4601614878469,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.983879089355469,0.0,7.020417213439941,0.0,6.557981967926025,0.0,0.0,123,25000,1,4,1,0,1338,25.0,1,6.01,2.6473256396802274,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.980055,12.677901,9.991301,12.695512,7.062973,9.851729,6.937809,9.733503,6.557982,8.518901,3,3,1,1787,4453,89.0,37.0,16.0,2758,528,318,452,986,917,4,81,0.0,0.0,1,0.0,0.0,0.0,1,4.574,33.716981132075475,52.0377358490566,20.4601614878469
35900,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,10.0,10.4601614878469,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.983879089355469,0.0,7.020417213439941,0.0,6.557981967926025,0.0,0.0,123,17000,1,4,1,0,337,17.0,1,6.01,3.3127900811346915,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.980055,12.677901,9.991301,12.695512,7.062973,9.851729,6.937809,9.733503,6.557982,8.518901,3,3,1,1787,4453,89.0,37.0,16.0,2758,528,318,452,986,917,4,81,0.0,0.0,1,0.0,0.0,0.0,1,4.574,33.716981132075475,52.0377358490566,20.4601614878469
35961,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,6.150211823776565,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.93595027923584,0.0,6.00177001953125,0.0,5.789460182189941,0.0,0.0,125,700,1,4,1,0,1287,0.7,1,6.01,6.622118458379311,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.928469,12.650483,9.950472,12.684687,6.0075936,8.611331,5.9904637,8.591933,5.78946,7.8962393,3,3,1,1069,2962,82.0,38.0,3.0,330,473,102,69,88,58,5,8,0.0,0.0,3,0.0,0.0,0.0,1,2.48345,26.073170731707318,8.048780487804878,6.150211823776565
36038,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,6.7713771448989,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.969559669494629,0.0,6.589463233947754,0.0,6.567177772521973,0.0,0.0,128,12800,1,4,0,0,779,12.8,1,6.01,19.49029901186716,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.964687,12.639409,9.979016,12.660172,6.615022,9.214074,6.539849,9.13922,6.567178,8.428262,3,3,1,2522,5291,119.0,69.0,4.11321,616,478,168,129,188,116,1,14,0.0,0.0,3,0.0,0.0,0.0,1,2.50173,34.49445045567005,8.425290039925754,6.7713771448989
36159,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.1,0.0,0.0,4.7344393720075715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.87963581085205,0.0,5.462087154388428,0.0,6.008821964263916,0.0,0.0,129,8100,1,4,1,0,584,8.1,1,6.01,7.313528729106568,1,1,1,0,0,0,0,0,1,True,False,True,False,0.0,9.870631,12.486774,9.897114,12.517816,5.606912,8.056717,5.1809554,7.680851,6.008822,7.760212,3,3,1,2126,4058,148.0,76.0,1.0,440,311,100,119,122,94,0,5,0.0,0.0,2,0.0,0.0,0.0,1,2.04766,27.61038961038961,5.714285714285714,4.7344393720075715
36164,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,5.7032501938485405,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.8485107421875,0.0,5.524972915649414,0.0,6.022072792053223,0.0,0.0,130,25000,1,6,1,0,1487,25.0,1,6.01,9.144402804861638,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.834823,12.442092,9.87508,12.497448,5.580373,8.413591,5.417432,8.345187,6.022073,7.8888626,3,3,1,1924,4260,307.0,103.0,43.0,1468,500,279,229,298,633,0,29,0.0,0.0,2,1533.52356,0.0,0.0,1,1.83007,13.178082191780822,10.054794520547945,5.7032501938485405
36198,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,7.755536696313395,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.842353820800781,0.0,6.624807357788086,0.0,6.035641670227051,0.0,0.0,135,8400,1,6,1,0,393,8.4,1,6.01,5.97640753070262,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.833103,12.467932,9.860312,12.508415,6.728081,9.346837,6.4243336,9.052507,6.0356417,7.7237186,3,3,1,1509,5873,100.0,59.0,6.0,757,1155,193,100,346,101,0,17,0.0,0.0,3,0.0,0.0,0.0,1,2.94885,23.215384615384615,11.646153846153846,7.755536696313395
36302,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.29444939019586625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.90850830078125,0.0,5.152830600738525,0.0,5.9616851806640625,0.0,0.0,142,23000,1,4,1,0,206,23.0,1,6.01,3.14810813147151,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.909273,12.69557,9.907023,12.704177,5.200548,8.112128,5.0602026,7.9635386,5.961685,9.21377,3,3,1,145,354,824.0,7.0,481.44968,17729,26,629,4975,2881,4675,31,4538,0.0,0.0,1,0.0,0.0,0.0,3,2.468,0.2968576005618429,36.29647172662699,0.29444939019586625
36436,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,9.634605211261155,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.716974258422852,0.0,5.68113899230957,0.0,4.714147567749023,0.0,0.0,145,28000,1,4,1,0,1932,28.0,1,6.01,6.849486437745914,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.715683,12.525526,9.719479,12.530991,5.7798944,8.590942,5.489436,8.337449,4.7141476,8.643039,3,3,1,1412,4409,243.0,52.0,70.11478000000001,7055,1579,22,4792,1059,943,0,239,0.0,0.0,3,0.0,0.0,0.0,1,3.99749,11.562891895641133,57.77351439358937,9.634605211261155
36441,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,9.634605211261155,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.716974258422852,0.0,5.68113899230957,0.0,4.714147567749023,0.0,0.0,145,23000,1,4,1,0,592,23.0,1,6.01,2.9385087547939355,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.715683,12.525526,9.719479,12.530991,5.7798944,8.590942,5.489436,8.337449,4.7141476,8.643039,3,3,1,1412,4409,243.0,52.0,70.11478000000001,7055,1579,22,4792,1059,943,0,239,0.0,0.0,3,0.0,0.0,0.0,1,3.99749,11.562891895641133,57.77351439358937,9.634605211261155
36495,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,9.634605211261155,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.716974258422852,0.0,5.68113899230957,0.0,4.714147567749023,0.0,0.0,145,9200,1,4,1,0,1374,9.2,1,6.01,9.26600970242098,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.715683,12.525526,9.719479,12.530991,5.7798944,8.590942,5.489436,8.337449,4.7141476,8.643039,3,3,1,1412,4409,243.0,52.0,70.11478000000001,7055,1579,22,4792,1059,943,0,239,0.0,0.0,3,0.0,0.0,0.0,1,3.99749,11.562891895641133,57.77351439358937,9.634605211261155
36559,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3197646674089172,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.56812858581543,0.0,4.584685802459717,0.0,3.44757342338562,0.0,0.0,146,0,1,6,3,0,1751,0.0,1,6.01,6.416964468471128,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.566171,12.366764,9.571928,12.381451,4.621978,7.695095,4.512295,7.6151834,3.4475734,7.157962,3,3,1,705,2155,689.0,20.86059,651.0,309,621,21,38,68,164,1,17,0.0,0.0,3,0.0,0.0,0.0,2,0.97224,1.0493248309146992,0.4599168407838894,0.3197646674089172
37197,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,10.0,5.320660964787912,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.841792106628418,0.0,6.764081954956055,0.0,5.894686698913574,0.0,0.0,175,3500,1,6,1,0,1154,3.5,1,6.01,25.67499512112497,1,1,1,0,0,0,0,1,0,True,False,True,False,0.0,9.835294,12.415449,9.854405,12.438943,6.857836,9.318063,6.5820885,9.038426,5.8946867,7.9722676,4,4,1,2182,4554,86.0,47.27549000000001,6.0,1304,365,212,214,604,224,0,50,0.0,0.0,2,0.0,0.0,0.0,1,3.41594,40.95692033991615,24.47654634429453,15.320660964787912
37300,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,0.0,0.0,7.975024497779427,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.741728782653809,0.0,6.457957744598389,0.0,6.299607276916504,0.0,0.0,177,13880,1,4,1,0,1582,13.88,1,6.01,2.4341611680078032,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.726441,12.249241,9.771403,12.299443,6.583907,9.0058365,6.213467,8.511997,6.2996073,7.838398,4,4,1,3527,9140,220.0,133.0,14.0,1756,1179,461,367,571,218,2,137,0.0,0.0,3,0.0,0.0,0.0,1,2.47787,23.993197278911566,11.945578231292517,7.975024497779427
73062,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.7,0.0,0.0,0.0,0.0,10.0,10.4601614878469,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.983879089355469,0.0,7.020417213439941,0.0,6.557981967926025,0.33727920055389404,123,25700,1,6,1,1,1991,25.7,1,6.01,1.9691987331204426,0,1,1,0,0,0,0,0,1,True,False,True,False,0.3372792,9.980055,12.677901,9.991301,12.695512,7.062973,9.851729,6.937809,9.733503,6.557982,8.518901,3,3,1,1787,4453,89.0,37.0,16.0,2758,528,318,452,986,917,4,81,0.0,0.0,1,0.0,0.0,0.0,1,4.574,33.716981132075475,52.0377358490566,20.4601614878469
73212,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.5,0.0,0.0,0.0,0.0,6.117751725372317,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.910165786743164,0.0,6.2111921310424805,0.0,6.265588760375977,0.28317832946777344,127,19500,1,4,0,1,314,19.5,1,6.01,4.946442800277524,0,1,1,0,0,0,0,0,1,True,False,True,False,0.28317833,9.904215,12.560963,9.921715,12.583411,6.2418876,8.994796,6.151605,8.942645,6.2655888,8.155238,3,3,1,1833,4013,128.0,71.0,6.0,634,395,167,142,176,129,0,20,0.0,0.0,2,0.0,0.0,0.0,1,2.14578,23.805194805194805,8.233766233766234,6.117751725372317
73712,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,9.634605211261155,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.716974258422852,0.0,5.68113899230957,0.0,4.714147567749023,0.24632667005062103,145,7000,1,4,1,1,265,7.0,1,6.01,3.183126778645165,0,1,1,0,0,0,0,0,0,True,False,True,False,0.24632667,9.715683,12.525526,9.719479,12.530991,5.7798944,8.590942,5.489436,8.337449,4.7141476,8.643039,3,3,1,1412,4409,243.0,52.0,70.11478000000001,7055,1579,22,4792,1059,943,0,239,0.0,0.0,3,0.0,0.0,0.0,1,3.99749,11.562891895641133,57.77351439358937,9.634605211261155
73752,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.9,0.0,0.0,0.0,0.0,2.7699671806967867,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.643692016601562,0.0,5.321049690246582,0.0,4.507081031799316,0.49682918190956116,149,20900,1,4,1,1,847,20.9,1,6.01,2.5019909894107655,0,1,1,0,0,0,0,0,0,True,False,True,False,0.49682918,9.629687,12.358456,9.670878,12.41278,5.4579663,8.335617,5.05527,7.8938136,4.507081,7.061687,3,3,1,7191,22720,517.0,247.5816,140.0,1262,4443,75,425,364,319,0,79,0.0,0.0,3,0.0,0.0,0.0,1,2.04377,18.55351234423925,3.2560885243262323,2.7699671806967867
73998,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,0.0,0.0,0.0,4.51508712282193,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.369037628173828,0.0,2.5495288372039795,0.0,3.937424659729004,0.5944033265113831,163,4500,1,4,1,1,1604,4.5,1,6.01,1.6242288963600902,0,1,1,0,0,0,0,0,0,True,False,True,False,0.5944033,9.330274,11.928943,9.444284,12.064959,2.5632987,5.0693235,2.522799,5.059494,3.9374247,5.0990524,3,3,1,1245,4635,94.0,62.0,3.0,384,834,114,53,119,92,0,6,0.0,0.0,3,0.0,0.0,0.0,1,2.37546,19.153846153846153,5.907692307692308,4.51508712282193
74775,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.34,0.0,0.0,0.0,0.0,5.2513736570132705,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.542596817016602,0.0,5.561279296875,0.0,6.109047889709473,0.5103458166122437,183,340,1,4,1,1,449,0.34,1,6.01,26.91910820759612,0,1,1,0,0,0,0,0,1,True,False,True,False,0.5103458,9.527892,11.950078,9.571139,12.017977,5.701947,7.7380676,5.2882175,7.396043,6.109048,7.3610864,4,4,1,2509,7438,284.0,130.0,18.0,1126,1086,305,110,600,90,1,20,0.0,0.0,3,2353.4751,0.0,0.0,1,2.08699,16.9527027027027,7.608108108108108,5.2513736570132705
107842,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.6,0.0,0.0,0.0,0.0,10.0,94.5323772849998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.146238327026367,0.0,8.012784957885742,0.0,8.153928756713867,0.042500000447034836,7,17600,1,6,0,1,577,17.6,1,6.01,1.482758822919137,0,1,1,0,0,0,0,0,1,True,False,True,False,0.0425,10.14755,13.023967,10.143694,13.021462,8.028974,11.033283,7.9813595,10.975897,8.153929,11.221939,1,1,1,3762,6032,45.0,13.0,14.0,11300,425,252,5535,4593,799,1,120,318.85754,933.24158,0,0.0,0.0,0.0,1,5.35435,139.33333333333334,418.51851851851853,104.5323772849998
107867,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.5,0.0,0.0,0.0,0.0,10.0,94.5323772849998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.146238327026367,0.0,8.012784957885742,0.0,8.153928756713867,0.042500000447034836,7,11500,1,4,0,1,306,11.5,1,6.01,8.241747379774996,0,1,1,0,0,0,0,0,1,True,False,True,False,0.0425,10.14755,13.023967,10.143694,13.021462,8.028974,11.033283,7.9813595,10.975897,8.153929,11.221939,1,1,1,3762,6032,45.0,13.0,14.0,11300,425,252,5535,4593,799,1,120,318.85754,933.24158,0,0.0,0.0,0.0,1,5.35435,139.33333333333334,418.51851851851853,104.5323772849998
