BLDGSZ,HHID,HHT,MAZ,NOC,PERSONS,PUMA5,SERIALNO,TENURE,UNITTYPE,VEHICL,bucketBin,h0511,h1215,h1617,h1824,h2534,h3549,h5064,h6579,h80up,hNOCcat,hadkids,hadnwst,hadwpst,hinccat1,hinccat2,hmultiunit,hownrent,hsizecat,htypdwel,hunittype,hwrkrcat,income,workers
7.0,250498,6.0,15385,0.0,1,11603,2014001052131,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,39000,1.0
7.0,250499,6.0,29643,0.0,1,11603,2013000193272,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,34500,1.0
5.0,250500,6.0,4866,0.0,1,11603,2015001422393,3.0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,45000,1.0
8.0,250501,6.0,4863,0.0,1,11603,2014000256879,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
5.0,250502,6.0,29643,0.0,1,11603,2014001037847,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,36000,1.0
7.0,250503,6.0,18601,0.0,1,11603,2017001299018,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,60000,1.0
8.0,250504,6.0,19447,0.0,1,11603,2015000778184,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,40000,1.0
9.0,250505,6.0,19681,0.0,1,11603,2013000084445,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,55000,1.0
8.0,250506,6.0,13923,0.0,1,11603,2016000581330,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,35000,1.0
7.0,250507,6.0,4863,0.0,1,11603,2014001370394,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,53000,1.0
9.0,250508,6.0,4863,0.0,1,11603,2015000935901,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
7.0,250509,6.0,4863,0.0,1,11603,2013000193272,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,34500,1.0
9.0,250510,6.0,19447,0.0,1,11603,2013000850283,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,48000,1.0
9.0,250511,6.0,4691,0.0,1,11603,2013000032022,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,49540,1.0
5.0,250512,6.0,29643,0.0,1,11603,2015000823198,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,46000,1.0
9.0,250513,6.0,29642,0.0,1,11603,2013000850283,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,48000,1.0
8.0,250514,6.0,4863,0.0,1,11603,2017000540031,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,48000,1.0
6.0,250515,6.0,4863,0.0,1,11603,2013000550780,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,55000,1.0
7.0,250516,6.0,29642,0.0,1,11603,2014001370394,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,53000,1.0
8.0,250517,6.0,18601,0.0,1,11603,2013000444690,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,45000,1.0
9.0,250518,6.0,4863,0.0,1,11603,2015000935901,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
7.0,250519,6.0,4866,0.0,1,11603,2013000193272,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,34500,1.0
7.0,250520,6.0,29642,0.0,1,11603,2013000193272,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,34500,1.0
7.0,250521,6.0,18601,0.0,1,11603,2013000404884,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,42000,1.0
5.0,250522,6.0,29642,0.0,1,11603,2013001363200,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,53000,1.0
9.0,250523,6.0,4863,0.0,1,11603,2016000948178,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,51000,1.0
8.0,250524,6.0,4863,0.0,1,11603,2015000124704,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,38000,1.0
5.0,250525,6.0,19682,0.0,1,11603,2014001037847,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,36000,1.0
5.0,250526,6.0,29642,0.0,1,11603,2015000823198,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,46000,1.0
8.0,250527,6.0,4863,0.0,1,11603,2013001139913,4.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,9,1,2.0,1,0.0,50000,1.0
9.0,250528,6.0,4863,0.0,1,11603,2015000935901,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
9.0,250529,6.0,4863,0.0,1,11603,2013000348312,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,45000,1.0
9.0,250530,6.0,18601,0.0,1,11603,2013000084445,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,55000,1.0
8.0,250531,6.0,29643,0.0,1,11603,2015001484371,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,60000,1.0
7.0,250532,6.0,29643,0.0,1,11603,2013000687703,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,35000,1.0
8.0,250533,6.0,4866,0.0,1,11603,2015001484371,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,60000,1.0
9.0,250534,6.0,4863,0.0,1,11603,2013000850283,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,48000,1.0
9.0,250535,6.0,4866,0.0,1,11603,2013000084445,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,55000,1.0
7.0,250536,6.0,4691,0.0,1,11603,2013000687703,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,35000,1.0
8.0,250537,6.0,15385,0.0,1,11603,2013000554138,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
5.0,250538,6.0,13923,0.0,1,11603,2015000823198,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,46000,1.0
5.0,250539,6.0,15385,0.0,1,11603,2015000823198,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,46000,1.0
9.0,250540,6.0,13923,0.0,1,11603,2016000069622,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,48000,1.0
5.0,250541,6.0,4863,0.0,1,11603,2015000823198,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,46000,1.0
6.0,250542,6.0,18601,0.0,1,11603,2013000550780,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,55000,1.0
7.0,250543,6.0,4863,0.0,1,11603,2017000796047,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,33800,1.0
9.0,250544,6.0,4691,0.0,1,11603,2015000935901,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
7.0,250545,6.0,18601,0.0,1,11603,2014001370394,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,53000,1.0
9.0,250546,6.0,4691,0.0,1,11603,2017001305242,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,48000,1.0
8.0,250547,6.0,29642,0.0,1,11603,2015001209154,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,35000,1.0
8.0,250548,6.0,18601,0.0,1,11603,2017000540031,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,48000,1.0
8.0,250549,6.0,4866,0.0,1,11603,2013001139913,4.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,9,1,2.0,1,0.0,50000,1.0
5.0,250550,6.0,29642,0.0,1,11603,2015001422393,3.0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,45000,1.0
4.0,250551,6.0,13923,0.0,1,11603,2015000500813,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,49100,1.0
7.0,250552,6.0,18601,0.0,1,11603,2014001370394,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,53000,1.0
9.0,250553,6.0,4866,0.0,1,11603,2017000757941,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
9.0,250554,6.0,13923,0.0,1,11603,2017000757941,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
9.0,250555,6.0,4866,0.0,1,11603,2017000757941,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
8.0,250556,6.0,4691,0.0,1,11603,2013000554138,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
9.0,250557,6.0,29642,0.0,1,11603,2017001305242,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,48000,1.0
5.0,250558,6.0,29642,0.0,1,11603,2015001422393,3.0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,45000,1.0
8.0,250559,6.0,29642,0.0,1,11603,2013000554138,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
9.0,250560,6.0,4866,0.0,1,11603,2013000084445,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,55000,1.0
8.0,250561,6.0,4863,0.0,1,11603,2013001139913,4.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,9,1,2.0,1,0.0,50000,1.0
7.0,250562,6.0,29642,0.0,1,11603,2013000590945,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,45000,1.0
5.0,250563,6.0,18601,0.0,1,11603,2014001037847,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,36000,1.0
7.0,250564,6.0,4691,0.0,1,11603,2013000404884,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,42000,1.0
8.0,250565,6.0,4691,0.0,1,11603,2016000581330,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,35000,1.0
7.0,250566,6.0,15385,0.0,1,11603,2017001299018,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,60000,1.0
8.0,250567,6.0,4863,0.0,1,11603,2016000581330,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,35000,1.0
8.0,250568,6.0,18601,0.0,1,11603,2017000540031,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,48000,1.0
9.0,250569,6.0,4863,0.0,1,11603,2015001205311,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
5.0,250570,6.0,29642,0.0,1,11603,2013001363200,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,6.0,1,2,1,2.0,1,0.0,53000,1.0
8.0,250571,6.0,4866,0.0,1,11603,2013000284965,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,24000,1.0
8.0,250572,6.0,29642,0.0,1,11603,2013000284965,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,24000,1.0
9.0,250573,6.0,18601,0.0,1,11603,2016000127079,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,27000,1.0
8.0,250574,6.0,18601,0.0,1,11603,2013000429608,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,28000,1.0
7.0,250575,6.0,4866,0.0,1,11603,2013000084541,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,20700,1.0
8.0,250576,6.0,15385,0.0,1,11603,2016000262953,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,25000,1.0
9.0,250577,6.0,18601,0.0,1,11603,2016000127079,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,27000,1.0
8.0,250578,6.0,29642,0.0,1,11603,2016000262953,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,25000,1.0
7.0,250579,6.0,4863,0.0,1,11603,2013000084541,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,20700,1.0
7.0,250580,6.0,18601,0.0,1,11603,2016001299755,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2.0,1,2,1,2.0,1,0.0,19500,1.0
8.0,250581,6.0,4866,0.0,1,11603,2013000429608,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,28000,1.0
7.0,250582,6.0,4691,0.0,1,11603,2017000566259,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,30000,1.0
8.0,250583,6.0,13923,0.0,1,11603,2016000262953,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,25000,1.0
5.0,250584,6.0,4863,0.0,1,11603,2014001088153,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2.0,1,2,1,2.0,1,0.0,18200,1.0
9.0,250585,6.0,29642,0.0,1,11603,2014001139937,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,24000,1.0
8.0,250586,6.0,4866,0.0,1,11603,2013000662064,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,30000,1.0
7.0,250587,6.0,18601,0.0,1,11603,2017000566259,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,30000,1.0
8.0,250588,6.0,18601,0.0,1,11603,2013000662064,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,30000,1.0
9.0,250589,6.0,18601,0.0,1,11603,2014001139937,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,24000,1.0
9.0,250590,6.0,18601,0.0,1,11603,2015000398660,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,24000,1.0
7.0,250591,6.0,13923,0.0,1,11603,2017000566259,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,30000,1.0
8.0,250592,6.0,29642,0.0,1,11603,2016000262953,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,25000,1.0
7.0,250593,6.0,4691,0.0,1,11603,2013000084541,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,20700,1.0
9.0,250594,6.0,4866,0.0,1,11603,2014001139937,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,24000,1.0
9.0,250595,6.0,4691,0.0,1,11603,2014001139937,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,24000,1.0
7.0,250596,6.0,4691,0.0,1,11603,2016001299755,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2.0,1,2,1,2.0,1,0.0,19500,1.0
7.0,250597,6.0,4866,0.0,1,11603,2016001299755,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2.0,1,2,1,2.0,1,0.0,19500,1.0
8.0,250598,6.0,4863,0.0,1,11603,2013000284965,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,24000,1.0
9.0,250599,6.0,18801,0.0,1,11603,2015000398660,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,24000,1.0
9.0,250600,6.0,15385,0.0,1,11603,2015000398660,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,24000,1.0
9.0,250601,6.0,18601,0.0,1,11603,2014001139937,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,24000,1.0
7.0,250602,6.0,19681,0.0,1,11603,2017000566259,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,30000,1.0
5.0,250603,6.0,15385,0.0,1,11603,2014001088153,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2.0,1,2,1,2.0,1,0.0,18200,1.0
7.0,250604,6.0,18601,0.0,1,11603,2013000084541,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,20700,1.0
9.0,250605,6.0,29642,0.0,1,11603,2016000127079,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,27000,1.0
8.0,250606,6.0,19681,0.0,1,11603,2016000262953,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,25000,1.0
9.0,250607,6.0,4863,0.0,1,11603,2014001139937,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,24000,1.0
9.0,250608,6.0,29642,0.0,1,11603,2015000398660,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,24000,1.0
9.0,250609,6.0,18601,0.0,1,11603,2016000127079,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,27000,1.0
7.0,250610,6.0,18801,0.0,1,11603,2013000084541,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,20700,1.0
8.0,250611,6.0,18601,0.0,1,11603,2013000284965,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3.0,1,2,1,2.0,1,0.0,24000,1.0
7.0,250612,6.0,29642,0.0,1,11603,2016001299755,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2.0,1,2,1,2.0,1,0.0,19500,1.0
8.0,250613,6.0,29643,0.0,1,11603,2013001457141,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,6.0,1,2,1,2.0,1,0.0,58000,1.0
8.0,250614,6.0,4863,0.0,1,11603,2013001457141,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,6.0,1,2,1,2.0,1,0.0,58000,1.0
8.0,250615,6.0,13923,0.0,1,11603,2013001457141,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,6.0,1,2,1,2.0,1,0.0,58000,1.0
8.0,250616,6.0,4863,0.0,1,11603,2013001457141,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,6.0,1,2,1,2.0,1,0.0,58000,1.0
8.0,250617,6.0,4866,0.0,1,11603,2017001193584,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
8.0,250618,6.0,29642,0.0,1,11603,2017001193584,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
8.0,250619,6.0,18601,0.0,1,11603,2017001193584,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
8.0,250620,6.0,4863,0.0,1,11603,2017001193584,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,5.0,1,2,1,2.0,1,0.0,50000,1.0
8.0,250621,6.0,29642,0.0,1,11603,2013001457141,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,6.0,1,2,1,2.0,1,0.0,58000,1.0
9.0,250622,6.0,4866,0.0,1,11603,2017001214589,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,6.0,1,2,1,2.0,1,0.0,51000,1.0
7.0,250623,6.0,29642,0.0,1,11603,2013000746670,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3.0,1,2,1,2.0,1,0.0,29000,1.0
8.0,250624,6.0,13923,0.0,1,11603,2014001051960,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,2.0,1,2,1,2.0,1,0.0,20000,1.0
8.0,250625,6.0,4691,0.0,1,11603,2014001051960,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,2.0,1,2,1,2.0,1,0.0,20000,1.0
8.0,250626,6.0,18601,0.0,1,11603,2014001051960,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,2.0,1,2,1,2.0,1,0.0,20000,1.0
8.0,250627,6.0,29642,0.0,1,11603,2014001051960,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,2.0,1,2,1,2.0,1,0.0,20000,1.0
8.0,250628,6.0,4866,0.0,1,11603,2014001051960,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,2.0,1,2,1,2.0,1,0.0,20000,1.0
9.0,250629,6.0,18601,0.0,1,11603,2015000078915,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,40000,0.0
9.0,250630,6.0,4691,0.0,1,11603,2015000078915,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,1,2,1,2.0,1,0.0,40000,0.0
8.0,250631,6.0,29642,0.0,1,11603,2017001266515,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1.0,1,2,1,2.0,1,0.0,1100,0.0
8.0,250632,6.0,4866,0.0,1,11603,2017001266515,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1.0,1,2,1,2.0,1,0.0,1100,0.0
8.0,250633,6.0,18601,0.0,1,11603,2017001266515,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1.0,1,2,1,2.0,1,0.0,1100,0.0
8.0,250634,6.0,4866,0.0,1,11603,2017001266515,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1.0,1,2,1,2.0,1,0.0,1100,0.0
8.0,250635,6.0,18601,0.0,1,11603,2017001266515,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1.0,1,2,1,2.0,1,0.0,1100,0.0
8.0,250636,6.0,18601,0.0,1,11603,2017001266515,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1.0,1,2,1,2.0,1,0.0,1100,0.0
8.0,250637,6.0,4866,0.0,1,11603,2017001266515,3.0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1.0,1,2,1,2.0,1,0.0,1100,0.0
