person_id,legacy_person_id,race_id,age,relate,member_id,legacy_household_id,sex,ESR,WKHP,WKW,SCHG,MIL,household_id
3032132,1630139961,2,12,2,2,1630051434,2,-9.0,-9.0,-9.0,9.0,-9.0,1216255
3032133,1630139962,2,30,0,1,1630051435,2,2.0,40.0,5.0,-9.0,4.0,1216256
3032134,1630139964,2,10,2,2,1630051435,2,-9.0,-9.0,-9.0,7.0,-9.0,1216256
3032135,1630139963,2,2,2,3,1630051435,1,-9.0,-9.0,-9.0,-9.0,-9.0,1216256
3032136,1630139965,2,0,2,4,1630051435,2,-9.0,-9.0,-9.0,-9.0,-9.0,1216256
3032137,1630140244,2,30,0,1,1630051436,2,1.0,20.0,6.0,-9.0,4.0,1216257
3032138,1630140246,2,9,2,2,1630051436,1,-9.0,-9.0,-9.0,6.0,-9.0,1216257
3032139,1630140248,2,6,2,3,1630051436,2,-9.0,-9.0,-9.0,3.0,-9.0,1216257
3032140,1630140250,2,3,2,4,1630051436,2,-9.0,-9.0,-9.0,-9.0,-9.0,1216257
3032141,1630140245,2,30,0,1,1630051437,2,1.0,20.0,6.0,-9.0,4.0,1216258
3032142,1630140247,2,9,2,2,1630051437,1,-9.0,-9.0,-9.0,6.0,-9.0,1216258
3032143,1630140249,2,6,2,3,1630051437,2,-9.0,-9.0,-9.0,3.0,-9.0,1216258
3032144,1630140251,2,3,2,4,1630051437,2,-9.0,-9.0,-9.0,-9.0,-9.0,1216258
3032145,1630140271,2,30,0,1,1630051438,2,1.0,25.0,4.0,-9.0,4.0,1216259
3032146,1630140272,2,7,2,2,1630051438,1,-9.0,-9.0,-9.0,4.0,-9.0,1216259
3032147,1630140273,2,2,2,3,1630051438,2,-9.0,-9.0,-9.0,-9.0,-9.0,1216259
3032148,1630140274,2,1,2,4,1630051438,2,-9.0,-9.0,-9.0,-9.0,-9.0,1216259
3032149,1630140463,2,38,0,1,1630051439,2,3.0,-9.0,-9.0,-9.0,4.0,1216260
3032150,1630140465,2,18,2,2,1630051439,1,1.0,8.0,4.0,14.0,4.0,1216260
3032151,1630140466,2,11,2,3,1630051439,2,-9.0,-9.0,-9.0,7.0,-9.0,1216260
3032152,1630140464,2,64,6,4,1630051439,2,6.0,-9.0,-9.0,-9.0,4.0,1216260
3032153,1630140611,2,29,0,1,1630051440,1,1.0,40.0,1.0,-9.0,4.0,1216261
3032154,1630140393,2,42,0,1,1630051441,2,1.0,38.0,1.0,15.0,4.0,1216262
3032155,1630140520,2,25,0,1,1630051442,2,1.0,40.0,1.0,-9.0,4.0,1216263
3032156,1630140521,2,6,2,2,1630051442,2,-9.0,-9.0,-9.0,2.0,-9.0,1216263
3032157,1630140522,2,2,2,3,1630051442,2,-9.0,-9.0,-9.0,-9.0,-9.0,1216263
3032158,1630140065,2,31,0,1,1630051443,2,1.0,30.0,1.0,15.0,4.0,1216264
3032159,1630140067,2,7,2,2,1630051443,2,-9.0,-9.0,-9.0,4.0,-9.0,1216264
3032160,1630140066,2,3,2,3,1630051443,1,-9.0,-9.0,-9.0,1.0,-9.0,1216264
3032161,1630140068,2,25,0,1,1630051444,2,1.0,40.0,5.0,-9.0,4.0,1216265
3032162,1630140069,2,1,2,2,1630051444,2,-9.0,-9.0,-9.0,-9.0,-9.0,1216265
3032163,1630140369,2,32,0,1,1630051445,1,1.0,40.0,1.0,-9.0,4.0,1216266
3032164,1630140371,2,7,2,2,1630051445,2,-9.0,-9.0,-9.0,4.0,-9.0,1216266
3032165,1630140373,2,6,2,3,1630051445,2,-9.0,-9.0,-9.0,3.0,-9.0,1216266
3032166,1630140367,2,29,13,4,1630051445,2,1.0,25.0,1.0,-9.0,4.0,1216266
3032167,1630140424,2,26,0,1,1630051446,2,1.0,15.0,1.0,-9.0,4.0,1216267
3032168,1630140426,2,6,2,2,1630051446,1,-9.0,-9.0,-9.0,3.0,-9.0,1216267
3032169,1630140430,2,2,2,3,1630051446,2,-9.0,-9.0,-9.0,-9.0,-9.0,1216267
3032170,1630140428,2,34,13,4,1630051446,1,1.0,25.0,1.0,-9.0,4.0,1216267
3032171,1630140001,2,25,0,1,1630051447,2,1.0,40.0,1.0,15.0,4.0,1216268
3032172,1630140002,2,9,2,2,1630051447,1,-9.0,-9.0,-9.0,5.0,-9.0,1216268
3032173,1630140004,2,4,2,3,1630051447,2,-9.0,-9.0,-9.0,1.0,-9.0,1216268
3032174,1630140003,2,29,13,4,1630051447,1,1.0,40.0,1.0,-9.0,2.0,1216268
3032175,1630140425,2,26,0,1,1630051448,2,1.0,15.0,1.0,-9.0,4.0,1216269
3032176,1630140427,2,6,2,2,1630051448,1,-9.0,-9.0,-9.0,3.0,-9.0,1216269
3032177,1630140431,2,2,2,3,1630051448,2,-9.0,-9.0,-9.0,-9.0,-9.0,1216269
3032178,1630140429,2,34,13,4,1630051448,1,1.0,25.0,1.0,-9.0,4.0,1216269
3032179,1630140216,2,31,0,1,1630051449,1,2.0,40.0,6.0,-9.0,4.0,1216270
3032180,1630140217,2,2,2,2,1630051449,2,-9.0,-9.0,-9.0,-9.0,-9.0,1216270
3032181,1630140215,2,22,13,3,1630051449,2,1.0,25.0,1.0,15.0,4.0,1216270
3032182,1630140047,2,60,0,1,1630051450,2,6.0,-9.0,-9.0,-9.0,4.0,1216271
3032183,1630140551,2,56,0,1,1630051451,2,1.0,40.0,1.0,-9.0,4.0,1216272
3032184,1630140461,2,59,0,1,1630051452,2,1.0,40.0,1.0,-9.0,4.0,1216273
3032185,1630139912,2,50,0,1,1630051453,2,3.0,40.0,5.0,-9.0,4.0,1216274
3032186,1630139916,2,50,13,2,1630051453,1,1.0,20.0,1.0,-9.0,4.0,1216274
3032187,1630139920,2,48,15,3,1630051453,1,1.0,25.0,1.0,-9.0,4.0,1216274
3032188,1630139908,1,47,15,4,1630051453,2,3.0,-9.0,-9.0,-9.0,4.0,1216274
3032189,1630139913,2,50,0,1,1630051454,2,3.0,40.0,5.0,-9.0,4.0,1216275
3032190,1630139917,2,50,13,2,1630051454,1,1.0,20.0,1.0,-9.0,4.0,1216275
3032191,1630139921,2,48,15,3,1630051454,1,1.0,25.0,1.0,-9.0,4.0,1216275
3032192,1630139909,1,47,15,4,1630051454,2,3.0,-9.0,-9.0,-9.0,4.0,1216275
3032193,1630139914,2,50,0,1,1630051455,2,3.0,40.0,5.0,-9.0,4.0,1216276
3032194,1630139918,2,50,13,2,1630051455,1,1.0,20.0,1.0,-9.0,4.0,1216276
3032195,1630139922,2,48,15,3,1630051455,1,1.0,25.0,1.0,-9.0,4.0,1216276
3032196,1630139910,1,47,15,4,1630051455,2,3.0,-9.0,-9.0,-9.0,4.0,1216276
3032197,1630140603,4,47,0,1,1630051456,2,1.0,35.0,4.0,-9.0,4.0,1216277
3032198,1630140601,2,24,2,2,1630051456,1,1.0,32.0,1.0,15.0,4.0,1216277
3032199,1630140604,4,59,5,3,1630051456,2,6.0,-9.0,-9.0,-9.0,4.0,1216277
3032200,1630140602,2,25,10,4,1630051456,1,3.0,-9.0,-9.0,-9.0,4.0,1216277
3032201,1630140094,2,58,0,1,1630051457,2,1.0,40.0,1.0,-9.0,4.0,1216278
3032202,1630140095,2,21,2,2,1630051457,1,1.0,32.0,2.0,-9.0,4.0,1216278
3032203,1630140096,2,58,13,3,1630051457,1,6.0,-9.0,-9.0,-9.0,2.0,1216278
3032204,1630140120,2,46,0,1,1630051458,2,1.0,37.0,1.0,16.0,4.0,1216279
3032205,1630140121,2,30,2,2,1630051458,1,1.0,27.0,3.0,-9.0,4.0,1216279
3032206,1630140378,2,62,0,1,1630051459,2,6.0,-9.0,-9.0,-9.0,4.0,1216280
3032207,1630140380,2,42,2,2,1630051459,2,3.0,-9.0,-9.0,-9.0,4.0,1216280
3032208,1630140382,2,11,7,3,1630051459,1,-9.0,-9.0,-9.0,8.0,-9.0,1216280
3032209,1630140384,2,6,7,4,1630051459,2,-9.0,-9.0,-9.0,3.0,-9.0,1216280
3032210,1630140366,2,60,0,1,1630051460,2,6.0,-9.0,-9.0,-9.0,4.0,1216281
3032211,1630140141,2,58,0,1,1630051461,2,6.0,-9.0,-9.0,-9.0,4.0,1216282
3032212,1630140050,2,61,0,1,1630051462,2,6.0,12.0,6.0,-9.0,4.0,1216283
3032213,1630140623,2,62,0,1,1630051463,1,6.0,-9.0,-9.0,-9.0,2.0,1216284
3032214,1630140597,2,50,0,1,1630051464,1,3.0,-9.0,-9.0,-9.0,4.0,1216285
3032215,1630140535,2,51,0,1,1630051465,2,3.0,40.0,3.0,-9.0,2.0,1216286
3032216,1630140401,2,57,0,1,1630051466,2,6.0,-9.0,-9.0,-9.0,4.0,1216287
3032217,1630140409,2,62,0,1,1630051467,2,6.0,-9.0,-9.0,-9.0,4.0,1216288
3032218,1630140584,2,58,0,1,1630051468,1,6.0,-9.0,-9.0,-9.0,4.0,1216289
3032219,1630140042,2,51,0,1,1630051469,2,6.0,-9.0,-9.0,-9.0,4.0,1216290
3032220,1630140605,2,62,0,1,1630051470,1,6.0,-9.0,-9.0,-9.0,2.0,1216291
3032221,1630139980,2,61,0,1,1630051471,2,6.0,-9.0,-9.0,-9.0,4.0,1216292
3032222,1630140402,2,57,0,1,1630051472,2,6.0,-9.0,-9.0,-9.0,4.0,1216293
3032223,1630140612,2,53,0,1,1630051473,1,6.0,-9.0,-9.0,-9.0,4.0,1216294
3032224,1630140624,2,62,0,1,1630051474,1,6.0,-9.0,-9.0,-9.0,2.0,1216295
3032225,1630140591,2,49,0,1,1630051475,1,3.0,-9.0,-9.0,-9.0,4.0,1216296
3032226,1630140285,2,52,0,1,1630051476,2,6.0,-9.0,-9.0,-9.0,4.0,1216297
3032227,1630140613,2,64,0,1,1630051477,1,6.0,-9.0,-9.0,-9.0,4.0,1216298
3032228,1630139957,2,47,0,1,1630051478,2,3.0,-9.0,-9.0,-9.0,4.0,1216299
3032229,1630140596,2,55,0,1,1630051479,1,6.0,-9.0,-9.0,-9.0,4.0,1216300
3032230,1630140552,2,58,0,1,1630051480,2,6.0,-9.0,-9.0,-9.0,4.0,1216301
3032231,1630140553,2,58,0,1,1630051481,2,6.0,-9.0,-9.0,-9.0,4.0,1216302
3032232,1630140478,2,46,0,1,1630051482,2,3.0,-9.0,-9.0,-9.0,4.0,1216303
3032233,1630140609,2,51,0,1,1630051483,1,6.0,40.0,6.0,-9.0,4.0,1216304
3032234,1630140346,2,63,0,1,1630051484,2,6.0,-9.0,-9.0,-9.0,4.0,1216305
3032235,1630140093,2,53,0,1,1630051485,2,6.0,-9.0,-9.0,-9.0,4.0,1216306
3032236,1630140318,2,47,0,1,1630051486,2,6.0,-9.0,-9.0,-9.0,4.0,1216307
3032237,1630140080,2,47,0,1,1630051487,2,3.0,-9.0,-9.0,-9.0,4.0,1216308
3032238,1630140082,2,20,2,2,1630051487,2,3.0,20.0,5.0,-9.0,4.0,1216308
3032239,1630140084,2,19,2,3,1630051487,2,3.0,20.0,6.0,-9.0,4.0,1216308
3032240,1630140468,2,59,0,1,1630051488,2,6.0,-9.0,-9.0,-9.0,4.0,1216309
3032241,1630140469,2,53,13,2,1630051488,1,6.0,-9.0,-9.0,-9.0,4.0,1216309
3032242,1630139845,2,51,0,1,1630051489,1,3.0,-9.0,-9.0,-9.0,4.0,1216310
3032243,1630139844,2,71,6,2,1630051489,2,6.0,-9.0,-9.0,-9.0,4.0,1216310
3032244,1630140070,2,46,0,1,1630051490,2,6.0,25.0,5.0,-9.0,4.0,1216311
3032245,1630140071,2,20,2,2,1630051490,2,6.0,-9.0,-9.0,-9.0,4.0,1216311
3032246,1630140258,2,63,0,1,1630051491,2,6.0,-9.0,-9.0,-9.0,4.0,1216312
3032247,1630140259,2,47,2,2,1630051491,1,6.0,-9.0,-9.0,-9.0,4.0,1216312
3032248,1630140022,2,59,0,1,1630051492,2,6.0,-9.0,-9.0,-9.0,4.0,1216313
3032249,1630140023,2,22,2,2,1630051492,2,3.0,-9.0,-9.0,-9.0,4.0,1216313
3032250,1630140606,2,54,0,1,1630051493,1,3.0,-9.0,-9.0,-9.0,2.0,1216314
3032251,1630140607,2,15,2,2,1630051493,2,-9.0,-9.0,-9.0,12.0,-9.0,1216314
3032252,1630140319,2,55,0,1,1630051494,2,1.0,40.0,1.0,-9.0,4.0,1216315
3032253,1630140543,2,51,0,1,1630051495,2,1.0,20.0,6.0,-9.0,4.0,1216316
3032254,1630140166,2,48,0,1,1630051496,2,1.0,20.0,1.0,-9.0,4.0,1216317
3032255,1630140544,2,51,0,1,1630051497,2,1.0,20.0,6.0,-9.0,4.0,1216318
3032256,1630139999,2,50,0,1,1630051498,2,1.0,40.0,1.0,-9.0,4.0,1216319
3032257,1630140000,2,24,2,2,1630051498,2,3.0,-9.0,-9.0,-9.0,4.0,1216319
3032258,1630140020,2,61,0,1,1630051499,2,1.0,25.0,1.0,-9.0,4.0,1216320
3032259,1630140021,2,27,2,2,1630051499,1,1.0,2.0,1.0,-9.0,4.0,1216320
3032260,1630139872,2,68,0,1,1630051500,2,6.0,-9.0,-9.0,-9.0,4.0,1216321
3032261,1630139854,2,78,0,1,1630051501,2,6.0,-9.0,-9.0,-9.0,4.0,1216322
3032262,1630139852,2,65,0,1,1630051502,2,6.0,-9.0,-9.0,-9.0,4.0,1216323
3032263,1630140630,2,67,0,1,1630051503,1,6.0,-9.0,-9.0,-9.0,2.0,1216324
3032264,1630139853,2,73,0,1,1630051504,2,6.0,-9.0,-9.0,-9.0,4.0,1216325
3032265,1630139773,2,68,0,1,1630051505,2,6.0,-9.0,-9.0,-9.0,4.0,1216326
3032266,1630139791,2,74,0,1,1630051506,2,6.0,-9.0,-9.0,-9.0,4.0,1216327
3032267,1630139877,2,90,0,1,1630051507,2,6.0,-9.0,-9.0,-9.0,4.0,1216328
3032268,1630139840,2,69,0,1,1630051508,2,6.0,-9.0,-9.0,-9.0,4.0,1216329
3032269,1630139756,2,82,0,1,1630051509,2,6.0,-9.0,-9.0,-9.0,4.0,1216330
3032270,1630139757,2,82,0,1,1630051510,2,6.0,-9.0,-9.0,-9.0,4.0,1216331
3032271,1630139824,2,69,0,1,1630051511,2,6.0,-9.0,-9.0,-9.0,4.0,1216332
3032272,1630139830,2,77,0,1,1630051512,2,6.0,-9.0,-9.0,-9.0,4.0,1216333
3032273,1630139867,2,69,0,1,1630051513,2,6.0,-9.0,-9.0,-9.0,4.0,1216334
3032274,1630139772,2,71,0,1,1630051514,2,6.0,-9.0,-9.0,-9.0,4.0,1216335
3032275,1630140634,2,83,0,1,1630051515,1,6.0,-9.0,-9.0,-9.0,2.0,1216336
3032276,1630139832,2,81,0,1,1630051516,2,6.0,-9.0,-9.0,-9.0,4.0,1216337
3032277,1630139855,2,84,0,1,1630051517,2,3.0,-9.0,-9.0,-9.0,4.0,1216338
3032278,1630140631,2,86,0,1,1630051518,1,6.0,-9.0,-9.0,-9.0,2.0,1216339
3032279,1630139859,2,69,0,1,1630051519,2,6.0,-9.0,-9.0,-9.0,4.0,1216340
3032280,1630139808,2,74,0,1,1630051520,2,6.0,-9.0,-9.0,-9.0,4.0,1216341
3032281,1630139747,2,73,0,1,1630051521,2,6.0,-9.0,-9.0,-9.0,4.0,1216342
3032282,1630139748,2,43,2,2,1630051521,2,6.0,-9.0,-9.0,-9.0,4.0,1216342
3032283,1630139868,2,73,0,1,1630051522,2,6.0,-9.0,-9.0,-9.0,4.0,1216343
3032284,1630139869,2,39,2,2,1630051522,2,6.0,-9.0,-9.0,-9.0,4.0,1216343
3032285,1630140448,2,33,0,1,1630051523,2,3.0,-9.0,-9.0,-9.0,4.0,1216344
3032286,1630140449,2,10,2,2,1630051523,1,-9.0,-9.0,-9.0,7.0,-9.0,1216344
3032287,1630140451,2,5,2,3,1630051523,2,-9.0,-9.0,-9.0,2.0,-9.0,1216344
3032288,1630140450,2,4,2,4,1630051523,1,-9.0,-9.0,-9.0,1.0,-9.0,1216344
3032289,1630140280,2,42,0,1,1630051524,1,6.0,-9.0,-9.0,-9.0,4.0,1216345
3032290,1630140278,2,38,1,2,1630051524,2,3.0,-9.0,-9.0,-9.0,4.0,1216345
3032291,1630140279,2,19,4,3,1630051524,2,6.0,-9.0,-9.0,-9.0,4.0,1216345
3032292,1630140281,2,18,4,4,1630051524,1,6.0,-9.0,-9.0,-9.0,4.0,1216345
3032293,1630139884,2,94,0,1,1630051525,2,1.0,36.0,2.0,-9.0,4.0,1216346
3032294,1630139887,2,13,7,2,1630051525,1,-9.0,-9.0,-9.0,11.0,-9.0,1216346
3032295,1630139885,2,60,15,3,1630051525,2,6.0,-9.0,-9.0,-9.0,4.0,1216346
3032296,1630139886,2,59,15,4,1630051525,2,1.0,40.0,1.0,-9.0,4.0,1216346
3032297,1630140411,2,61,0,1,1630051526,2,6.0,-9.0,-9.0,-9.0,4.0,1216347
3032298,1630140412,2,55,1,2,1630051526,1,6.0,-9.0,-9.0,-9.0,2.0,1216347
3032299,1630140295,2,52,0,1,1630051527,1,1.0,40.0,1.0,-9.0,2.0,1216348
3032300,1630140294,2,50,1,2,1630051527,2,1.0,30.0,1.0,-9.0,4.0,1216348
3032301,1630140390,2,59,0,1,1630051528,2,1.0,31.0,4.0,-9.0,4.0,1216349
3032302,1630140392,2,41,2,2,1630051528,1,3.0,-9.0,-9.0,-9.0,4.0,1216349
3032303,1630140391,2,21,7,3,1630051528,2,1.0,38.0,5.0,-9.0,4.0,1216349
3032304,1630140025,2,28,0,1,1630051529,2,3.0,-9.0,-9.0,-9.0,4.0,1216350
3032305,1630140031,2,11,2,2,1630051529,2,-9.0,-9.0,-9.0,7.0,-9.0,1216350
3032306,1630140029,2,9,2,3,1630051529,1,-9.0,-9.0,-9.0,6.0,-9.0,1216350
3032307,1630140033,2,6,2,4,1630051529,2,-9.0,-9.0,-9.0,5.0,-9.0,1216350
3032308,1630140035,2,5,2,5,1630051529,2,-9.0,-9.0,-9.0,3.0,-9.0,1216350
3032309,1630140027,2,55,6,6,1630051529,2,6.0,-9.0,-9.0,-9.0,4.0,1216350
3032310,1630139796,2,76,0,1,1630051530,2,6.0,-9.0,-9.0,-9.0,4.0,1216351
3032311,1630139797,2,42,2,2,1630051530,1,3.0,-9.0,-9.0,-9.0,4.0,1216351
3032312,1630140408,2,58,0,1,1630051531,2,6.0,-9.0,-9.0,-9.0,4.0,1216352
3032313,1630140506,2,79,0,1,1630051532,1,6.0,-9.0,-9.0,-9.0,4.0,1216353
3032314,1630140503,2,62,2,2,1630051532,2,6.0,-9.0,-9.0,-9.0,4.0,1216353
3032315,1630140505,2,50,15,3,1630051532,1,6.0,-9.0,-9.0,-9.0,4.0,1216353
3032316,1630140507,2,60,0,1,1630051533,2,6.0,-9.0,-9.0,-9.0,4.0,1216354
3032317,1630140142,2,26,0,1,1630051534,2,6.0,-9.0,-9.0,-9.0,4.0,1216355
3032318,1630140143,2,6,2,2,1630051534,1,-9.0,-9.0,-9.0,2.0,-9.0,1216355
3032319,1630140170,2,29,0,1,1630051535,2,3.0,40.0,4.0,-9.0,4.0,1216356
3032320,1630140176,2,8,2,2,1630051535,2,-9.0,-9.0,-9.0,4.0,-9.0,1216356
3032321,1630140172,2,6,2,3,1630051535,1,-9.0,-9.0,-9.0,3.0,-9.0,1216356
3032322,1630140174,2,4,2,4,1630051535,1,-9.0,-9.0,-9.0,-9.0,-9.0,1216356
3032323,1630140625,2,56,0,1,1630051536,1,6.0,-9.0,-9.0,-9.0,4.0,1216357
3032324,1630140626,2,23,2,2,1630051536,1,6.0,-9.0,-9.0,-9.0,4.0,1216357
3032325,1630140627,2,23,2,3,1630051536,1,6.0,-9.0,-9.0,-9.0,4.0,1216357
3032326,1630140628,2,20,2,4,1630051536,1,6.0,-9.0,-9.0,-9.0,4.0,1216357
3032327,1630140523,2,28,0,1,1630051537,2,3.0,-9.0,-9.0,-9.0,4.0,1216358
3032328,1630140524,2,4,2,2,1630051537,2,-9.0,-9.0,-9.0,-9.0,-9.0,1216358
3032329,1630139760,2,82,0,1,1630051538,2,6.0,-9.0,-9.0,-9.0,4.0,1216359
3032330,1630140413,2,32,0,1,1630051539,2,1.0,30.0,1.0,-9.0,4.0,1216360
3032331,1630140417,2,15,2,2,1630051539,2,-9.0,-9.0,-9.0,12.0,-9.0,1216360
3032332,1630140415,2,1,2,3,1630051539,1,-9.0,-9.0,-9.0,-9.0,-9.0,1216360
3032333,1630140414,2,27,5,4,1630051539,2,6.0,-9.0,-9.0,-9.0,4.0,1216360
3032334,1630140418,2,10,10,5,1630051539,2,-9.0,-9.0,-9.0,7.0,-9.0,1216360
3032335,1630140416,2,2,10,6,1630051539,1,-9.0,-9.0,-9.0,-9.0,-9.0,1216360
3032336,1630140598,2,54,0,1,1630051540,1,1.0,25.0,1.0,-9.0,4.0,1216361
3032337,1630139903,2,70,0,1,1630051541,2,6.0,-9.0,-9.0,-9.0,4.0,1216362
3032338,1630139905,2,40,2,2,1630051541,1,3.0,-9.0,-9.0,-9.0,4.0,1216362
3032339,1630139904,2,16,7,3,1630051541,1,6.0,-9.0,-9.0,12.0,-9.0,1216362
3032340,1630140101,2,32,0,1,1630051542,2,1.0,40.0,1.0,-9.0,4.0,1216363
3032341,1630140102,2,16,2,2,1630051542,1,6.0,-9.0,-9.0,13.0,-9.0,1216363
3032342,1630140103,2,6,2,3,1630051542,2,-9.0,-9.0,-9.0,3.0,-9.0,1216363
3032343,1630140104,2,5,2,4,1630051542,2,-9.0,-9.0,-9.0,2.0,-9.0,1216363
3032344,1630140405,2,63,0,1,1630051543,2,6.0,-9.0,-9.0,-9.0,4.0,1216364
3032345,1630140406,2,15,10,2,1630051543,2,-9.0,-9.0,-9.0,12.0,-9.0,1216364
3032346,1630140162,2,54,0,1,1630051544,2,3.0,-9.0,-9.0,-9.0,4.0,1216365
3032347,1630140163,2,28,2,2,1630051544,1,6.0,-9.0,-9.0,-9.0,4.0,1216365
3032348,1630140496,2,51,0,1,1630051545,2,6.0,40.0,3.0,-9.0,4.0,1216366
3032349,1630140497,2,17,2,2,1630051545,1,6.0,-9.0,-9.0,14.0,4.0,1216366
3032350,1630140498,2,14,2,3,1630051545,2,-9.0,-9.0,-9.0,11.0,-9.0,1216366
3032351,1630139789,2,93,0,1,1630051546,2,6.0,-9.0,-9.0,-9.0,4.0,1216367
3032352,1630139795,2,74,0,1,1630051547,1,6.0,40.0,6.0,-9.0,2.0,1216368
3032353,1630139792,2,70,1,2,1630051547,2,6.0,-9.0,-9.0,-9.0,4.0,1216368
3032354,1630139793,2,45,2,3,1630051547,2,1.0,40.0,1.0,-9.0,4.0,1216368
3032355,1630139794,2,24,7,4,1630051547,2,3.0,25.0,6.0,15.0,4.0,1216368
3032356,1630140006,2,47,0,1,1630051548,1,2.0,40.0,1.0,-9.0,2.0,1216369
3032357,1630140005,2,52,1,2,1630051548,2,1.0,16.0,6.0,-9.0,4.0,1216369
3032358,1630140331,2,24,0,1,1630051549,1,1.0,70.0,4.0,-9.0,4.0,1216370
3032359,1630140332,2,1,2,2,1630051549,2,-9.0,-9.0,-9.0,-9.0,-9.0,1216370
3032360,1630140333,2,4,4,3,1630051549,2,-9.0,-9.0,-9.0,-9.0,-9.0,1216370
3032361,1630140330,2,21,13,4,1630051549,2,1.0,24.0,4.0,-9.0,4.0,1216370
3032362,1630140086,2,36,0,1,1630051550,2,3.0,-9.0,-9.0,-9.0,4.0,1216371
3032363,1630140087,2,14,2,2,1630051550,1,-9.0,-9.0,-9.0,10.0,-9.0,1216371
3032364,1630140089,2,9,2,3,1630051550,2,-9.0,-9.0,-9.0,8.0,-9.0,1216371
3032365,1630140088,2,44,5,4,1630051550,1,3.0,-9.0,-9.0,-9.0,4.0,1216371
3032366,1630140008,2,64,0,1,1630051551,1,1.0,36.0,1.0,-9.0,2.0,1216372
3032367,1630140007,2,53,1,2,1630051551,2,1.0,40.0,1.0,-9.0,4.0,1216372
3032368,1630140370,2,32,0,1,1630051552,1,1.0,40.0,1.0,-9.0,4.0,1216373
3032369,1630140372,2,7,2,2,1630051552,2,-9.0,-9.0,-9.0,4.0,-9.0,1216373
3032370,1630140374,2,6,2,3,1630051552,2,-9.0,-9.0,-9.0,3.0,-9.0,1216373
3032371,1630140368,2,29,13,4,1630051552,2,1.0,25.0,1.0,-9.0,4.0,1216373
3032372,1630140265,2,59,0,1,1630051553,2,6.0,-9.0,-9.0,-9.0,4.0,1216374
3032373,1630140266,2,35,2,2,1630051553,1,6.0,-9.0,-9.0,-9.0,4.0,1216374
3032374,1630140599,2,43,0,1,1630051554,1,1.0,30.0,1.0,-9.0,2.0,1216375
3032375,1630140600,2,36,11,2,1630051554,1,1.0,40.0,1.0,15.0,4.0,1216375
3032376,1630139906,1,74,0,1,1630051555,2,6.0,-9.0,-9.0,-9.0,4.0,1216376
3032377,1630140453,2,57,0,1,1630051556,1,1.0,40.0,1.0,-9.0,4.0,1216377
3032378,1630140452,2,59,1,2,1630051556,2,3.0,-9.0,-9.0,-9.0,4.0,1216377
3032379,1630140454,2,25,2,3,1630051556,1,1.0,40.0,3.0,-9.0,4.0,1216377
3032380,1630139889,2,77,0,1,1630051557,2,1.0,35.0,1.0,-9.0,4.0,1216378
3032381,1630139890,2,56,2,2,1630051557,2,1.0,30.0,1.0,-9.0,4.0,1216378
3032382,1630140637,4,38,0,1,1630051558,1,3.0,30.0,6.0,15.0,3.0,1216379
3032383,1630140542,2,40,0,1,1630051559,2,1.0,40.0,1.0,-9.0,4.0,1216380
3032384,1630140144,2,54,0,1,1630051560,2,6.0,-9.0,-9.0,-9.0,4.0,1216381
3032385,1630140145,2,17,2,2,1630051560,2,6.0,-9.0,-9.0,13.0,4.0,1216381
3032386,1630139940,4,60,0,1,1630051561,1,1.0,32.0,1.0,-9.0,4.0,1216382
3032387,1630139939,1,54,1,2,1630051561,2,6.0,-9.0,-9.0,-9.0,4.0,1216382
3032388,1630139941,4,30,2,3,1630051561,2,1.0,40.0,5.0,-9.0,4.0,1216382
3032389,1630140197,2,36,0,1,1630051562,2,6.0,-9.0,-9.0,15.0,4.0,1216383
3032390,1630140203,2,17,2,2,1630051562,2,6.0,-9.0,-9.0,14.0,4.0,1216383
3032391,1630140200,2,13,2,3,1630051562,1,-9.0,-9.0,-9.0,9.0,-9.0,1216383
3032392,1630140206,2,11,2,4,1630051562,2,-9.0,-9.0,-9.0,7.0,-9.0,1216383
3032393,1630140158,2,55,0,1,1630051563,2,1.0,26.0,1.0,-9.0,4.0,1216384
3032394,1630140159,2,15,7,2,1630051563,2,-9.0,-9.0,-9.0,10.0,-9.0,1216384
3032395,1630140160,2,14,7,3,1630051563,2,-9.0,-9.0,-9.0,10.0,-9.0,1216384
3032396,1630140161,2,11,10,4,1630051563,2,-9.0,-9.0,-9.0,6.0,-9.0,1216384
3032397,1630140558,2,54,0,1,1630051564,2,1.0,40.0,1.0,-9.0,4.0,1216385
3032398,1630140559,2,56,1,2,1630051564,1,1.0,40.0,1.0,-9.0,2.0,1216385
3032399,1630139924,1,26,0,1,1630051565,2,1.0,40.0,5.0,-9.0,4.0,1216386
3032400,1630140133,2,57,0,1,1630051566,2,6.0,-9.0,-9.0,-9.0,4.0,1216387
3032401,1630140164,2,42,0,1,1630051567,2,1.0,52.0,1.0,-9.0,2.0,1216388
3032402,1630140165,2,46,13,2,1630051567,2,1.0,30.0,4.0,-9.0,4.0,1216388
3032403,1630140487,2,42,0,1,1630051568,2,6.0,-9.0,-9.0,-9.0,4.0,1216389
3032404,1630139982,2,50,0,1,1630051569,1,6.0,-9.0,-9.0,-9.0,4.0,1216390
3032405,1630140090,2,22,0,1,1630051570,2,1.0,45.0,4.0,-9.0,4.0,1216391
3032406,1630140091,2,2,2,2,1630051570,2,-9.0,-9.0,-9.0,-9.0,-9.0,1216391
