person_id,household_id,age,PNUM,sex,pemploy,pstudent,ptype,school_zone_id,workplace_zone_id,free_parking_at_work,cdap_activity,mandatory_tour_frequency,_escort,_shopping,_othmaint,_othdiscr,_eatout,_social,non_mandatory_tour_frequency
456705,323168,37,1,2,2,3,2,-1,1363,False,N,,1,0,0,1,0,0,33
456706,323168,12,2,2,4,1,7,1372,-1,False,M,school1,0,0,0,0,0,0,0
457977,323804,46,1,2,1,3,1,-1,32,False,M,work1,0,0,0,0,0,0,0
457978,323804,16,2,1,3,1,6,1435,-1,False,M,school1,0,0,0,0,0,0,0
458215,323923,41,1,2,2,3,2,-1,1443,False,H,,0,0,0,0,0,0,0
458216,323923,9,2,1,4,1,7,1445,-1,False,M,school1,0,0,0,0,0,0,0
458309,323970,53,1,2,2,3,2,-1,91,False,M,work1,0,0,0,0,0,0,0
458310,323970,13,2,2,4,1,7,1431,-1,False,M,school1,0,0,0,0,0,0,0
460767,325199,41,1,2,2,3,2,-1,959,True,N,,0,0,0,0,0,0,0
460768,325199,17,2,2,2,1,6,963,961,False,M,school1,0,0,0,0,0,0,0
463660,326489,52,1,1,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
463661,326489,53,2,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
463662,326489,20,3,1,3,2,3,229,-1,False,M,school1,0,0,0,0,0,0,0
468619,328142,44,1,2,3,3,4,-1,-1,False,N,,0,1,0,1,0,0,17
468620,328142,26,2,1,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
468621,328142,23,3,2,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
472588,329465,52,1,1,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
472589,329465,46,2,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
472590,329465,19,3,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
495616,337141,62,1,1,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
495617,337141,52,2,2,2,3,2,-1,107,False,H,,0,0,0,0,0,0,0
495618,337141,20,3,1,3,2,3,13,-1,False,M,school1,0,0,0,0,0,0,0
503596,339801,18,1,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
503597,339801,1,2,1,4,1,8,674,-1,False,H,,0,0,0,0,0,0,0
503598,339801,19,3,2,1,3,1,-1,656,False,M,work1,0,0,0,0,0,0,0
513418,343075,20,1,1,2,2,3,557,591,True,N,,0,0,0,0,0,0,0
513419,343075,1,2,1,4,1,8,552,-1,False,N,,0,0,0,0,0,0,0
513420,343075,57,3,2,2,3,2,-1,597,False,M,work2,0,0,0,0,0,0,0
516691,344166,56,1,1,2,3,2,-1,875,False,M,work1,0,0,0,0,0,0,0
516692,344166,71,2,1,3,3,5,-1,-1,False,N,,0,0,1,0,0,0,8
516693,344166,29,3,1,1,3,1,-1,873,False,M,work1,0,0,0,0,0,0,0
526213,347340,46,1,2,1,3,1,-1,541,True,M,work1,0,0,0,0,0,0,0
526214,347340,81,2,1,3,3,5,-1,-1,False,N,,0,1,0,0,0,0,16
526215,347340,26,3,2,2,3,2,-1,582,False,M,work1,0,0,0,0,0,0,0
526489,347432,54,1,1,2,3,2,-1,566,False,H,,0,0,0,0,0,0,0
526490,347432,47,2,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
526491,347432,20,3,2,2,2,3,557,648,True,N,,0,0,0,1,0,0,1
528121,347976,39,1,2,1,3,1,-1,858,False,M,work1,0,0,0,0,0,0,0
528122,347976,23,2,1,1,3,1,-1,418,False,M,work1,0,0,0,0,0,0,0
528123,347976,41,3,2,3,3,4,-1,-1,False,N,,0,0,0,0,0,1,2
542581,352796,21,1,2,2,2,3,1019,1020,False,N,,0,0,0,0,0,0,0
542582,352796,18,2,1,2,2,3,1019,1003,False,H,,0,0,0,0,0,0,0
542583,352796,21,3,2,2,2,3,1018,1019,False,N,,0,0,0,0,0,0,0
548833,354880,39,1,1,3,3,4,-1,-1,False,N,,0,0,0,0,0,1,2
548834,354880,23,2,2,3,2,3,811,-1,False,N,,0,0,0,0,0,0,0
548835,354880,8,3,2,4,1,7,890,-1,False,M,school1,0,0,0,0,0,0,0
548893,354900,45,1,2,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
548894,354900,45,2,1,3,3,4,-1,-1,False,N,,0,0,0,1,0,0,1
548895,354900,13,3,1,4,1,7,888,-1,False,M,school1,0,0,0,0,0,0,0
559249,358352,34,1,2,3,3,4,-1,-1,False,N,,1,0,1,0,1,0,44
559250,358352,14,2,1,4,1,7,564,-1,False,M,school1,0,0,0,0,0,0,0
559251,358352,9,3,1,4,1,7,519,-1,False,H,,0,0,0,0,0,0,0
560218,358675,55,1,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,1,18
560219,358675,16,2,2,3,1,6,586,-1,False,M,school1,0,0,1,0,0,0,8
560220,358675,13,3,2,4,1,7,578,-1,False,M,school1,0,0,0,0,0,0,0
580693,365500,36,1,2,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
580694,365500,35,2,1,2,3,2,-1,862,True,M,work1,0,0,0,0,0,0,0
580695,365500,6,3,2,4,1,7,864,-1,False,M,school1,0,0,0,0,0,0,0
583504,366437,37,1,2,1,3,1,-1,967,True,M,work1,0,0,0,0,0,0,0
583505,366437,1,2,1,4,1,8,947,-1,False,M,school1,0,0,0,0,0,0,0
583506,366437,8,3,2,4,1,7,987,-1,False,M,school1,0,0,0,0,0,0,0
588283,368030,25,1,2,1,3,1,-1,4,False,M,work1,1,0,0,0,0,0,32
588284,368030,5,2,1,4,1,8,1189,-1,False,M,school1,0,0,0,0,0,0,0
588285,368030,6,3,2,4,1,7,1196,-1,False,M,school1,0,0,0,0,0,0,0
597499,371102,33,1,1,1,3,1,-1,10,True,M,work1,0,0,0,0,0,0,0
597500,371102,43,2,2,3,3,4,-1,-1,False,N,,1,0,0,1,0,0,33
597501,371102,4,3,2,4,1,8,48,-1,False,M,school1,0,0,0,0,0,0,0
604591,373466,55,1,1,1,3,1,-1,407,True,M,work1,0,0,0,0,0,0,0
604592,373466,48,2,2,3,3,4,-1,-1,False,N,,2,1,0,0,0,0,80
604593,373466,15,3,2,4,1,7,481,-1,False,M,school1,0,0,0,0,0,0,0
612184,375997,36,1,2,1,3,1,-1,676,False,M,work1,0,0,0,0,0,0,0
612185,375997,5,2,1,4,1,8,690,-1,False,H,,0,0,0,0,0,0,0
612186,375997,51,3,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
631162,382323,39,1,2,3,3,4,-1,-1,False,N,,0,1,0,1,0,0,17
631163,382323,7,2,2,4,1,7,1402,-1,False,M,school1,0,0,0,0,0,0,0
631164,382323,24,3,1,2,3,2,-1,1372,True,M,work1,0,0,0,0,0,0,0
631720,382509,45,1,2,2,3,2,-1,1413,True,H,,0,0,0,0,0,0,0
631721,382509,10,2,1,4,1,7,1416,-1,False,M,school1,0,0,0,0,0,0,0
631722,382509,8,3,1,4,1,7,1416,-1,False,M,school1,0,0,0,0,0,0,0
633553,383120,36,1,1,2,2,3,133,2,False,M,work1,0,0,0,0,0,0,0
633554,383120,33,2,2,2,2,3,133,21,False,M,work1,0,0,0,0,0,0,0
633555,383120,9,3,2,4,1,7,113,-1,False,M,school1,0,0,0,1,0,0,1
636379,384062,47,1,1,1,3,1,-1,751,False,M,work1,0,1,0,0,0,0,16
636380,384062,48,2,2,2,3,2,-1,403,True,N,,3,1,1,0,0,0,88
636381,384062,17,3,1,3,1,6,500,-1,False,M,school1,0,0,1,0,0,0,8
642286,386031,45,1,1,2,3,2,-1,1283,False,M,work1,0,0,0,0,0,0,0
642287,386031,16,2,2,1,3,1,-1,1284,False,M,work1,0,0,0,0,0,0,0
642288,386031,14,3,2,4,1,7,1286,-1,False,M,school1,0,0,0,0,0,0,0
662278,392695,39,1,1,1,3,1,-1,1197,True,M,work1,0,0,0,1,0,0,1
662279,392695,34,2,2,2,3,2,-1,1189,True,M,work1,0,0,0,0,0,0,0
662280,392695,10,3,2,4,1,7,1189,-1,False,M,school1,0,0,0,0,0,0,0
668143,394572,50,1,1,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
668144,394572,41,2,2,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
668145,394572,19,3,2,3,2,3,354,-1,False,M,school1,0,0,0,0,1,0,4
668146,394572,18,4,2,3,2,3,354,-1,False,M,school1,0,0,0,0,0,0,0
671278,395275,40,1,1,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
671279,395275,39,2,2,3,3,4,-1,-1,False,N,,3,0,1,0,0,0,72
671280,395275,11,3,2,4,1,7,562,-1,False,M,school1,0,0,0,0,0,0,0
671281,395275,3,4,2,4,1,8,568,-1,False,N,,1,0,0,0,0,0,32
671282,395275,1,5,2,4,1,8,571,-1,False,N,,1,0,0,0,0,0,32
684945,397990,20,1,2,3,2,3,13,-1,False,M,school1,2,0,0,1,0,0,65
684946,397990,1,2,1,4,1,8,149,-1,False,N,,0,0,0,0,2,0,4
684947,397990,22,3,2,3,3,4,-1,-1,False,N,,0,0,0,1,0,0,1
684948,397990,54,4,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
690587,399269,51,1,1,3,3,4,-1,-1,False,N,,1,0,1,0,0,0,40
690588,399269,51,2,2,3,3,4,-1,-1,False,N,,0,1,1,0,1,0,28
690589,399269,19,3,2,3,1,6,586,-1,False,N,,0,0,0,0,0,0,0
690590,399269,17,4,2,3,2,3,557,-1,False,N,,0,0,0,0,0,0,0
695429,400328,36,1,1,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
695430,400328,78,2,1,3,3,5,-1,-1,False,N,,0,0,0,0,1,0,4
695431,400328,31,3,1,3,2,3,1019,-1,False,M,school1,0,0,0,0,0,0,0
695432,400328,30,4,1,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
718127,404967,64,1,1,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
718128,404967,64,2,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
718129,404967,31,3,2,1,3,1,-1,153,False,M,work1,0,0,1,1,0,0,9
718130,404967,5,4,2,4,1,8,202,-1,False,H,,0,0,0,0,0,0,0
719192,405167,63,1,2,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
719193,405167,1,2,1,4,1,8,323,-1,False,N,,0,1,0,0,0,0,16
719194,405167,23,3,2,3,3,4,-1,-1,False,N,,2,0,0,0,0,0,64
719195,405167,19,4,2,1,3,1,-1,313,True,M,work1,0,0,0,0,0,0,0
719634,405257,40,1,1,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
719635,405257,37,2,2,1,3,1,-1,428,True,M,work1,0,0,0,0,0,0,0
719636,405257,32,3,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
719637,405257,34,4,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
734854,408549,60,1,1,1,3,1,-1,92,False,M,work1,0,0,0,0,0,0,0
734855,408549,58,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,1,0,20
734856,408549,19,3,2,3,2,3,188,-1,False,M,school1,0,0,0,0,0,0,0
734857,408549,20,4,1,2,2,3,188,13,False,M,work2,0,0,0,0,0,0,0
736133,408820,28,1,2,3,3,4,-1,-1,False,N,,0,1,0,0,1,0,20
736134,408820,35,2,1,1,3,1,-1,257,True,M,work1,0,0,0,0,0,0,0
736135,408820,35,3,2,1,3,1,-1,266,False,M,work1,0,0,0,0,0,0,0
736136,408820,14,4,1,4,1,7,329,-1,False,M,school1,0,0,0,0,0,0,0
736137,408820,11,5,1,4,1,7,327,-1,False,M,school1,0,0,0,0,0,0,0
736138,408820,11,6,1,4,1,7,327,-1,False,M,school1,0,0,0,0,0,0,0
737745,409148,56,1,2,1,3,1,-1,406,True,H,,0,0,0,0,0,0,0
737746,409148,36,2,1,2,3,2,-1,656,True,M,work1,1,0,1,0,0,0,40
737747,409148,26,3,1,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
737748,409148,11,4,1,4,1,7,551,-1,False,H,,0,0,0,0,0,0,0
737749,409148,17,5,2,3,1,6,596,-1,False,H,,0,0,0,0,0,0,0
747867,411344,49,1,2,2,3,2,-1,12,False,M,work1,0,0,0,1,0,0,1
747868,411344,24,2,2,1,3,1,-1,838,True,M,work1,0,0,1,0,0,0,8
747869,411344,8,3,1,4,1,7,953,-1,False,M,school1,0,0,0,0,0,0,0
747870,411344,29,4,1,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
748926,411558,44,1,2,3,3,4,-1,-1,False,N,,2,0,0,1,0,0,65
748927,411558,75,2,1,1,3,1,-1,944,True,M,work1,0,0,0,0,0,0,0
748928,411558,52,3,1,1,3,1,-1,16,False,M,work1,0,0,0,0,0,0,0
748929,411558,49,4,1,3,3,4,-1,-1,False,N,,1,0,0,1,0,0,33
748930,411558,20,5,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
748931,411558,3,6,1,4,1,8,933,-1,False,M,school1,0,0,0,0,1,0,4
748932,411558,0,7,2,4,1,8,923,-1,False,H,,0,0,0,0,0,0,0
748933,411558,0,8,1,4,1,8,906,-1,False,H,,0,0,0,0,0,0,0
770933,416294,18,1,1,1,3,1,-1,763,True,M,work1,0,0,0,0,0,0,0
770934,416294,20,2,1,3,3,4,-1,-1,False,N,,2,0,0,0,0,0,64
770935,416294,22,3,2,1,3,1,-1,770,False,M,work1,0,0,0,0,0,0,0
770936,416294,61,4,1,3,3,4,-1,-1,False,N,,0,0,0,1,0,0,1
770937,416294,59,5,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
770938,416294,1,6,1,4,1,8,775,-1,False,M,school1,0,0,0,0,0,0,0
770939,416294,0,7,1,4,1,8,775,-1,False,M,school1,0,0,0,0,0,0,0
770940,416294,0,8,2,4,1,8,774,-1,False,M,school1,0,0,0,0,0,0,0
771461,416390,53,1,1,3,3,4,-1,-1,False,N,,0,0,1,0,1,0,12
771462,416390,51,2,2,3,3,4,-1,-1,False,N,,0,1,1,0,0,0,24
771463,416390,21,3,1,2,2,3,750,777,False,M,work_and_school,0,0,0,0,0,0,0
771464,416390,19,4,2,1,3,1,-1,355,True,M,work1,0,0,0,0,0,0,0
797736,421981,25,1,2,1,3,1,-1,408,True,M,work1,0,0,0,0,0,0,0
797737,421981,26,2,1,1,3,1,-1,560,True,M,work1,0,0,0,0,0,0,0
797738,421981,22,3,1,1,3,1,-1,504,True,M,work1,0,0,0,0,0,0,0
797739,421981,54,4,2,1,3,1,-1,605,True,M,work1,0,0,0,0,0,0,0
800104,422531,58,1,1,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
800105,422531,56,2,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
800106,422531,34,3,2,1,3,1,-1,700,True,M,work1,0,0,0,0,0,0,0
800107,422531,25,4,2,2,2,3,653,546,True,H,,0,0,0,0,0,0,0
800108,422531,27,5,2,2,2,3,557,573,False,H,,0,0,0,0,0,0,0
807508,424122,23,1,1,2,3,2,-1,14,False,M,work1,0,0,0,0,0,0,0
807509,424122,23,2,1,3,2,3,946,-1,False,M,school1,0,0,0,0,0,0,0
807510,424122,24,3,1,2,3,2,-1,806,False,H,,0,0,0,0,0,0,0
807511,424122,23,4,1,2,2,3,961,890,False,M,work1,0,0,0,0,0,0,0
807512,424122,23,5,1,1,3,1,-1,1168,False,N,,0,1,0,0,0,0,16
815028,425706,26,1,2,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
815029,425706,8,2,2,4,1,7,126,-1,False,N,,0,0,0,1,0,0,1
815030,425706,6,3,2,4,1,7,115,-1,False,M,school1,0,0,0,0,0,0,0
815031,425706,2,4,1,4,1,8,117,-1,False,N,,0,0,0,0,1,0,4
815032,425706,32,5,1,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
826945,428067,57,1,1,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
826946,428067,54,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
826947,428067,15,3,1,4,1,7,698,-1,False,N,,0,0,0,1,0,0,1
826948,428067,13,4,1,4,1,7,713,-1,False,M,school1,0,0,0,0,0,0,0
830630,428782,44,1,1,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
830631,428782,12,2,1,4,1,7,861,-1,False,M,school1,0,0,0,0,0,0,0
830632,428782,11,3,2,4,1,7,879,-1,False,M,school1,0,0,0,0,0,0,0
830633,428782,2,4,2,4,1,8,891,-1,False,M,school1,2,0,0,0,0,0,64
830634,428782,43,5,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
831776,429010,30,1,2,3,3,4,-1,-1,False,N,,0,1,0,1,0,0,17
831777,429010,16,2,1,3,1,6,943,-1,False,N,,0,0,2,0,0,0,8
831778,429010,14,3,2,4,1,7,876,-1,False,M,school1,0,0,0,0,0,0,0
831779,429010,3,4,1,4,1,8,881,-1,False,N,,0,0,0,0,1,0,4
844265,431526,37,1,1,3,3,4,-1,-1,False,N,,1,1,1,0,0,0,56
844266,431526,32,2,2,3,3,4,-1,-1,False,N,,0,0,0,0,0,1,2
844267,431526,2,3,2,4,1,8,1292,-1,False,N,,2,0,0,0,0,0,64
844268,431526,0,4,1,4,1,8,1240,-1,False,N,,0,0,1,1,0,0,9
844269,431526,0,5,1,4,1,8,1292,-1,False,M,school1,1,0,0,0,0,0,32
850946,432948,41,1,2,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
850947,432948,18,2,2,3,3,4,-1,-1,False,N,,2,0,0,1,0,0,65
850948,432948,15,3,2,4,1,7,255,-1,False,M,school1,0,0,0,0,0,0,0
850949,432948,7,4,2,4,1,7,280,-1,False,M,school1,0,0,0,0,0,0,0
853536,433481,39,1,2,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
853537,433481,17,2,2,3,1,6,332,-1,False,N,,0,0,0,1,0,1,3
853538,433481,16,3,2,3,1,6,339,-1,False,M,school1,0,0,0,0,0,0,0
853539,433481,10,4,1,4,1,7,332,-1,False,M,school1,0,0,0,0,0,0,0
853540,433481,9,5,1,4,1,7,459,-1,False,N,,1,0,0,0,0,0,32
856735,434207,33,1,2,3,2,3,490,-1,False,M,school1,0,0,0,0,0,0,0
856736,434207,38,2,1,3,3,4,-1,-1,False,N,,0,0,0,1,1,0,5
856737,434207,4,3,2,4,1,8,454,-1,False,M,school1,0,0,0,0,0,0,0
856738,434207,1,4,1,4,1,8,371,-1,False,M,school1,0,0,0,0,0,0,0
858494,434571,33,1,1,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
858495,434571,5,2,1,4,1,8,533,-1,False,H,,0,0,0,0,0,0,0
858496,434571,2,3,2,4,1,8,536,-1,False,N,,3,0,0,0,0,0,64
858497,434571,30,4,2,3,3,4,-1,-1,False,N,,0,0,0,1,0,0,1
866338,436188,42,1,1,3,3,4,-1,-1,False,N,,0,0,0,0,1,0,4
866339,436188,40,2,2,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
866340,436188,20,3,2,3,2,3,720,-1,False,M,school1,0,0,0,0,0,0,0
866341,436188,15,4,2,4,1,7,727,-1,False,M,school1,0,0,0,0,0,0,0
866342,436188,12,5,2,4,1,7,723,-1,False,M,school1,0,0,0,0,0,0,0
866343,436188,12,6,1,4,1,7,742,-1,False,M,school1,0,0,0,0,0,0,0
880778,439126,32,1,2,3,2,3,1222,-1,False,M,school2,0,0,0,0,0,0,0
880779,439126,13,2,2,4,1,7,1242,-1,False,M,school1,0,0,0,0,0,0,0
880780,439126,9,3,2,4,1,7,1224,-1,False,M,school1,0,0,0,0,0,0,0
880781,439126,8,4,1,4,1,7,1235,-1,False,M,school1,0,0,0,0,0,0,0
885626,440130,42,1,2,3,3,4,-1,-1,False,N,,0,0,0,1,0,1,3
885627,440130,16,2,2,3,1,6,1443,-1,False,M,school1,0,0,0,0,0,0,0
885628,440130,0,3,1,4,1,8,1452,-1,False,N,,1,0,0,0,0,0,32
885629,440130,36,4,1,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
886701,440364,35,1,2,1,3,1,-1,79,False,M,work2,0,0,0,0,0,0,0
886702,440364,16,2,2,3,1,6,152,-1,False,M,school1,0,0,0,0,0,0,0
886703,440364,10,3,1,4,1,7,134,-1,False,M,school2,0,0,0,0,0,0,0
886704,440364,48,4,1,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
891031,441364,55,1,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
891032,441364,10,2,1,4,1,7,220,-1,False,N,,0,0,0,0,0,0,0
891033,441364,12,3,2,4,1,7,220,-1,False,N,,0,0,0,1,0,0,1
891034,441364,18,4,2,2,1,6,194,1019,True,M,school1,0,0,0,0,0,0,0
891035,441364,41,5,1,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
897787,442811,40,1,1,1,3,1,-1,416,False,M,work1,0,0,0,0,0,0,0
897788,442811,39,2,2,3,3,4,-1,-1,False,N,,0,0,0,0,0,0,0
897789,442811,12,3,1,4,1,7,371,-1,False,M,school1,0,0,0,0,0,0,0
897790,442811,11,4,1,4,1,7,365,-1,False,M,school1,0,0,0,0,0,0,0
897791,442811,6,5,2,4,1,7,371,-1,False,M,school1,0,0,0,0,0,0,0
899073,443097,44,1,1,1,3,1,-1,563,False,M,work1,0,0,0,0,0,0,0
899074,443097,39,2,2,3,3,4,-1,-1,False,N,,2,0,0,1,0,0,65
899075,443097,6,3,1,4,1,7,416,-1,False,M,school1,0,0,0,0,0,0,0
899076,443097,3,4,1,4,1,8,617,-1,False,M,school1,0,1,0,0,0,0,16
902673,443879,50,1,1,3,3,4,-1,-1,False,N,,2,0,0,0,0,0,64
902674,443879,38,2,2,2,3,2,-1,519,True,M,work1,3,0,0,0,0,0,64
902675,443879,16,3,1,3,1,6,481,-1,False,M,school1,0,1,0,0,0,0,16
902676,443879,15,4,1,4,1,7,472,-1,False,M,school1,0,0,0,0,0,0,0
902677,443879,9,5,1,4,1,7,563,-1,False,M,school1,0,0,0,0,0,0,0
912087,445673,48,1,1,1,3,1,-1,563,True,N,,0,0,0,0,0,0,0
912088,445673,24,2,1,3,3,4,-1,-1,False,N,,0,0,0,0,0,0,0
912089,445673,14,3,2,4,1,7,597,-1,False,H,,0,0,0,0,0,0,0
912090,445673,13,4,1,4,1,7,604,-1,False,M,school1,0,0,0,0,0,0,0
912091,445673,11,5,1,4,1,7,605,-1,False,M,school1,0,0,0,0,0,0,0
912092,445673,9,6,1,4,1,7,580,-1,False,M,school1,0,0,0,0,0,0,0
913267,445901,43,1,2,2,3,2,-1,583,True,N,,2,0,0,0,0,0,64
913268,445901,18,2,1,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
913269,445901,19,3,2,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
913270,445901,15,4,2,4,1,7,640,-1,False,M,school1,0,0,0,0,0,0,0
913817,446012,37,1,1,1,3,1,-1,660,True,M,work1,0,0,0,0,0,0,0
913818,446012,35,2,2,3,3,4,-1,-1,False,N,,1,1,0,0,0,0,48
913819,446012,9,3,2,4,1,7,663,-1,False,M,school1,0,0,0,0,0,0,0
913820,446012,6,4,2,4,1,7,661,-1,False,M,school1,0,0,0,0,0,0,0
913821,446012,4,5,2,4,1,8,678,-1,False,M,school1,0,0,0,0,0,0,0
919259,447113,44,1,1,1,3,1,-1,736,True,M,work1,0,0,0,0,0,0,0
919260,447113,47,2,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
919261,447113,14,3,1,4,1,7,734,-1,False,M,school1,0,0,0,0,0,0,0
919262,447113,12,4,2,4,1,7,743,-1,False,M,school1,0,0,0,0,0,0,0
919263,447113,10,5,1,4,1,7,848,-1,False,M,school1,0,0,0,0,0,0,0
920820,447463,40,1,1,1,3,1,-1,777,False,M,work1,0,0,0,0,0,0,0
920821,447463,39,2,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,1,34
920822,447463,17,3,2,3,1,6,767,-1,False,H,,0,0,0,0,0,0,0
920823,447463,10,4,2,4,1,7,771,-1,False,M,school1,0,0,0,2,0,0,1
920824,447463,3,5,1,4,1,8,769,-1,False,H,,0,0,0,0,0,0,0
925772,448511,35,1,2,1,3,1,-1,841,False,M,work1,0,0,0,0,0,0,0
925773,448511,16,2,2,3,1,6,834,-1,False,M,school1,0,0,0,0,0,0,0
925774,448511,8,3,2,4,1,7,863,-1,False,N,,0,0,0,1,0,0,1
925775,448511,4,4,1,4,1,8,857,-1,False,M,school1,0,0,0,0,0,0,0
941096,451581,36,1,1,2,3,2,-1,1113,False,M,work1,1,0,0,0,0,0,32
941097,451581,33,2,2,3,3,4,-1,-1,False,N,,2,0,0,0,0,0,64
941098,451581,7,3,1,4,1,7,1124,-1,False,N,,0,0,0,1,0,0,1
941099,451581,4,4,2,4,1,8,1200,-1,False,M,school1,0,0,0,0,0,0,0
941738,451725,44,1,1,1,3,1,-1,1003,False,M,work1,0,0,0,0,0,0,0
941739,451725,41,2,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
941740,451725,14,3,2,4,1,7,1208,-1,False,H,,0,0,0,0,0,0,0
941741,451725,9,4,1,4,1,7,1103,-1,False,M,school1,0,0,0,1,0,0,1
948082,453097,46,1,2,2,3,2,-1,1108,False,M,work1,3,0,0,0,0,0,64
948083,453097,50,2,1,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
948084,453097,13,3,2,4,1,7,1196,-1,False,M,school1,0,0,0,0,0,0,0
948085,453097,10,4,1,4,1,7,1191,-1,False,M,school1,0,0,0,0,0,1,2
948086,453097,12,5,1,4,1,7,1200,-1,False,M,school1,0,0,0,0,0,0,0
948913,453259,36,1,1,1,3,1,-1,1096,False,M,work1,0,0,0,0,0,0,0
948914,453259,27,2,2,3,3,4,-1,-1,False,N,,1,0,0,1,0,0,33
948915,453259,14,3,2,4,1,7,1200,-1,False,M,school1,0,0,0,0,0,0,0
948916,453259,6,4,1,4,1,7,1201,-1,False,M,school1,0,0,0,0,0,0,0
948917,453259,4,5,1,4,1,8,1200,-1,False,M,school1,0,0,0,0,0,0,0
948918,453259,2,6,1,4,1,8,1201,-1,False,M,school1,0,0,0,1,0,0,1
948919,453259,4,7,1,4,1,8,1200,-1,False,H,,0,0,0,0,0,0,0
950212,453516,37,1,2,1,3,1,-1,32,False,M,work1,0,0,0,0,0,0,0
950213,453516,40,2,1,3,3,4,-1,-1,False,N,,2,0,0,0,0,0,64
950214,453516,10,3,2,4,1,7,1218,-1,False,N,,0,1,0,0,0,0,16
950215,453516,7,4,1,4,1,7,1225,-1,False,M,school1,1,0,0,0,0,0,32
954167,454361,34,1,1,2,3,2,-1,1252,True,H,,0,0,0,0,0,0,0
954168,454361,33,2,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,1,34
954169,454361,2,3,2,4,1,8,1269,-1,False,N,,1,0,0,0,0,0,32
954170,454361,0,4,1,4,1,8,1264,-1,False,H,,0,0,0,0,0,0,0
968145,457220,30,1,1,3,3,4,-1,-1,False,N,,0,0,0,1,0,1,3
968146,457220,28,2,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
968147,457220,5,3,2,4,1,8,81,-1,False,M,school1,0,0,0,0,0,0,0
968148,457220,3,4,2,4,1,8,175,-1,False,M,school1,0,0,0,0,0,0,0
968149,457220,1,5,2,4,1,8,9,-1,False,M,school1,0,0,0,0,0,0,0
968150,457220,25,6,1,1,3,1,-1,71,False,M,work1,0,0,0,0,0,0,0
968151,457220,26,7,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,1,18
968152,457220,1,8,1,4,1,8,123,-1,False,M,school1,0,0,0,0,0,0,0
