HHID,PERSONS,workers,VEHICL,TAZ,income,HHT,unittype,bldgsz
250961,2,2,0,2230,36597,1,0,2
250964,4,2,0,2205,76445,1,0,2
250965,4,1,0,2205,68954,1,0,2
250972,1,0,0,2205,64163,4,0,2
250975,2,0,0,2205,92194,1,0,2
250980,2,1,0,2230,36761,1,0,2
250989,2,1,0,2205,161604,1,0,2
250995,3,1,0,2205,70770,1,0,2
250996,2,2,0,2230,154943,1,0,2
251008,3,3,0,2205,9291,1,0,2
251010,2,1,0,2230,88874,3,0,2
251014,2,0,0,2230,31369,3,0,2
251016,2,0,0,2230,91205,1,0,2
251027,2,1,0,2230,87512,3,0,2
251028,2,2,0,2230,173912,1,0,2
251031,2,2,0,2230,97585,1,0,2
251035,2,2,0,2205,140316,2,0,2
251040,2,0,0,2205,83199,1,0,2
251043,2,1,0,2230,155377,1,0,2
251047,2,1,0,2205,158997,2,0,2
251052,2,0,0,2205,144372,1,0,2
251054,3,2,0,2230,11775,1,0,2
251057,3,1,0,2230,76161,1,0,2
251061,3,3,0,2205,133944,5,0,2
251063,2,1,0,2230,37291,1,0,1
251064,2,2,0,2205,151901,1,0,2
251085,2,0,0,2230,27796,1,0,2
251092,2,2,0,2205,47864,1,0,2
251093,3,1,0,2205,61621,1,0,2
251094,2,1,0,2205,37373,1,0,2
251096,5,0,0,2205,79964,3,0,2
251106,4,1,0,2205,19726,1,0,2
251111,2,0,0,2205,47324,1,0,2
251112,4,1,0,2230,62059,3,0,1
251116,3,2,0,2230,48487,2,0,2
251124,4,2,0,2205,18468,1,0,2
251136,4,2,0,2205,164211,2,0,2
251138,3,1,0,2230,60307,1,0,2
251139,2,0,0,2205,41350,1,0,2
251141,4,3,0,2205,216903,1,0,2
251144,3,0,0,2205,50191,1,0,2
251155,2,1,0,2230,71394,1,0,3
251162,3,1,0,2230,180429,1,0,2
251170,3,1,0,2230,111873,1,0,2
251173,2,0,0,2230,29333,3,0,2
251194,2,1,0,2205,128661,3,0,2
251195,2,2,0,2230,141910,1,0,2
251214,3,2,0,2230,266954,1,0,2
251217,1,0,0,2230,45189,6,0,2
251222,1,1,0,2205,3192,4,0,2
251225,2,0,0,2230,24810,1,0,2
251226,3,2,0,2230,100551,3,0,2
251235,4,2,0,2205,193666,1,0,2
251237,2,0,0,2205,6039,1,0,2
251241,2,2,0,2205,139013,1,0,2
251247,2,0,0,2230,34440,1,0,1
251259,4,3,0,2205,25139,1,0,2
251265,3,0,0,2205,38801,1,0,2
251266,2,1,0,2230,87115,1,0,2
251272,5,4,0,2230,106840,1,0,2
251280,6,3,0,2205,28087,1,0,2
251286,2,0,0,2230,32009,3,0,2
251298,2,1,0,2230,9905,1,0,1
251303,3,2,0,2205,57852,1,0,2
251306,2,0,0,2205,101539,1,0,2
251313,2,0,0,2205,39862,5,0,2
251323,2,0,0,2230,54013,1,0,2
251349,2,1,0,2205,52102,1,0,2
251355,3,2,0,2230,45239,1,0,2
251363,4,3,0,2205,56055,1,0,3
251369,2,2,0,2205,150598,2,0,2
251370,3,1,0,2230,112052,1,0,2
251376,1,1,0,2205,58729,6,0,2
251378,2,1,0,2230,97945,1,0,2
251381,3,1,0,2230,64295,3,0,3
251382,1,0,0,2205,59386,4,0,2
251386,4,2,0,2205,103785,1,0,2
251408,1,0,0,2205,10548,4,0,2
251409,2,1,0,2230,27339,1,0,2
251413,6,2,0,2230,87172,1,0,2
251437,3,0,0,2205,108368,1,0,2
251440,1,1,0,2230,90349,4,0,2
251453,5,3,0,2205,111423,3,0,2
251466,3,1,0,2230,76048,1,0,1
251475,4,1,0,2230,93003,1,0,2
251480,2,0,0,2230,37128,1,0,2
251484,2,2,0,2230,63199,3,0,2
251499,2,1,0,2205,85866,1,0,2
251501,2,1,0,2230,176519,1,0,2
251505,2,0,0,2230,99472,1,0,2
251512,2,0,0,2230,6901,1,0,2
251529,4,2,0,2205,35028,1,0,2
251530,3,3,0,2230,76956,1,0,2
251537,3,2,0,2205,172609,1,0,2
251542,5,2,0,2205,268742,1,0,2
256155,2,1,0,2219,14881,1,0,2
256168,2,2,0,2214,157324,1,0,2
256170,2,1,0,2219,43846,3,0,2
256173,2,0,0,2219,54846,1,0,2
256188,4,3,0,2219,32366,1,0,2
256194,1,0,0,2219,44884,4,0,2
256195,3,1,0,2219,128509,3,0,2
256198,3,3,0,2219,128748,1,0,2
256203,1,1,0,2192,13144,4,0,2
256213,3,2,0,2214,139767,2,0,2
256218,2,1,0,2219,74743,1,0,2
256227,2,0,0,2219,46324,1,0,2
256244,2,2,0,2219,85752,3,0,3
256258,2,2,0,2219,44480,1,0,2
256266,3,1,0,2214,68216,1,0,2
256269,4,2,0,2219,217661,1,0,2
256281,9,0,0,2192,132809,3,0,2
256282,4,3,0,2219,12372,1,0,2
256285,2,2,0,2219,178645,1,0,2
256293,2,1,0,2214,126200,1,0,2
256294,5,2,0,2219,55846,1,0,2
256299,4,2,0,2214,130819,2,0,2
256302,3,2,0,2214,100671,1,0,2
256313,5,2,0,2219,275501,1,0,2
256315,3,3,0,2219,132570,1,0,2
256317,2,2,0,2192,62525,5,0,3
256318,4,2,0,2219,97534,2,0,2
256329,2,0,0,2192,40227,1,0,2
256335,3,1,0,2214,110356,1,0,2
256341,3,1,0,2214,63706,3,0,2
256342,2,2,0,2219,75083,1,0,2
256343,3,0,0,2219,47100,1,0,2
256344,2,2,0,2192,43615,3,0,2
256371,4,3,0,2192,258683,1,0,2
256378,2,1,0,2214,65524,1,0,2
256388,2,0,0,2192,25616,1,0,2
256395,2,2,0,2214,204535,1,0,2
256399,3,1,0,2192,44365,3,0,2
256400,4,4,0,2192,122298,1,0,2
256403,4,3,0,2192,106673,3,0,2
256407,3,1,0,2214,233660,3,0,2
256414,3,3,0,2219,194279,1,0,2
256424,3,3,0,2214,278372,1,0,2
256440,2,0,0,2192,62480,1,0,2
256442,4,1,0,2192,28965,3,0,2
256445,3,2,0,2192,123811,3,0,2
256452,2,0,0,2214,44625,1,0,3
256453,3,3,0,2219,117043,1,0,2
256464,2,2,0,2219,17953,1,0,2
256468,3,3,0,2219,18546,1,0,2
256473,6,2,0,2219,174882,2,0,2
256479,1,0,0,2219,47790,6,0,2
256480,2,0,0,2214,66251,1,0,2
256488,2,0,0,2219,36049,1,0,2
256494,8,0,0,2219,29249,3,0,2
256505,9,5,0,2219,85071,2,0,2
256506,3,2,0,2219,44711,3,0,3
256509,3,3,0,2192,156697,3,0,2
256511,2,1,0,2219,5493,1,0,2
256525,2,0,0,2219,170493,1,0,2
256526,4,4,0,2219,41076,1,0,2
256531,2,1,0,2219,8191,3,0,2
256532,1,0,0,2214,37487,4,0,2
256535,2,1,0,2219,44740,1,0,2
256544,2,0,0,2214,12151,1,0,2
256554,2,2,0,2219,301344,1,0,3
256570,2,1,0,2219,207817,1,0,2
256571,4,4,0,2192,62888,3,0,3
256575,4,3,0,2214,1831,1,0,2
256578,4,0,0,2192,74005,1,0,2
256579,4,0,0,2219,116485,3,0,2
256586,2,0,0,2214,30570,2,0,2
256588,4,2,0,2219,222995,1,0,2
256591,4,2,0,2214,62298,1,0,2
256621,5,3,0,2214,81213,1,0,2
256624,2,1,0,2219,53225,1,0,2
256630,2,2,0,2192,227506,1,0,2
256638,4,3,0,2214,174464,1,0,2
256641,2,1,0,2214,33332,3,0,2
256649,2,2,0,2192,246376,1,0,2
256654,5,0,0,2192,59435,5,0,3
256673,5,4,0,2219,165268,1,0,2
256677,3,2,0,2214,101626,1,0,2
256681,3,2,0,2219,67342,1,0,2
256698,4,1,0,2192,103126,1,0,2
256709,5,2,0,2214,262785,1,0,2
256714,2,0,0,2214,47272,1,0,2
256716,4,2,0,2219,43413,1,0,2
256728,3,0,0,2214,29815,3,0,2
256741,2,0,0,2214,78318,1,0,2
256750,4,2,0,2192,81439,1,0,2
256752,2,1,0,2214,132888,1,0,2
256763,8,1,0,2214,126359,5,0,2
256772,4,3,0,2214,230788,1,0,2
256776,1,1,0,2219,83710,4,0,2
256784,4,1,0,2214,89214,1,0,2
256798,9,1,0,2219,100807,3,0,2
256801,2,0,0,2219,10052,3,0,2
256802,2,0,0,2192,90236,1,0,2
256803,4,1,0,2192,72699,3,0,2
256808,3,2,0,2214,196741,1,0,2
256813,3,2,0,2219,170074,1,0,2
256815,5,4,0,2214,266477,1,0,3
256821,3,3,0,2214,109128,1,0,2
256822,1,1,0,2219,17469,6,0,2
256831,2,1,0,2192,42605,7,0,2
256849,4,2,0,2219,84277,3,0,2
256856,2,2,0,2219,88817,1,0,2
256860,3,2,0,2219,173419,1,0,2
256864,4,3,0,2214,225456,1,0,2
256873,4,2,0,2214,105036,1,0,2
256877,2,0,0,2192,57617,1,0,2
256880,3,2,0,2219,71507,1,0,2
256881,4,3,0,2214,7805,1,0,2
256882,2,2,0,2192,76615,1,0,2
256884,5,3,0,2219,62070,1,0,2
256894,2,2,0,2219,80191,1,0,2
256896,4,1,0,2219,81666,3,0,2
256897,2,1,0,2214,53138,3,0,2
256904,3,2,0,2219,38324,3,0,2
256909,2,0,0,2192,15689,1,0,2
256910,2,1,0,2219,43326,2,0,2
256924,4,2,0,2219,77864,3,0,2
256935,5,2,0,2219,118715,5,0,2
256944,6,1,0,2214,67523,1,0,2
256953,3,2,0,2214,39846,3,0,2
256955,3,1,0,2192,110629,3,0,2
256959,5,4,0,2219,75480,1,0,2
256960,2,0,0,2192,83540,1,0,2
256962,2,1,0,2219,44048,1,0,2
256980,2,2,0,2219,206586,5,0,2
256991,3,1,0,2192,70657,1,0,2
256995,3,1,0,2214,135377,1,0,2
256996,5,4,0,2214,57572,1,0,2
257001,2,1,0,2192,42865,1,0,2
257006,2,2,0,2192,184024,3,0,2
257011,2,0,0,2219,201663,1,0,2
257012,7,0,0,2214,482,2,0,2
257017,2,0,0,2219,214380,1,0,2
257027,2,1,0,2192,125483,3,0,2
257029,3,2,0,2214,78545,1,0,2
257030,5,0,0,2192,59799,1,0,2
257031,3,2,0,2219,175928,3,0,3
257034,4,2,0,2214,259913,3,0,2
257045,4,1,0,2214,113857,3,0,2
257048,2,2,0,2219,155861,3,0,2
257050,2,2,0,2214,133605,1,0,3
257052,4,2,0,2192,186895,1,0,2
257053,6,1,0,2219,43586,1,0,2
257067,4,2,0,2219,65388,1,0,3
257069,2,1,0,2214,101762,3,0,2
257071,4,2,0,2214,72075,1,0,2
257073,2,2,0,2219,294371,5,0,2
257076,2,0,0,2214,8962,3,0,2
257080,4,1,0,2219,37373,1,0,2
257085,2,1,0,2219,7612,3,0,2
257088,2,0,0,2192,1060,1,0,2
257089,1,0,0,2192,68103,6,0,2
257103,2,1,0,2192,133287,1,0,2
257107,4,3,0,2192,71054,1,0,2
257110,2,1,0,2219,118476,3,0,2
257112,2,0,0,2219,27739,1,0,2
257139,4,2,0,2192,279603,1,0,2
257145,3,2,0,2214,27880,1,0,2
257157,4,0,0,2219,64979,1,0,3
257160,1,0,0,2219,153353,6,0,2
257161,4,2,0,2192,53656,3,0,2
257175,4,1,0,2192,133844,1,0,3
257180,5,1,0,2219,36611,2,0,2
257181,3,3,0,2214,37867,1,0,2
257183,4,1,0,2214,69465,3,0,2
257190,6,1,0,2214,127076,1,0,2
257194,2,0,0,2219,305036,1,0,2
257197,3,1,0,2214,127314,1,0,2
257213,4,3,0,2219,301754,5,0,2
257221,2,0,0,2214,90713,3,0,2
257223,4,2,0,2214,148127,1,0,2
257228,2,1,0,2214,60571,3,0,2
257231,2,0,0,2219,34540,1,0,2
257232,2,1,0,2219,131695,5,0,2
257244,3,1,0,2187,39897,1,0,2
257252,2,1,0,2187,83907,3,0,2
257270,5,2,0,2187,55868,1,0,2
257288,3,1,0,2187,281349,1,0,2
257293,3,0,0,2187,124878,1,0,2
257317,2,1,0,2187,291574,1,0,2
257320,3,2,0,2187,131493,2,0,2
257351,2,1,0,2187,2416,3,0,2
257355,4,0,0,2187,72740,1,0,2
257357,2,1,0,2187,100747,1,0,2
257370,2,0,0,2187,262946,1,0,2
257394,2,1,0,2187,89181,1,0,2
257397,2,2,0,2187,171144,1,0,2
257403,4,1,0,2187,64536,1,0,2
276150,2,2,0,2202,49051,5,0,8
305684,3,1,0,2220,197426,1,0,2
411588,2,2,0,2193,25717,1,0,3
412775,2,0,0,2232,35656,1,0,2
412780,4,3,0,2217,36910,1,0,2
412781,2,2,0,2217,97544,1,0,2
412783,2,0,0,2217,152776,1,0,2
412786,5,2,0,2232,42959,2,0,2
412788,3,2,0,2217,73219,1,0,2
412791,1,0,0,2217,65239,4,0,2
412794,3,2,0,2217,101027,1,0,2
412795,4,1,0,2217,138588,1,0,2
412797,2,1,0,2232,75514,1,0,2
412798,2,1,0,2232,172904,1,0,2
412799,2,1,0,2217,74417,1,0,2
412800,1,0,0,2217,130382,4,0,2
412801,2,0,0,2217,18592,3,0,2
412803,3,1,0,2217,104779,3,0,2
412804,2,2,0,2217,111345,5,0,2
412806,2,1,0,2217,177523,1,0,2
412807,2,0,0,2217,108530,1,0,2
412809,2,0,0,2217,44900,1,0,2
412811,4,1,0,2217,95266,1,0,2
412813,3,1,0,2217,79803,2,0,2
412814,2,1,0,2232,78107,1,0,2
412816,3,0,0,2217,86386,1,0,2
412817,2,1,0,2217,163665,1,0,2
412819,2,2,0,2217,91247,2,0,2
412820,2,0,0,2217,91515,1,0,2
412822,2,2,0,2217,50508,1,0,2
412823,2,1,0,2232,16049,1,0,2
412829,2,0,0,2217,10339,1,0,2
412832,2,0,0,2217,90077,1,0,2
412835,3,2,0,2217,151787,1,0,2
412836,4,0,0,2217,69329,1,0,2
412842,2,2,0,2217,39854,1,0,2
412843,2,1,0,2217,104378,1,0,2
412846,3,0,0,2217,93524,2,0,2
412850,2,1,0,2217,138259,1,0,2
412853,2,1,0,2217,166305,1,0,2
412855,4,2,0,2217,55570,1,0,2
412856,2,1,0,2217,106522,1,0,2
412858,1,1,0,2217,150797,4,0,2
412860,2,1,0,2217,112952,1,0,2
412862,2,0,0,2217,151456,1,0,2
412864,3,2,0,2217,75812,1,0,2
412868,3,1,0,2217,141888,1,0,2
412869,2,1,0,2217,106789,1,0,2
412870,2,1,0,2217,67810,3,0,2
412878,3,2,0,2217,152117,3,0,2
412880,2,1,0,2217,94596,1,0,2
412888,2,0,0,2217,56794,3,0,2
412889,2,2,0,2217,80402,1,0,2
412891,2,0,0,2217,34253,1,0,2
412893,2,1,0,2217,51736,1,0,2
412898,8,3,0,2217,47438,1,0,2
412899,2,0,0,2217,56304,1,0,2
412900,3,1,0,2217,104244,1,0,2
412901,2,1,0,2217,145847,1,0,2
412902,3,1,0,2217,32148,3,0,2
412903,2,0,0,2217,19943,1,0,2
412906,3,3,0,2217,112282,3,0,2
412909,5,0,0,2217,54590,1,0,2
412910,2,1,0,2232,679,1,0,2
412912,2,1,0,2217,62791,1,0,2
412915,2,1,0,2217,19228,1,0,2
412918,4,3,0,2217,31324,1,0,2
412921,2,2,0,2217,113086,1,0,2
412922,5,2,0,2217,34062,1,0,2
412924,3,1,0,2217,32977,1,0,2
412925,2,0,0,2217,11023,1,0,2
412927,2,0,0,2217,32531,1,0,2
412930,4,3,0,2217,83294,1,0,2
412936,3,2,0,2217,61201,3,0,2
412939,1,0,0,2217,14778,4,0,2
412942,2,1,0,2217,1585,1,0,2
412944,2,0,0,2217,9827,1,0,2
412947,4,2,0,2217,32339,1,0,2
412948,2,0,0,2217,31957,1,0,2
412951,2,0,0,2217,9399,1,0,2
412953,2,0,0,2217,44123,2,0,2
412954,3,0,0,2217,75913,3,0,2
412955,1,1,0,2217,81598,6,0,2
412957,2,2,0,2217,158056,1,0,2
412963,2,0,0,2217,109067,3,0,2
412966,1,1,0,2217,14381,4,0,2
412967,2,1,0,2217,30444,1,0,2
412968,8,1,0,2217,140898,1,0,2
412972,2,1,0,2217,76511,2,0,2
412974,3,0,0,2232,166634,3,0,2
412980,3,2,0,2217,87285,1,0,2
412984,2,2,0,2217,160366,1,0,2
412986,1,0,0,2217,47131,4,0,2
412990,1,0,0,2217,21372,4,0,2
412998,2,2,0,2217,116367,1,0,2
412999,2,1,0,2217,84492,1,0,2
413001,2,1,0,2217,88083,3,0,2
413003,4,3,0,2217,93257,1,0,2
413005,4,2,0,2217,129524,1,0,2
413006,3,2,0,2217,30947,3,0,2
413007,2,0,0,2217,77110,3,0,2
413008,3,3,0,2217,59487,3,0,2
413009,4,2,0,2217,149807,1,0,2
413013,2,1,0,2232,50968,1,0,2
413016,3,2,0,2217,98482,3,0,2
413018,2,1,0,2217,61568,5,0,2
413020,2,0,0,2232,46516,1,0,2
413022,4,2,0,2217,98214,1,0,2
413025,5,2,0,2217,106387,1,0,2
413027,6,1,0,2217,64627,3,0,2
413028,2,1,0,2217,154097,5,0,2
413029,2,2,0,2217,208486,1,0,2
413030,2,2,0,2217,182861,1,0,2
413043,2,1,0,2217,132671,1,0,2
413044,4,3,0,2217,149147,1,0,2
413047,3,2,0,2217,107995,1,0,2
413049,2,0,0,2217,173894,1,0,2
413052,2,1,0,2217,81000,1,0,2
413059,4,2,0,2217,137269,3,0,2
413064,5,2,0,2217,92988,1,0,2
413068,2,1,0,2232,171914,1,0,2
413070,2,1,0,2217,287070,1,0,2
413071,2,1,0,2232,268278,7,0,2
413072,2,2,0,2217,220445,1,0,2
413073,5,1,0,2217,29060,1,0,2
413076,2,1,0,2217,43606,3,0,2
413078,3,2,0,2217,18354,1,0,2
413080,2,2,0,2217,73619,1,0,2
413082,2,1,0,2232,64505,1,0,2
413085,4,2,0,2217,61445,1,0,2
413086,2,1,0,2217,242653,1,0,2
413088,6,3,0,2217,86487,1,0,2
413091,2,2,0,2232,143537,1,0,8
413092,4,2,0,2217,85489,1,0,2
413096,2,0,0,2217,71524,1,0,2
413099,4,1,0,2232,50047,1,0,2
413100,2,0,0,2217,103305,1,0,2
413101,4,2,0,2217,72222,1,0,2
413103,3,1,0,2217,88881,1,0,2
413104,2,1,0,2232,74117,1,0,2
413106,5,1,0,2217,82496,2,0,2
413107,2,2,0,2217,68631,1,0,2
413114,2,1,0,2217,16923,1,0,2
413115,3,1,0,2217,67075,1,0,2
413116,3,2,0,2217,104512,1,0,2
413123,2,2,0,2217,58875,1,0,2
413124,5,0,0,2217,54958,1,0,2
413127,2,2,0,2217,15335,1,0,2
413131,2,1,0,2232,73518,3,0,8
413133,6,5,0,2217,117225,2,0,2
413137,4,0,0,2217,56182,1,0,2
413140,2,0,0,2217,33743,1,0,2
413142,3,2,0,2217,292195,2,0,2
413143,2,2,0,2217,103439,1,0,2
413145,2,2,0,2217,45029,3,0,2
413148,2,2,0,2217,115508,5,0,2
413149,4,3,0,2217,77609,1,0,2
413150,1,1,0,2217,19863,6,0,2
413151,3,1,0,2217,66463,3,0,2
413155,2,1,0,2217,58018,1,0,2
413161,3,1,0,2217,100090,1,0,2
413162,2,2,0,2217,8605,7,0,2
413165,2,1,0,2217,110540,1,0,2
413166,4,2,0,2217,161026,1,0,2
413167,1,0,0,2217,157066,6,0,2
413170,4,2,0,2217,130668,1,0,2
413172,2,1,0,2217,14301,7,0,2
413173,2,2,0,2232,124662,1,0,2
413175,2,2,0,2217,146178,1,0,2
413179,2,2,0,2217,125520,1,0,2
413180,2,0,0,2232,58630,1,0,8
413181,2,0,0,2217,144858,1,0,2
413183,2,1,0,2217,162675,1,0,2
413184,2,1,0,2217,12561,1,0,2
413185,2,0,0,2232,59242,3,0,8
413188,2,2,0,2217,66096,7,0,2
413195,3,0,0,2217,314403,1,0,2
413199,5,0,0,2217,60711,1,0,2
413206,2,1,0,2217,124090,1,0,2
415118,2,0,0,2221,36818,1,0,2
415123,3,1,0,2223,29531,1,0,2
415125,2,2,0,2221,87746,3,0,2
415128,2,2,0,2223,280387,1,0,2
415130,2,2,0,2223,67710,2,0,2
415134,2,0,0,2221,62364,1,0,2
415139,5,1,0,2223,99416,1,0,2
415160,2,2,0,2221,133348,1,0,2
415163,2,2,0,2223,96389,1,0,2
415165,2,1,0,2223,76778,3,0,2
415168,2,0,0,2221,121876,1,0,2
415173,2,2,0,2223,178225,1,0,2
415184,2,0,0,2223,38495,1,0,2
415195,3,3,0,2221,46194,1,0,2
415203,2,2,0,2221,252601,1,0,2
415220,3,3,0,2221,32536,1,0,2
415239,2,0,0,2223,20737,1,0,2
415247,3,1,0,2221,115032,1,0,2
415260,2,1,0,2221,185122,1,0,2
415262,3,2,0,2223,180503,1,0,2
415263,4,2,0,2221,33252,3,0,2
415267,3,2,0,2223,182476,1,0,2
415268,4,1,0,2223,52534,1,0,2
415269,5,3,0,2223,99537,1,0,2
415280,2,2,0,2223,121473,7,0,2
415291,3,1,0,2221,87569,3,0,2
415294,2,1,0,2223,162610,1,0,2
415322,2,0,0,2223,35754,3,0,2
415326,2,2,0,2221,96995,1,0,2
415329,4,2,0,2221,101353,1,0,2
415334,5,3,0,2223,99053,1,0,2
415354,2,2,0,2223,109224,1,0,2
415355,4,2,0,2223,100990,3,0,2
415364,1,1,0,2221,194384,4,0,2
415380,2,2,0,2221,137561,1,0,2
415386,2,0,0,2221,159683,1,0,2
415388,4,1,0,2221,83323,1,0,2
415397,2,1,0,2221,135284,1,0,2
415410,3,1,0,2221,107530,1,0,2
415423,4,1,0,2223,67041,1,0,2
415437,2,0,0,2221,242017,1,0,2
415440,4,2,0,2221,117649,1,0,2
415460,2,0,0,2223,53440,1,0,2
415470,2,1,0,2221,235401,5,0,2
415474,2,1,0,2223,126706,1,0,2
415481,2,0,0,2223,33847,7,0,2
415486,5,2,0,2221,135934,1,0,2
415489,3,1,0,2223,96147,1,0,2
415492,4,1,0,2223,24003,1,0,2
415506,2,2,0,2221,101596,1,0,2
415555,2,1,0,2221,37991,1,0,2
415559,1,1,0,2221,10693,6,0,2
415564,5,1,0,2223,54569,1,0,2
415575,2,0,0,2221,100506,1,0,2
415589,4,1,0,2221,99779,3,0,2
415592,2,1,0,2223,180177,1,0,2
415598,2,1,0,2221,265833,3,0,2
415608,1,0,0,2223,42544,4,0,2
415611,2,1,0,2221,31144,3,0,2
415638,6,3,0,2221,101111,2,0,2
473454,1,1,0,2220,50360,4,0,2
473460,1,1,0,2220,3154,4,0,2
473467,1,1,0,2220,73289,4,0,2
473476,1,1,0,2220,177136,6,0,2
473480,1,1,0,2220,150524,6,0,2
473483,1,1,0,2220,141738,6,0,2
473484,1,1,0,2220,52655,6,0,2
473491,1,0,0,2220,220860,6,0,3
473495,1,1,0,2220,251453,6,0,3
473508,1,0,0,2220,29941,6,0,3
473514,1,1,0,2220,249500,4,0,2
473516,1,0,0,2220,23650,4,0,2
473523,1,1,0,2220,229539,4,0,3
473532,1,0,0,2220,263604,4,0,2
473541,1,0,0,2220,56150,6,0,2
473548,1,1,0,2220,183322,4,0,3
473549,1,0,0,2220,286603,6,0,2
473561,1,1,0,2220,404,6,0,2
473571,1,0,0,2220,19373,6,0,2
473577,1,0,0,2220,54225,6,0,2
473588,1,0,0,2220,266858,4,0,2
473592,1,0,0,2220,242123,6,0,2
473615,1,0,0,2220,50602,6,0,3
473622,1,1,0,2220,62307,6,0,2
473631,1,1,0,2220,4691,4,0,3
473637,1,1,0,2220,157554,4,0,2
473638,1,0,0,2220,29522,4,0,3
473655,1,1,0,2220,21260,6,0,2
473657,1,1,0,2220,164835,4,0,2
473661,1,0,0,2220,297235,6,0,2
473665,1,0,0,2220,39278,6,0,2
473666,1,1,0,2220,153286,4,0,2
473674,1,1,0,2220,180399,4,0,2
473682,1,1,0,2220,26544,4,0,2
473698,1,0,0,2220,23525,4,0,2
473702,1,1,0,2220,276622,4,0,3
473703,1,1,0,2220,268811,4,0,2
473708,1,0,0,2220,226935,6,0,2
473718,1,0,0,2220,276405,6,0,2
473719,1,0,0,2220,248415,6,0,2
473731,1,1,0,2220,16200,6,0,2
473749,1,0,0,2220,63368,6,0,2
473753,1,0,0,2220,96164,4,0,2
473758,1,1,0,2220,205455,6,0,2
476873,1,1,0,2202,129970,6,0,8
476874,1,0,0,2202,11352,4,0,8
476875,1,1,0,2202,1856,6,0,8
476876,1,1,0,2202,77346,6,0,8
476877,1,0,0,2202,36562,4,0,8
476878,1,1,0,2202,76837,6,0,8
476880,1,1,0,2202,5420,6,0,8
476881,1,1,0,2202,5197,6,0,8
476882,1,1,0,2202,126050,6,0,8
476884,1,1,0,2202,2376,4,0,8
476885,1,1,0,2202,28012,6,0,8
476886,1,1,0,2202,5569,6,0,8
476887,1,1,0,2202,93956,4,0,8
476888,1,0,0,2202,54729,6,0,8
476889,1,1,0,2202,3935,4,0,8
476890,1,0,0,2202,69713,6,0,8
476891,1,1,0,2202,45567,4,0,8
476892,1,1,0,2202,123198,4,0,8
476893,1,1,0,2202,1040,4,0,8
476894,1,1,0,2202,78109,4,0,8
476895,1,0,0,2202,39324,4,0,8
476896,1,1,0,2202,95815,4,0,8
476897,1,1,0,2202,99870,6,0,8
476899,1,1,0,2202,41892,4,0,8
476902,1,1,0,2202,29186,4,0,8
476903,1,1,0,2202,122842,4,0,8
476904,1,0,0,2202,62192,6,0,8
476905,1,1,0,2202,3860,4,0,8
476906,1,1,0,2202,85997,4,0,8
476907,1,1,0,2202,92942,4,0,8
476910,1,1,0,2202,62766,6,0,8
476911,1,1,0,2202,39213,4,0,8
476912,1,1,0,2202,1410,6,0,8
476913,1,1,0,2202,37998,6,0,8
476914,1,1,0,2202,62575,6,0,8
476915,1,1,0,2202,272732,4,0,8
476916,1,0,0,2202,122487,4,0,8
476917,1,1,0,2202,4455,4,0,8
476918,1,1,0,2202,109672,6,0,8
476919,1,0,0,2202,14845,6,0,8
476920,1,0,0,2202,77600,4,0,8
476921,1,0,0,2202,21782,4,0,8
476922,1,1,0,2202,7202,6,0,8
476923,1,1,0,2202,1782,6,0,8
476924,1,0,0,2202,46960,6,0,8
476925,1,1,0,2202,55111,6,0,8
476926,1,1,0,2202,4009,4,0,8
476927,1,1,0,2202,107982,6,0,8
476928,1,1,0,2202,133177,4,0,8
476930,1,1,0,2202,1633,6,0,8
476931,1,0,0,2202,4974,6,0,8
476932,1,0,0,2202,27340,6,0,3
476933,1,1,0,2202,17863,6,0,8
476934,1,0,0,2202,2896,4,0,8
476935,1,0,0,2202,10024,6,0,8
476938,1,1,0,2202,2227,6,0,8
476939,1,1,0,2202,594,4,0,8
476940,1,0,0,2202,56260,6,0,8
476941,1,0,0,2202,2970,6,0,8
476942,1,0,0,2202,30360,4,0,8
476943,1,1,0,2202,30863,6,0,8
476944,1,0,0,2202,9299,4,0,8
476945,1,1,0,2202,79636,4,0,8
476946,1,1,0,2202,53510,4,0,8
476947,1,1,0,2202,36049,4,0,8
476948,1,1,0,2202,58747,4,0,8
476949,1,0,0,2202,15222,6,0,3
476950,1,0,0,2202,107813,6,0,8
476951,1,0,0,2202,52255,6,0,8
476952,1,0,0,2202,73021,6,0,8
476953,1,0,0,2202,41325,6,0,8
476954,1,1,0,2202,89813,6,0,8
476955,1,0,0,2202,28514,4,0,8
476956,1,1,0,2202,62383,4,0,8
476957,1,0,0,2202,2302,4,0,8
476958,1,1,0,2202,2747,4,0,8
476959,1,1,0,2202,84216,6,0,8
476960,1,0,0,2202,6236,4,0,8
476961,1,1,0,2202,38661,6,0,8
476962,1,0,0,2202,51419,6,0,8
476963,1,1,0,2202,10507,4,0,8
476964,1,0,0,2202,180026,4,0,8
476965,1,1,0,2202,22429,4,0,3
476966,1,1,0,2202,59895,6,0,8
476968,1,1,0,2202,103589,4,0,3
476969,1,1,0,2202,7276,4,0,3
476970,1,1,0,2202,84470,6,0,8
476972,1,1,0,2202,88796,6,0,8
476973,1,1,0,2202,5494,4,0,8
476974,1,1,0,2202,145099,4,0,8
476975,1,1,0,2202,9903,4,0,8
476977,1,0,0,2202,11292,6,0,8
