PERID,household_id,age,PNUM,sex,pemploy,pstudent,ptype,educ
384447,131183,9,1,1,4,1,7,1
384448,131183,17,2,1,2,3,2,9
384449,131183,7,3,2,4,1,7,1
384450,131183,38,4,1,2,3,2,9
384451,131183,40,5,2,3,3,4,13
384452,131183,2,6,2,4,3,8,1
384453,131183,0,7,1,4,3,8,1
384454,131184,16,1,2,2,1,6,1
384455,131184,19,2,1,2,3,2,9
384456,131184,16,3,1,1,3,1,9
384457,131184,33,4,1,2,3,2,9
384458,131184,28,5,2,3,3,4,13
384459,131184,1,6,2,4,3,8,1
384460,131185,8,1,2,4,1,7,1
384461,131185,11,2,1,4,1,7,1
384462,131185,12,3,2,4,1,7,1
384463,131185,16,4,2,2,1,6,1
384464,131185,9,5,2,4,1,7,1
384465,131185,16,6,1,1,3,1,9
384466,131185,8,7,2,4,1,7,1
384467,131185,32,8,1,2,3,2,9
384468,131186,16,1,2,2,1,6,1
384469,131186,7,2,1,4,1,7,1
384470,131186,16,3,1,3,1,6,1
384471,131186,17,4,1,2,3,2,9
384472,131186,49,5,1,2,3,2,9
384473,131186,40,6,2,3,2,3,9
384474,131187,9,1,2,4,1,7,1
384475,131187,29,2,1,2,3,2,9
384476,131187,35,3,2,3,2,3,9
384477,131187,5,4,2,4,1,8,1
384478,131188,15,1,1,4,1,7,1
384479,131188,36,2,1,1,3,1,13
384480,131188,32,3,2,3,3,4,13
384481,131189,10,1,1,4,1,7,1
384482,131189,38,2,1,3,3,4,1
384483,131189,31,3,2,1,3,1,9
384484,131189,6,4,2,4,1,7,1
384485,131189,4,5,1,4,3,8,1
384486,131190,23,1,1,2,3,2,9
384487,131190,11,2,2,4,1,7,1
384488,131190,35,3,2,3,3,4,9
384489,131190,36,4,1,2,3,2,9
384490,131190,3,5,1,4,3,8,1
384491,131191,39,1,1,2,3,2,9
384492,131191,63,2,1,1,3,1,9
384493,131191,32,3,1,2,3,2,9
384494,131192,14,1,2,4,1,7,1
384495,131192,15,2,1,4,1,7,1
384496,131192,28,3,1,2,3,2,9
384497,131192,50,4,2,3,3,4,9
384498,131193,6,1,2,4,1,7,1
384499,131193,11,2,1,4,1,7,1
384500,131193,27,3,2,3,2,3,9
384501,131193,55,4,1,1,3,1,9
384502,131193,4,5,2,4,3,8,1
384503,131193,0,6,1,4,3,8,1
384504,131194,11,1,1,4,1,7,1
384505,131194,13,2,2,4,1,7,1
384506,131194,32,3,2,3,3,4,1
384507,131194,32,4,1,2,3,2,9
384508,131194,6,5,2,4,1,7,1
384509,131195,18,1,2,2,3,2,9
384510,131195,49,2,2,3,3,4,1
384511,131195,48,3,2,3,3,4,13
384512,131195,6,4,1,4,1,7,1
384513,131196,16,1,2,2,1,6,1
384514,131196,19,2,2,1,2,1,13
384515,131196,9,3,2,4,1,7,1
384516,131196,11,4,2,4,1,7,1
384517,131196,19,5,2,2,2,3,9
384518,131196,46,6,2,3,3,4,1
384519,131197,44,1,2,3,3,4,9
384520,131197,39,2,2,3,3,4,13
384521,131197,47,3,1,2,3,2,9
384522,131197,5,4,1,4,1,8,1
384523,131198,20,1,2,3,3,4,9
384524,131198,19,2,1,2,3,2,9
384525,131198,56,3,2,1,3,1,9
384526,131198,52,4,1,2,3,2,9
384527,131199,12,1,2,4,1,7,1
384528,131199,9,2,1,4,1,7,1
384529,131199,39,3,2,3,3,4,13
384530,131199,34,4,1,2,3,2,9
384531,131199,3,5,2,4,3,8,1
384532,131200,13,1,2,4,1,7,1
384533,131200,10,2,1,4,1,7,1
384534,131200,9,3,1,4,1,7,1
384535,131200,34,4,2,3,3,4,13
384536,131200,35,5,1,2,3,2,9
384537,131200,1,6,1,4,3,8,1
384538,131201,16,1,1,1,3,1,9
384539,131201,14,2,2,4,1,7,1
384540,131201,22,3,2,2,3,2,9
384541,131201,30,4,2,3,3,4,1
384542,131201,0,5,2,4,3,8,1
384543,131202,36,1,2,3,2,3,9
384544,131202,42,2,1,2,3,2,9
384545,131202,6,3,2,4,1,7,1
384546,131202,3,4,1,4,3,8,1
384547,131203,20,1,1,2,3,2,9
384548,131203,17,2,1,1,3,1,9
384549,131203,36,3,2,1,2,1,9
384550,131203,2,4,2,4,3,8,1
384551,131204,36,1,1,1,3,1,9
384552,131204,29,2,2,3,2,3,9
384553,131205,16,1,1,2,1,6,1
384554,131205,41,2,1,2,3,2,9
384555,131206,13,1,2,4,1,7,1
384556,131206,40,2,1,3,3,4,9
384557,131206,33,3,2,1,3,1,13
384558,131206,4,4,1,4,3,8,1
384559,131207,20,1,2,2,3,2,9
384560,131207,8,2,2,4,1,7,1
384561,131207,17,3,1,1,3,1,9
384562,131207,11,4,2,4,1,7,1
384563,131207,27,5,2,3,3,4,9
384564,131207,47,6,1,2,3,2,9
384565,131208,7,1,1,4,1,7,1
384566,131208,6,2,1,4,1,7,1
384567,131208,26,3,2,3,2,3,9
384568,131208,47,4,2,3,3,4,9
384569,131208,5,5,2,4,1,8,1
384570,131209,25,1,2,3,2,3,9
384571,131209,30,2,1,1,3,1,1
384572,131210,45,1,1,2,3,2,9
384573,131210,44,2,2,3,3,4,9
384574,131211,31,1,2,3,3,4,9
384575,131211,46,2,1,2,3,2,9
384576,131211,6,3,1,4,1,7,1
384577,131211,2,4,2,4,3,8,1
384578,131212,12,1,1,4,1,7,1
384579,131212,40,2,2,3,3,4,9
384580,131212,33,3,1,2,3,2,9
384581,131212,3,4,1,4,3,8,1
384582,131213,33,1,2,1,3,1,13
384583,131213,36,2,1,2,3,2,9
384584,131213,3,3,1,4,3,8,1
384585,131213,2,4,1,4,3,8,1
384586,131214,7,1,1,4,1,7,1
384587,131214,25,2,2,1,3,1,13
384588,131214,35,3,1,2,3,2,9
384589,131215,21,1,1,2,3,2,9
384590,131215,34,2,2,3,3,4,9
384591,131215,32,3,1,2,3,2,9
384592,131215,4,4,1,4,3,8,1
384593,131215,0,5,1,4,3,8,1
384594,131216,54,1,2,3,3,4,9
384595,131216,49,2,1,2,3,2,9
384600,131218,45,1,2,3,3,4,13
384601,131218,29,2,2,2,3,2,9
384602,131218,36,3,2,3,2,3,13
384603,131218,33,4,2,3,3,4,9
384604,131218,5,5,2,4,1,8,1
384605,131218,0,6,1,4,3,8,1
384606,131219,15,1,1,4,1,7,1
384607,131219,30,2,2,3,3,4,1
384608,131219,4,3,2,4,3,8,1
384609,131220,33,1,2,3,3,4,9
384610,131220,38,2,1,2,3,2,9
384611,131220,5,3,1,4,1,8,1
384612,131221,15,1,2,4,1,7,1
384613,131221,55,2,1,1,3,1,1
384614,131221,52,3,2,3,3,4,13
384615,131221,38,4,1,1,3,1,1
384616,131222,7,1,2,4,1,7,1
384617,131222,20,2,1,2,3,2,9
384618,131222,14,3,1,4,1,7,1
384619,131222,7,4,2,4,1,7,1
384620,131222,18,5,2,2,2,3,9
384621,131222,59,6,2,2,3,2,9
384622,131223,37,1,1,2,3,2,9
384623,131223,32,2,2,1,3,1,13
384624,131223,2,3,2,4,3,8,1
384625,131224,38,1,1,1,3,1,1
384626,131224,33,2,2,3,3,4,9
384627,131225,40,1,2,2,3,2,9
384628,131225,44,2,1,1,3,1,13
384629,131225,0,3,1,4,3,8,1
384630,131226,13,1,1,4,1,7,1
384631,131226,17,2,2,2,1,6,1
384632,131226,10,3,1,4,1,7,1
384633,131226,33,4,1,2,3,2,9
384634,131226,49,5,2,3,3,4,13
384635,131227,8,1,2,4,1,7,1
384636,131227,44,2,2,3,3,4,9
384637,131227,32,3,1,2,3,2,9
384638,131228,9,1,1,4,1,7,1
384639,131228,12,2,1,4,1,7,1
384640,131228,13,3,2,4,1,7,1
384641,131228,9,4,1,4,1,7,1
384642,131228,9,5,1,4,1,7,1
384643,131228,8,6,1,4,1,7,1
384644,131228,6,7,1,4,1,7,1
384645,131228,32,8,1,2,3,2,9
384646,131229,18,1,2,2,2,3,9
384647,131229,18,2,2,2,2,3,9
384648,131229,17,3,1,2,3,2,9
384649,131229,7,4,2,4,1,7,1
384650,131229,10,5,1,4,1,7,1
384651,131229,42,6,1,2,3,2,9
384652,131230,36,1,1,2,3,2,9
384653,131230,43,2,2,3,3,4,9
384654,131230,3,3,1,4,3,8,1
384655,131231,17,1,1,2,3,2,9
384656,131231,35,2,2,3,3,4,9
384657,131231,46,3,1,2,3,2,9
384658,131231,48,4,2,3,3,4,13
384659,131231,7,5,2,4,1,7,1
384660,131231,1,6,2,4,3,8,1
384661,131232,18,1,2,2,2,3,9
384662,131232,53,2,2,3,3,4,9
384663,131232,48,3,1,2,3,2,9
384664,131233,74,1,1,3,3,5,9
384665,131233,52,2,2,3,3,4,9
384666,131234,39,1,1,2,3,2,9
384667,131234,44,2,2,3,3,4,9
384668,131234,6,3,2,4,1,7,1
384669,131235,13,1,1,4,1,7,1
384670,131235,14,2,1,4,1,7,1
384671,131235,15,3,2,4,1,7,1
384672,131235,42,4,2,3,3,4,13
384673,131235,31,5,1,2,3,2,13
384674,131236,20,1,1,1,3,1,9
384675,131236,79,2,2,3,3,5,13
384676,131236,60,3,2,3,3,4,9
384677,131237,15,1,1,4,1,7,1
384678,131237,39,2,1,1,2,1,9
384679,131237,59,3,2,1,3,1,9
384680,131237,59,4,1,1,3,1,9
384681,131238,9,1,2,4,1,7,1
384682,131238,36,2,1,2,3,2,9
384683,131238,31,3,2,3,3,4,1
384684,131239,41,1,2,1,3,1,13
384685,131239,32,2,1,3,3,4,9
384686,131240,20,1,1,2,3,2,9
384687,131240,15,2,1,4,1,7,1
384688,131240,8,3,1,4,1,7,1
384689,131240,37,4,1,3,3,4,9
384690,131240,44,5,2,1,3,1,13
384691,131241,35,1,1,2,3,2,9
384692,131241,38,2,1,2,3,2,9
384693,131242,15,1,1,4,1,7,1
384694,131242,13,2,1,4,1,7,1
384695,131242,19,3,1,2,3,2,9
384696,131242,44,4,2,3,3,4,9
384697,131242,3,5,1,4,3,8,1
384698,131243,21,1,2,2,3,2,1
384699,131243,45,2,2,3,3,4,1
384700,131243,47,3,1,2,3,2,9
384701,131243,0,4,1,4,3,8,1
384702,131244,15,1,2,4,1,7,1
384703,131244,10,2,2,4,1,7,1
384704,131244,33,3,1,2,3,2,9
384705,131244,38,4,2,1,3,1,13
384706,131245,15,1,2,4,1,7,1
384707,131245,9,2,1,4,1,7,1
384708,131245,16,3,1,2,1,6,1
384709,131245,42,4,1,1,3,1,13
384710,131245,31,5,2,3,3,4,9
384711,131246,23,1,1,2,3,2,9
384712,131246,45,2,2,3,3,4,1
384713,131246,46,3,2,3,3,4,9
384714,131246,51,4,1,2,3,2,9
384715,131247,6,1,1,4,1,7,1
384716,131247,8,2,2,4,1,7,1
384717,131247,6,3,2,4,1,7,1
384718,131247,40,4,2,3,3,4,13
384719,131247,45,5,1,2,3,2,9
384720,131247,4,6,1,4,3,8,1
384721,131248,28,1,2,3,3,4,9
384722,131248,30,2,1,2,3,2,9
384723,131248,5,3,1,4,1,8,1
384724,131248,0,4,1,4,3,8,1
384725,131249,11,1,1,4,1,7,1
384726,131249,44,2,2,3,3,4,1
384727,131250,8,1,1,4,1,7,1
384728,131250,10,2,2,4,1,7,1
384729,131250,46,3,1,2,3,2,9
384730,131250,31,4,2,1,3,1,9
384731,131251,37,1,2,3,3,4,9
384732,131251,43,2,1,3,3,4,9
384733,131251,5,3,1,4,1,8,1
384734,131252,31,1,1,2,3,2,9
384735,131252,38,2,2,3,2,3,9
384736,131252,6,3,2,4,1,7,1
384737,131253,14,1,1,4,1,7,1
384738,131253,12,2,1,4,1,7,1
384739,131253,14,3,1,4,1,7,1
384740,131253,46,4,1,2,3,2,9
384741,131253,29,5,2,1,2,1,13
384742,131253,3,6,2,4,3,8,1
384743,131254,11,1,1,4,1,7,1
384744,131254,35,2,1,2,3,2,9
384745,131254,44,3,2,3,3,4,9
384746,131255,22,1,2,2,3,2,9
384747,131255,52,2,2,3,3,4,9
384748,131255,49,3,1,2,3,2,9
384749,131256,20,1,1,2,3,2,9
384750,131256,47,2,2,3,3,4,9
384751,131256,51,3,1,2,3,2,9
384752,131257,40,1,1,1,3,1,13
384753,131257,35,2,1,2,3,2,9
384754,131258,8,1,1,4,1,7,1
384755,131258,15,2,1,4,1,7,1
384756,131258,38,3,2,3,3,4,1
384757,131259,14,1,1,4,1,7,1
384758,131259,11,2,2,4,1,7,1
384759,131259,9,3,2,4,1,7,1
384760,131259,9,4,1,4,1,7,1
384761,131259,9,5,2,4,1,7,1
384762,131259,16,6,1,1,3,1,9
384763,131259,6,7,1,4,1,7,1
384764,131259,35,8,2,3,2,3,9
384765,131260,33,1,1,2,3,2,9
384766,131260,30,2,1,1,3,1,13
384767,131261,9,1,1,4,1,7,1
384768,131261,7,2,1,4,1,7,1
384769,131261,38,3,1,1,3,1,1
384770,131261,50,4,2,3,3,4,13
384771,131262,6,1,2,4,1,7,1
384772,131262,46,2,1,2,3,2,9
384773,131262,31,3,2,3,3,4,9
384774,131262,1,4,1,4,3,8,1
384775,131263,42,1,2,3,3,4,9
384776,131263,49,2,2,3,3,4,13
384777,131263,36,3,2,1,3,1,13
384778,131263,44,4,2,3,3,4,13
384779,131263,4,5,1,4,3,8,1
384780,131263,3,6,1,4,3,8,1
384781,131264,21,1,2,2,3,2,9
384782,131264,30,2,2,3,3,4,13
384783,131264,2,3,1,4,3,8,1
384784,131265,23,1,2,3,3,4,13
384785,131265,53,2,1,2,3,2,9
384786,131265,47,3,2,3,3,4,9
384787,131266,33,1,1,3,3,4,9
384788,131266,37,2,2,3,3,4,9
384789,131266,6,3,1,4,1,7,1
384790,131266,4,4,1,4,3,8,1
384791,131267,65,1,1,2,3,2,13
384792,131267,33,2,2,3,3,4,9
384793,131267,46,3,2,3,3,4,9
384794,131267,3,4,1,4,3,8,1
384795,131268,33,1,2,1,3,1,9
384796,131268,63,2,1,2,3,2,13
384797,131269,11,1,2,4,1,7,1
384798,131269,34,2,1,2,3,2,9
384799,131269,36,3,1,2,3,2,9
384800,131270,18,1,2,2,2,3,9
384801,131270,54,2,1,2,3,2,9
384802,131270,32,3,2,3,3,4,1
384803,131270,52,4,2,3,3,4,9
384804,131270,5,5,2,4,1,8,1
384805,131271,21,1,1,2,3,2,9
384806,131271,18,2,2,2,3,2,9
384807,131271,40,3,2,3,3,4,1
384808,131271,55,4,1,1,3,1,1
384809,131271,2,5,2,4,3,8,1
384810,131272,15,1,1,4,1,7,1
384811,131272,20,2,1,2,3,2,9
384812,131272,35,3,1,2,3,2,9
384813,131272,44,4,1,1,3,1,9
384814,131273,18,1,1,2,3,2,9
384815,131273,12,2,1,4,1,7,1
384816,131273,20,3,2,2,3,2,9
384817,131273,37,4,2,2,2,3,9
384818,131273,60,5,1,3,3,4,9
384819,131274,7,1,1,4,1,7,1
384820,131274,8,2,1,4,1,7,1
384821,131274,33,3,2,3,3,4,9
384822,131274,54,4,1,2,3,2,9
384823,131275,15,1,1,4,1,7,1
384824,131275,13,2,2,4,1,7,1
384825,131275,41,3,2,1,3,1,9
384826,131275,41,4,1,1,3,1,9
384827,131276,46,1,1,2,3,2,9
384828,131276,43,2,2,3,3,4,9
384829,131277,41,1,2,3,3,4,1
384830,131277,32,2,2,3,3,4,9
384831,131278,19,1,2,2,3,2,9
384832,131278,15,2,1,4,1,7,1
384833,131278,14,3,1,4,1,7,1
384834,131278,43,4,2,3,3,4,1
384835,131278,40,5,2,3,3,4,13
384836,131278,6,6,1,4,1,7,1
384837,131279,45,1,1,2,3,2,9
384838,131279,46,2,1,2,3,2,9
384839,131279,50,3,1,2,3,2,9
384840,131280,32,1,2,1,3,1,9
384841,131280,37,2,1,2,3,2,9
384842,131280,4,3,2,4,3,8,1
384843,131281,13,1,2,4,1,7,1
384844,131281,17,2,2,2,1,6,1
384845,131281,23,3,2,2,3,2,9
384846,131281,15,4,1,4,1,7,1
384847,131281,18,5,2,2,2,3,9
384848,131281,41,6,1,1,3,1,1
384849,131281,1,7,1,4,3,8,1
384850,131281,0,8,1,4,3,8,1
384851,131282,7,1,2,4,1,7,1
384852,131282,41,2,1,2,3,2,9
384853,131282,40,3,2,1,3,1,13
384854,131282,0,4,2,4,3,8,1
384855,131283,43,1,1,2,3,2,9
384856,131283,37,2,2,3,3,4,1
384857,131284,48,1,1,2,3,2,9
384858,131284,38,2,2,3,3,4,9
384859,131284,2,3,2,4,3,8,1
384860,131285,40,1,1,2,3,2,9
384861,131285,33,2,1,2,3,2,9
384862,131286,7,1,1,4,1,7,1
384863,131286,12,2,2,4,1,7,1
384864,131286,38,3,2,3,3,4,13
384865,131286,44,4,1,2,3,2,9
384866,131286,3,5,1,4,3,8,1
384867,131287,23,1,2,3,3,4,1
384868,131287,34,2,2,3,3,4,9
384869,131288,15,1,1,4,1,7,1
384870,131288,18,2,1,2,3,2,9
384871,131288,39,3,2,1,2,1,9
384872,131288,35,4,1,3,3,4,1
384873,131288,0,5,1,4,3,8,1
384874,131289,16,1,2,2,1,6,1
384875,131289,27,2,2,2,3,2,13
384876,131289,44,3,1,1,3,1,13
384877,131290,11,1,1,4,1,7,1
384878,131290,20,2,1,2,3,2,9
384879,131290,40,3,2,3,3,4,13
384880,131290,39,4,1,1,2,1,9
384881,131290,6,5,1,4,1,7,1
384882,131291,26,1,1,3,3,4,9
384883,131291,36,2,2,3,2,3,9
384884,131291,38,3,2,3,3,4,1
384885,131291,6,4,2,4,1,7,1
384886,131291,3,5,1,4,3,8,1
384887,131292,11,1,2,4,1,7,1
384888,131292,19,2,2,2,2,3,9
384889,131292,50,3,1,2,3,2,9
384890,131292,32,4,2,3,3,4,9
384891,131293,35,1,1,3,3,4,1
384892,131293,35,2,2,3,3,4,9
384893,131293,4,3,2,4,3,8,1
384894,131293,3,4,1,4,3,8,1
384895,131294,9,1,2,4,1,7,1
384896,131294,12,2,2,4,1,7,1
384897,131294,11,3,2,4,1,7,1
384898,131294,34,4,2,3,3,4,1
384899,131295,14,1,2,4,1,7,1
384900,131295,45,2,2,3,3,4,13
384901,131295,37,3,1,2,3,2,9
384902,131296,12,1,2,4,1,7,1
384903,131296,35,2,2,3,3,4,13
384904,131296,38,3,1,3,3,4,9
384905,131297,9,1,1,4,1,7,1
384906,131297,36,2,1,1,2,1,13
384907,131297,43,3,2,2,3,2,9
384908,131298,14,1,2,4,1,7,1
384909,131298,16,2,2,2,1,6,1
384910,131298,44,3,2,1,3,1,9
384911,131298,32,4,1,2,3,2,9
384912,131298,0,5,1,4,3,8,1
384913,131299,8,1,1,4,1,7,1
384914,131299,15,2,2,4,1,7,1
384915,131299,20,3,2,3,3,4,9
384916,131299,32,4,2,3,3,4,9
384917,131299,42,5,1,2,3,2,9
384918,131300,10,1,1,4,1,7,1
384919,131300,15,2,1,4,1,7,1
384920,131300,40,3,1,2,3,2,9
384921,131300,34,4,2,3,3,4,9
384922,131301,16,1,2,2,1,6,1
384923,131301,6,2,2,4,1,7,1
384924,131301,7,3,2,4,1,7,1
384925,131301,33,4,2,3,3,4,13
384926,131301,34,5,1,2,3,2,9
384927,131301,5,6,1,4,1,8,1
384928,131302,10,1,1,4,1,7,1
384929,131302,46,2,2,3,3,4,1
384930,131302,46,3,1,2,3,2,9
384931,131302,5,4,2,4,1,8,1
384932,131303,18,1,1,2,2,3,9
384933,131303,51,2,1,2,3,2,9
384934,131303,47,3,2,3,3,4,9
384935,131304,32,1,1,1,3,1,13
384936,131304,32,2,2,2,3,2,9
384937,131305,21,1,1,2,3,2,9
384938,131305,31,2,2,3,3,4,1
384939,131305,38,3,1,1,3,1,9
384940,131305,4,4,1,4,3,8,1
384941,131306,18,1,2,2,3,2,9
384942,131306,18,2,2,2,2,3,9
384943,131306,54,3,2,3,3,4,9
384944,131306,55,4,1,1,3,1,13
426462,145909,17,1,2,3,1,6,1
426463,145909,63,2,2,2,3,2,9
426464,145909,50,3,1,3,3,4,9
435407,148348,20,1,2,1,3,1,9
435408,148348,21,2,1,1,3,1,1
435409,148348,53,3,1,1,3,1,9
435410,148348,56,4,2,2,3,2,9
453924,153585,11,1,1,4,1,7,1
453925,153585,61,2,2,2,3,2,13
453926,153585,31,3,2,1,3,1,9
453927,153585,3,4,2,4,3,8,1
525611,175778,68,1,2,3,3,5,9
525612,175778,62,2,2,2,3,2,13
735663,243314,39,1,2,3,3,4,9
735664,243314,31,2,1,1,3,1,13
735665,243314,5,3,2,4,1,8,1
736013,243423,66,1,2,3,3,5,1
736014,243423,35,2,2,1,3,1,13
736015,243423,61,3,1,3,3,4,9
736387,243553,36,1,2,1,3,1,13
736388,243553,58,2,1,3,3,4,9
736389,243553,45,3,1,2,3,2,9
736390,243553,52,4,2,3,3,4,9
736391,243553,1,5,2,4,3,8,1
736400,243556,75,1,2,3,3,5,13
736401,243556,74,2,1,3,3,5,13
736490,243584,64,1,2,2,3,2,9
736491,243584,39,2,1,1,3,1,1
736603,243621,20,1,2,1,2,1,9
736604,243621,41,2,2,2,3,2,9
736605,243621,81,3,2,3,3,5,9
736606,243621,68,4,1,3,3,5,13
736607,243621,6,5,1,4,1,7,1
736624,243626,17,1,2,3,1,6,1
736625,243626,9,2,1,4,1,7,1
736626,243626,14,3,1,4,1,7,1
736627,243626,47,4,2,3,3,4,9
736628,243626,44,5,1,3,3,4,13
737443,243897,72,1,2,3,3,5,1
737444,243897,67,2,1,3,3,5,9
737445,243898,7,1,2,4,1,7,1
737446,243898,46,2,1,2,3,2,9
737508,243918,67,1,1,3,3,5,13
737509,243918,42,2,2,1,3,1,13
737510,243918,75,3,2,1,3,1,9
737765,243999,52,1,2,1,3,1,9
739996,244731,46,1,1,1,3,1,9
739997,244731,38,2,1,2,2,3,9
739998,244731,68,3,2,3,3,5,9
739999,244732,50,1,2,1,3,1,13
740000,244732,49,2,1,1,3,1,13
740006,244735,19,1,1,2,2,3,9
740007,244735,13,2,2,4,1,7,1
740008,244735,66,3,2,3,3,5,9
740009,244735,62,4,1,1,3,1,13
740010,244736,51,1,2,3,3,4,9
740011,244736,53,2,1,1,3,1,9
740020,244740,50,1,2,1,3,1,9
740021,244740,61,2,1,2,3,2,13
740031,244744,10,1,2,4,1,7,1
740032,244744,68,2,2,3,3,5,13
740033,244744,51,3,1,1,3,1,9
740036,244746,23,1,1,2,3,2,9
740037,244746,61,2,2,3,3,4,1
740043,244748,16,1,2,3,1,6,1
740044,244748,34,2,2,1,3,1,13
740045,244748,60,3,2,2,3,2,9
740053,244751,20,1,1,2,3,2,13
740054,244751,18,2,1,3,3,4,9
740055,244751,61,3,1,1,3,1,13
740056,244751,53,4,2,2,3,2,13
740084,244761,66,1,1,2,3,2,9
740085,244761,78,2,2,3,3,5,9
740088,244763,49,1,2,1,3,1,9
740089,244763,85,2,1,3,3,5,1
740093,244765,51,1,2,2,3,2,13
740094,244765,54,2,1,1,3,1,9
740095,244766,72,1,2,3,3,5,13
740096,244766,73,2,2,3,3,5,9
740097,244766,61,3,1,1,3,1,13
740109,244772,56,1,2,2,3,2,13
740110,244772,61,2,1,1,3,1,13
740132,244781,80,1,2,3,3,5,9
740133,244781,74,2,1,3,3,5,13
740154,244789,12,1,2,4,1,7,1
740155,244789,9,2,2,4,1,7,1
740156,244789,47,3,2,3,3,4,9
740157,244789,42,4,1,1,3,1,13
740158,244789,5,5,1,4,1,8,1
740159,244790,18,1,2,2,2,3,9
740160,244790,57,2,2,1,3,1,13
740178,244797,26,1,1,2,3,2,13
740179,244797,40,2,1,1,3,1,9
740196,244804,11,1,1,4,3,7,1
740197,244804,31,2,2,3,3,4,9
740198,244804,35,3,1,1,3,1,9
740199,244804,4,4,1,4,3,8,1
740200,244804,2,5,1,4,3,8,1
740201,244804,1,6,1,4,3,8,1
740204,244806,9,1,2,4,1,7,1
740205,244806,17,2,2,3,1,6,1
740206,244806,17,3,2,3,1,6,1
740207,244806,20,4,2,3,2,3,9
740208,244806,59,5,1,1,3,1,13
740209,244806,43,6,2,1,3,1,13
740210,244807,16,1,1,3,1,6,1
740211,244807,51,2,2,1,3,1,13
740212,244807,60,3,1,1,3,1,9
740225,244812,68,1,2,3,3,5,13
740226,244812,52,2,1,1,3,1,13
740227,244812,66,3,1,1,3,1,9
740230,244814,35,1,2,1,3,1,13
740231,244814,44,2,1,1,3,1,13
740232,244814,6,3,1,4,1,7,1
740235,244816,40,1,2,1,3,1,13
740236,244816,45,2,1,1,3,1,9
740237,244816,5,3,2,4,1,8,1
740238,244817,33,1,1,3,3,4,9
740239,244817,87,2,1,3,3,5,9
740240,244817,54,3,2,2,3,2,13
740243,244819,71,1,1,3,3,5,13
740244,244819,56,2,2,1,3,1,9
740250,244822,52,1,2,2,3,2,9
740251,244822,58,2,1,1,3,1,9
740252,244822,68,3,2,3,3,5,9
740255,244824,63,1,1,2,3,2,9
740256,244824,68,2,2,3,3,5,9
740275,244830,9,1,2,4,1,7,1
740276,244830,14,2,2,4,1,7,1
740277,244830,52,3,2,3,3,4,9
740278,244830,62,4,1,1,3,1,13
740293,244836,62,1,2,2,3,2,13
740294,244836,50,2,1,1,3,1,9
740295,244837,73,1,2,3,3,5,13
740296,244837,74,2,1,3,3,5,9
740297,244838,18,1,2,3,2,3,9
740298,244838,42,2,1,2,3,2,9
740299,244838,61,3,2,3,3,4,13
740300,244838,53,4,2,3,3,4,1
740301,244838,80,5,1,3,3,5,1
740312,244843,21,1,1,1,2,1,9
740313,244843,19,2,2,2,2,3,9
740314,244843,52,3,1,1,3,1,13
740315,244843,61,4,2,1,3,1,9
740332,244848,20,1,2,3,3,4,13
740333,244848,37,2,1,1,3,1,13
740334,244848,57,3,2,1,3,1,13
740335,244848,72,4,1,3,3,5,1
740338,244850,16,1,2,3,1,6,1
740339,244850,22,2,1,1,3,1,9
740340,244850,53,3,1,1,3,1,9
740341,244850,45,4,2,2,3,2,9
740342,244851,81,1,2,3,3,5,9
740343,244851,71,2,1,3,3,5,13
740350,244854,34,1,2,3,3,4,13
740351,244854,42,2,1,2,3,2,13
740352,244854,4,3,2,4,3,8,1
740353,244854,3,4,1,4,3,8,1
740357,244856,7,1,1,4,1,7,1
740358,244856,57,2,1,1,3,1,9
740359,244856,53,3,2,3,3,4,9
740376,244863,15,1,2,4,1,7,1
740377,244863,45,2,2,3,3,4,9
740378,244863,6,3,1,4,1,7,1
740433,244881,22,1,1,1,3,1,9
740434,244881,46,2,2,3,3,4,1
740435,244881,52,3,1,1,3,1,9
740436,244881,47,4,1,1,3,1,9
740478,244895,51,1,2,3,3,4,9
740479,244895,64,2,1,2,3,2,13
740480,244896,15,1,1,4,1,7,1
740481,244896,39,2,2,2,2,3,13
740482,244896,32,3,1,1,3,1,1
740483,244896,5,4,2,4,1,8,1
740484,244896,0,5,2,4,3,8,1
740496,244901,75,1,2,3,3,5,9
740497,244901,76,2,2,3,3,5,9
740508,244906,48,1,1,1,3,1,9
740509,244906,47,2,2,1,3,1,9
740517,244909,19,1,1,1,2,1,9
740518,244909,22,2,2,1,3,1,9
740519,244909,70,3,1,2,3,2,9
740520,244909,53,4,2,1,3,1,13
740533,244915,14,1,2,4,1,7,1
740534,244915,23,2,1,2,3,2,13
740535,244915,47,3,1,1,3,1,13
740536,244915,45,4,2,1,3,1,13
740537,244916,23,1,1,1,3,1,9
740538,244916,18,2,1,2,2,3,9
740539,244916,68,3,2,3,3,5,9
740540,244916,49,4,1,1,3,1,13
740578,244928,12,1,1,4,1,7,1
740579,244928,7,2,1,4,1,7,1
740580,244928,11,3,2,4,1,7,1
740581,244928,11,4,2,4,1,7,1
740582,244928,39,5,2,1,3,1,13
740583,244928,6,6,1,4,1,7,1
740584,244928,3,7,2,4,3,8,1
740585,244928,0,8,1,4,3,8,1
740589,244930,76,1,1,3,3,5,1
740590,244930,54,2,1,1,3,1,9
740591,244930,53,3,1,1,3,1,9
740592,244930,80,4,2,3,3,5,9
740614,244939,36,1,1,1,3,1,9
